TaskID,StartTime,taskExecutionTime,TaskFileSize,TaskOutputFileSize,TaskFileLength,UserLatitude,UserLongitude,taskStatus
1094,168.7966667,0.566666667,83,16,68,73.82400018,160.145847,Trusted Data
1095,169.3633333,0.825,53,13,99,51.32550106,173.8771289,injection
1096,165.3052459,0.5,58,11,61,41.93407237,46.13238417,Trusted Data
1097,165.8052459,0.139344262,42,13,17,62.14196726,-128.5999367,Trusted Data
1098,178.0849558,0.362831858,28,13,41,-7.324649061,39.91438305,dos
1099,165.9445902,0.163934426,96,13,20,30.55576289,51.07994955,Trusted Data
1100,170.1883333,0.525,36,19,63,80.88518234,-13.77445376,dos
1101,170.7133333,0.808333333,72,16,97,50.27925695,113.7503184,backdoor
1102,166.1085246,0.778688525,96,17,95,75.19074745,-128.670964,Trusted Data
1103,178.4477876,0.238938053,91,13,27,22.48762562,-96.39321551,backdoor
1104,178.6867257,0.300884956,72,15,34,-13.01953998,34.68592194,Trusted Data
1105,178.9876106,0.513274336,68,11,58,79.22941498,-35.71036487,Trusted Data
1106,166.8872131,0.491803279,63,12,60,-62.0360363,-92.46105857,password
1107,179.500885,0.424778761,69,15,48,-81.95187607,90.31542557,backdoor
1108,167.3790164,0.401639344,63,10,49,-43.67518292,-131.4220109,scanning
1109,171.5216667,0.783333333,84,13,94,87.23659542,66.7429206,backdoor
1110,179.9256637,0.539823009,81,12,61,-24.13052957,-91.23834062,Trusted Data
1111,167.7806557,0.516393443,98,10,63,-23.30078393,-93.29246089,Trusted Data
1112,180.4654867,0.743362832,49,19,84,-9.28618135,-38.18361589,Trusted Data
1113,168.2970492,0.475409836,74,10,58,-28.65083941,101.9317242,Trusted Data
1114,181.2088496,0.203539823,17,17,23,-12.12502782,-138.3020214,ransomware
1115,168.772459,0.327868852,92,15,40,9.309094591,-69.4859922,ransomware
1116,181.4123894,0.530973451,26,11,60,-3.058196352,-133.9757054,Trusted Data
1117,169.1003279,0.56557377,88,15,69,-4.676039121,-53.78658557,Trusted Data
1118,181.9433628,0.327433628,36,16,37,-44.05984927,168.8263419,Trusted Data
1119,172.305,0.508333333,58,16,61,82.76730808,-172.7246747,scanning
1120,172.8133333,0.11,43,20,10,-0.288742466,124.4913938,injection
1121,169.6659016,0.139344262,72,12,17,21.27046804,-71.22226063,Trusted Data
1122,182.2707965,0.761061947,21,19,86,-23.6408033,-26.97891723,Trusted Data
1123,172.9233333,0.525,65,10,63,56.64889984,133.8116524,Trusted Data
1124,169.8052459,0.442622951,31,17,54,-59.67569376,91.59510004,Trusted Data
1125,170.2478689,0.270491803,94,17,33,-47.78699276,75.11206706,backdoor
1126,183.0318584,0.646017699,11,17,73,-67.66497456,-18.19246034,Trusted Data
1127,170.5183607,0.81147541,19,13,99,-25.43551877,84.44192798,Trusted Data
1128,173.4483333,0.483333333,21,13,58,32.87741145,-115.1344421,backdoor
1129,173.9316667,0.583333333,19,14,70,76.43021179,-133.7332147,ransomware
1130,174.515,0.116666667,96,10,14,74.10646714,-97.99699475,Trusted Data
1131,174.6316667,0.775,54,10,93,36.33541307,21.45287776,backdoor
1132,183.6778761,0.221238938,97,11,25,-49.0296537,-75.20892703,Trusted Data
1133,183.899115,0.867256637,87,17,98,-45.99132972,6.393249182,Trusted Data
1134,171.3298361,0.639344262,90,14,78,-67.65858929,-114.8475402,scanning
1135,175.4066667,0.683333333,39,15,82,57.05333785,58.67650529,backdoor
1136,171.9691803,0.11,13,19,10,-68.4236816,111.0254936,Trusted Data
1137,172.0791803,0.483606557,66,18,59,-25.93515371,87.7094913,dos
1138,184.7663717,0.238938053,47,20,27,30.7508175,58.58867008,Trusted Data
1139,185.0053097,0.725663717,55,10,82,-13.92554709,-17.80218869,Trusted Data
1140,172.5627869,0.393442623,74,17,48,-13.47493402,-17.70137585,scanning
1141,172.9562295,0.295081967,72,11,36,-68.06212871,-74.33253345,injection
1142,176.09,0.125,81,18,15,57.63689129,-45.5608779,backdoor
1143,185.7309735,0.699115044,83,19,79,-59.19420884,4.559232701,Trusted Data
1144,173.2513115,0.344262295,95,15,42,-62.88218951,109.5809412,Trusted Data
1145,176.215,0.175,100,19,21,34.14598327,49.90654628,Trusted Data
1146,176.39,0.166666667,91,17,20,53.1639803,-113.8758601,Trusted Data
1147,173.5955738,0.606557377,15,15,74,-88.77411628,64.07777135,Trusted Data
1148,176.5566667,0.516666667,96,20,62,23.45532011,154.9782501,Trusted Data
1149,177.0733333,0.775,95,14,93,50.53792557,-127.8464445,Trusted Data
1150,186.4300885,0.840707965,25,14,95,-67.26297069,112.6680176,Trusted Data
1151,177.8483333,0.3,74,11,36,23.06829317,101.5735513,Trusted Data
1152,178.1483333,0.6,58,17,72,59.63299046,51.0345061,Trusted Data
1153,174.2021311,0.196721311,42,13,24,65.28451119,-32.86088136,Trusted Data
1154,174.3988525,0.163934426,10,17,20,61.13500904,177.0087218,ransomware
1155,187.2707965,0.460176991,34,14,52,-89.26070871,91.9090052,Trusted Data
1156,178.7483333,0.11,29,20,10,60.72848889,78.15122026,ransomware
1157,174.5627869,0.639344262,53,11,78,33.11831282,-81.66637563,ddos
1158,187.7309735,0.168141593,46,19,19,-14.60550515,65.76948987,backdoor
1159,187.899115,0.699115044,82,17,79,27.88711203,-63.4233375,Trusted Data
1160,178.8583333,0.616666667,45,16,74,73.51605438,165.7235148,Trusted Data
1161,175.2021311,0.352459016,49,20,43,-29.44799722,-169.3456987,Trusted Data
1162,175.5545902,0.254098361,89,12,31,1.525630433,-55.10801041,Trusted Data
1163,188.5982301,0.212389381,10,14,24,-24.63115361,43.94194508,Trusted Data
1164,188.8106195,0.353982301,71,15,40,-36.9781775,-31.99617698,Trusted Data
1165,175.8086885,0.155737705,46,20,19,-18.6602181,20.78383125,dos
1166,175.9644262,0.672131148,60,10,82,-71.22020921,-6.597768654,xss
1167,189.1646018,0.221238938,51,11,25,-15.39407798,-155.3656117,Trusted Data
1168,189.3858407,0.610619469,85,19,69,-6.885324588,55.65622225,Trusted Data
1169,179.475,0.233333333,48,15,28,72.18903653,-91.46807715,Trusted Data
1170,176.6365574,0.172131148,29,12,21,-12.25183356,16.60886762,Trusted Data
1171,179.7083333,0.516666667,57,20,62,30.53729867,30.25867073,scanning
1172,189.9964602,0.734513274,25,17,83,19.5142804,9.163178407,Trusted Data
1173,176.8086885,0.704918033,87,12,86,-80.79981981,173.6832013,Trusted Data
1174,177.5136066,0.418032787,31,17,51,-23.85903573,165.2043641,ransomware
1175,190.7309735,0.619469027,73,13,70,-38.83038571,-90.99033915,Trusted Data
1176,180.225,0.6,58,11,72,28.91618558,29.12617956,ransomware
1177,177.9316393,0.770491803,50,15,94,-75.42356899,146.1040654,Trusted Data
1178,180.825,0.325,19,14,39,14.79286809,147.4836229,Trusted Data
1179,191.3504425,0.11,85,20,11,-16.30271824,145.4767149,dos
1180,191.4604425,0.469026549,93,14,53,-85.33972124,124.9537615,scanning
1181,178.7021311,0.573770492,22,18,70,-14.60189374,-153.2307426,ddos
1182,181.15,0.11,29,17,11,51.64330723,-34.46998378,xss
1183,191.929469,0.601769912,88,11,68,7.331742479,-39.9243092,Trusted Data
1184,181.26,0.708333333,99,16,85,-35.67610785,85.7315204,Trusted Data
1185,181.9683333,0.808333333,82,16,97,82.35265422,-98.82438985,Trusted Data
1186,192.5312389,0.752212389,47,18,85,-46.40114101,-20.96195158,Trusted Data
1187,179.2759016,0.696721311,14,18,85,-71.01868957,-26.07852039,password
1188,193.2834513,0.11,33,13,11,-22.85072393,24.25803701,Trusted Data
1189,182.7766667,0.383333333,16,13,46,31.55874231,25.42770896,Trusted Data
1190,183.16,0.183333333,24,19,22,30.93126986,19.49550018,password
1191,193.3934513,0.17699115,79,18,20,-38.9332244,0.70541668,Trusted Data
1192,179.972623,0.418032787,83,15,51,-57.52418106,-33.46354257,Trusted Data
1193,183.3433333,0.675,69,19,81,73.35934331,-179.0571164,injection
1194,193.5704425,0.769911504,43,10,87,40.61110035,8.524820245,scanning
1195,184.0183333,0.625,10,12,75,48.97790979,100.6533469,Trusted Data
1196,180.3906557,0.614754098,37,14,75,-5.977241063,-173.3187462,Trusted Data
1197,184.6433333,0.566666667,80,13,68,60.11220924,-73.48599346,scanning
1198,194.340354,0.256637168,75,15,29,60.11277593,-41.79891252,Trusted Data
1199,181.0054098,0.680327869,42,18,83,-34.36750735,-156.0088515,backdoor
1200,194.5969912,0.513274336,32,17,58,-10.98519331,99.9805455,Trusted Data
1201,195.1102655,0.725663717,39,20,82,41.34108001,-82.78286319,dos
1202,181.6857377,0.278688525,65,19,34,-66.30298131,-68.73902146,Trusted Data
1203,185.21,0.616666667,76,18,74,58.29504805,-56.21659424,dos
1204,181.9644262,0.213114754,92,14,26,-23.630462,108.5755512,ddos
1205,195.8359292,0.203539823,14,19,23,-14.90721501,-90.64150453,Trusted Data
1206,185.8266667,0.525,95,18,63,88.53268283,-160.5341184,backdoor
1207,182.177541,0.737704918,54,13,90,30.32865202,48.28738481,Trusted Data
1208,196.039469,0.601769912,49,20,68,39.15157811,-161.5211308,Trusted Data
1209,196.6412389,0.513274336,32,18,58,5.523713782,-75.5006168,Trusted Data
1210,182.9152459,0.680327869,71,14,83,-27.67645626,103.4801244,backdoor
1211,197.1545133,0.247787611,15,19,28,-25.54909255,72.32032685,Trusted Data
1212,183.5955738,0.475409836,80,14,58,-81.73983851,-176.6271654,Trusted Data
1213,197.4023009,0.256637168,78,15,29,-7.17964428,-125.856142,Trusted Data
1214,186.3516667,0.25,89,16,30,52.7517214,-49.7323064,ransomware
1215,186.6016667,0.825,52,11,99,29.9086086,137.6163495,injection
1216,197.6589381,0.867256637,100,11,98,14.32954071,-159.9626668,Trusted Data
1217,187.4266667,0.416666667,86,13,50,31.69060751,162.2494389,password
1218,184.0709836,0.11,69,18,11,-45.96423339,-6.071078574,Trusted Data
1219,184.1809836,0.319672131,59,17,39,-62.76664553,38.86314645,backdoor
1220,184.5006557,0.393442623,100,13,48,-64.20861798,110.9440156,Trusted Data
1221,198.5261947,0.17699115,26,20,20,-34.73571026,81.98261084,scanning
1222,184.8940984,0.426229508,56,18,52,-53.68036965,173.6310413,Trusted Data
1223,198.7031858,0.752212389,88,20,85,-24.78625403,-134.8027418,Trusted Data
1224,187.8433333,0.183333333,74,17,22,49.64877672,50.76292941,scanning
1225,188.0266667,0.258333333,55,19,31,64.381733,-119.948812,ransomware
1226,188.285,0.533333333,36,13,64,44.41184128,-99.56748525,dos
1227,185.3203279,0.598360656,79,15,73,9.790766845,-110.3875566,Trusted Data
1228,199.4553982,0.495575221,36,19,56,-44.46354243,-52.11446253,Trusted Data
1229,185.9186885,0.204918033,55,20,25,-83.50545677,79.70266192,Trusted Data
1230,188.8183333,0.75,40,18,90,81.29162883,28.53297311,Trusted Data
1231,199.9509735,0.442477876,42,11,50,26.65303834,-145.7992429,password
1232,186.1236066,0.196721311,70,19,24,-33.47281616,-17.80373529,injection
1233,186.3203279,0.549180328,44,16,67,-44.53198539,-108.7325709,ransomware
1234,200.3934513,0.654867257,18,13,74,12.75500265,-140.5848617,type
1235,189.5683333,0.208333333,22,19,25,80.96667235,-82.98915726,Trusted Data
1236,189.7766667,0.491666667,42,19,59,6.537203951,48.76837242,Trusted Data
1237,186.8695082,0.459016393,85,12,56,-40.08514135,-177.102547,Trusted Data
1238,190.2683333,0.616666667,10,16,74,79.73302284,60.96644447,Trusted Data
1239,201.0483186,0.221238938,82,10,25,-82.18766613,-3.037284405,scanning
1240,190.885,0.308333333,59,14,37,51.53568352,24.3807469,xss
1241,187.3285246,0.155737705,43,10,19,-50.55522938,-154.0834742,Trusted Data
1242,201.2695575,0.150442478,20,20,17,-64.15842399,-90.86649611,Trusted Data
1243,187.4842623,0.295081967,64,13,36,-82.82307374,-160.7407104,Trusted Data
1244,201.42,0.646017699,67,20,73,14.45855452,144.7294076,dos
1245,187.7793443,0.245901639,32,19,30,6.32687271,34.97464201,Trusted Data
1246,191.1933333,0.35,95,15,42,84.976193,89.10536557,Trusted Data
1247,188.0252459,0.418032787,74,16,51,-29.67667922,-105.3091507,backdoor
1248,202.0660177,0.442477876,83,18,50,-22.78438547,-14.82058539,Trusted Data
1249,202.5084956,0.849557522,30,16,96,-67.95419085,-66.09436366,Trusted Data
1250,191.5433333,0.333333333,35,12,40,30.6202083,161.9799076,Trusted Data
1251,191.8766667,0.616666667,40,19,74,28.61269519,42.86299087,password
1252,188.4432787,0.459016393,67,18,56,53.91362172,-92.51602647,Trusted Data
1253,192.4933333,0.11,65,10,13,60.67684967,111.1401623,backdoor
1254,188.9022951,0.393442623,79,20,48,0.690040308,30.39668255,Trusted Data
1255,192.6033333,0.691666667,17,15,83,53.51327563,81.25405412,ddos
1256,193.295,0.141666667,41,11,17,75.66723081,-51.51663142,Trusted Data
1257,189.2957377,0.344262295,41,20,42,-88.81118502,-123.3120778,Trusted Data
1258,203.3580531,0.132743363,33,12,15,31.50127294,-44.48075491,password
1259,203.4907965,0.672566372,10,12,76,-34.00794654,25.83736227,Trusted Data
1260,193.4366667,0.35,65,13,42,73.59576938,160.3044959,Trusted Data
1261,189.64,0.229508197,39,10,28,-25.7187038,-86.91422483,Trusted Data
1262,189.8695082,0.344262295,47,13,42,11.62474895,-101.4399782,Trusted Data
1263,204.1633628,0.230088496,65,10,26,1.451119317,-124.5702182,Trusted Data
1264,204.3934513,0.814159292,31,10,92,20.17915123,-8.067460084,Trusted Data
1265,190.2137705,0.18852459,74,16,23,-26.7830243,137.6981696,Trusted Data
1266,190.4022951,0.303278689,87,11,37,-22.97075026,79.39946231,Trusted Data
1267,193.7866667,0.775,85,15,93,81.6110213,-93.19930715,Trusted Data
1268,190.7055738,0.131147541,93,11,16,-68.483066,-93.38165813,password
1269,190.8367213,0.606557377,58,19,74,-28.82258744,32.09847474,Trusted Data
1270,205.2076106,0.353982301,75,10,40,18.78398585,165.9441603,Trusted Data
1271,194.5616667,0.591666667,26,17,71,53.10629103,-40.50144647,Trusted Data
1272,205.5615929,0.380530973,23,16,43,-9.331532666,83.07860108,Trusted Data
1273,191.4432787,0.270491803,85,11,33,52.3203662,-86.50138652,scanning
1274,191.7137705,0.385245902,40,13,47,-84.39950403,-35.92324007,ransomware
1275,195.1533333,0.583333333,22,15,70,88.95932006,-8.683418477,Trusted Data
1276,205.9421239,0.796460177,47,17,90,-6.135169553,92.01654316,Trusted Data
1277,192.0990164,0.639344262,98,16,78,36.84286995,-115.3030989,Trusted Data
1278,206.7385841,0.690265487,51,16,78,16.28205972,-76.25672685,backdoor
1279,192.7383607,0.737704918,84,10,90,-57.24908908,-101.0132243,Trusted Data
1280,195.7366667,0.675,76,16,81,86.55280212,-170.8497772,Trusted Data
1281,207.4288496,0.734513274,42,13,83,31.00923972,-99.92005221,Trusted Data
1282,196.4116667,0.341666667,77,20,41,42.48584094,90.68223347,scanning
1283,193.4760656,0.631147541,76,16,77,50.23260111,-103.2160505,Trusted Data
1284,208.1633628,0.85840708,76,18,97,-77.85375949,-55.29892808,Trusted Data
1285,194.1072131,0.704918033,82,10,86,-42.34509639,89.78263553,dos
1286,209.0217699,0.433628319,23,12,49,-89.37559435,-135.7011673,Trusted Data
1287,196.7533333,0.775,25,13,93,25.4403531,-58.45024405,Trusted Data
1288,194.8121311,0.639344262,12,15,78,-53.72323996,-102.1939823,Trusted Data
1289,197.5283333,0.55,25,13,66,75.31669918,24.38713767,backdoor
1290,198.0783333,0.11,60,13,11,36.56721969,168.2704438,Trusted Data
1291,209.4553982,0.451327434,32,19,51,-13.63258786,123.4026106,injection
1292,195.4514754,0.778688525,49,16,95,-56.69893567,-152.7635225,xss
1293,209.9067257,0.415929204,55,16,47,-80.6811145,-99.91773642,ransomware
1294,210.3226549,0.353982301,36,13,40,-86.29042351,-112.9356373,Trusted Data
1295,198.1883333,0.675,70,11,81,8.895310161,-120.8674683,Trusted Data
1296,196.2301639,0.573770492,59,12,70,-37.88067928,-133.4536145,backdoor
1297,198.8633333,0.116666667,94,20,14,0.289873489,40.5039809,injection
1298,198.98,0.583333333,14,16,70,63.91889642,-80.43601818,Trusted Data
1299,199.5633333,0.366666667,14,14,44,61.90101948,-138.3480215,Trusted Data
1300,199.93,0.716666667,96,14,86,89.7378416,144.0270121,Trusted Data
1301,210.6766372,0.610619469,68,14,69,89.16493259,48.35980198,Trusted Data
1302,211.2872566,0.451327434,26,17,51,18.56950929,130.4825041,Trusted Data
1303,200.6466667,0.775,59,18,93,78.18915342,-152.6881589,scanning
1304,196.8039344,0.368852459,24,10,45,-50.34764723,41.00445826,Trusted Data
1305,201.4216667,0.808333333,69,20,97,62.33455502,110.4078373,Trusted Data
1306,197.1727869,0.114754098,91,13,14,25.25648111,74.611062,Trusted Data
1307,211.7385841,0.194690265,31,17,22,-39.26639456,8.217930263,Trusted Data
1308,211.9332743,0.548672566,15,20,62,44.15591548,67.7112098,Trusted Data
1309,197.287541,0.729508197,47,11,89,-86.56300229,178.1052848,ddos
1310,198.0170492,0.172131148,60,13,21,-51.31435105,128.610091,scanning
1311,212.4819469,0.672566372,44,14,76,-75.89026043,-27.61817947,Trusted Data
1312,198.1891803,0.524590164,39,10,64,-57.41890932,81.54476802,Trusted Data
1313,213.1545133,0.575221239,41,14,65,-21.5919539,-34.22850073,Trusted Data
1314,202.23,0.55,12,12,66,74.5194176,-38.57002856,Trusted Data
1315,198.7137705,0.262295082,12,16,32,20.90635087,49.42223009,Trusted Data
1316,198.9760656,0.680327869,15,12,83,-65.15263503,-150.2369788,Trusted Data
1317,213.7297345,0.548672566,76,10,62,-86.11112555,27.98310492,ddos
1318,214.2784071,0.725663717,64,12,82,-87.73489117,-140.9148471,Trusted Data
1319,202.78,0.625,94,13,75,24.70706457,126.4712625,scanning
1320,199.6563934,0.459016393,48,19,56,39.50877866,-179.9718969,Trusted Data
1321,203.405,0.2,97,12,24,87.14921993,-129.8175483,Trusted Data
1322,200.1154098,0.704918033,52,12,86,-64.14974414,113.6137787,Trusted Data
1323,203.605,0.341666667,89,14,41,82.36829908,-150.1092088,Trusted Data
1324,215.0040708,0.495575221,79,19,56,-77.90551309,-54.60200242,Trusted Data
1325,203.9466667,0.158333333,46,14,19,73.89479177,-9.564406406,Trusted Data
1326,215.499646,0.477876106,87,16,54,-28.53780917,-8.552691652,ddos
1327,204.105,0.11,95,11,10,16.05463017,119.2235587,Trusted Data
1328,200.8203279,0.672131148,57,13,82,-63.54607779,3.348643349,Trusted Data
1329,204.215,0.11,42,14,12,45.14762375,63.17615042,Trusted Data
1330,204.325,0.558333333,29,16,67,47.82334899,-46.93718886,Trusted Data
1331,204.8833333,0.366666667,38,16,44,44.95387573,46.74378866,scanning
1332,215.9775221,0.327433628,44,15,37,-89.19035616,-152.0995582,injection
1333,216.3049558,0.477876106,54,12,54,25.56566899,-159.4853197,ransomware
1334,201.492459,0.745901639,14,18,91,5.581156286,100.8986893,backdoor
1335,205.25,0.708333333,87,17,85,14.19663728,74.77115524,Trusted Data
1336,216.7828319,0.407079646,43,10,46,-26.17773533,2.161311059,Trusted Data
1337,217.1899115,0.150442478,26,11,17,-49.37113121,-64.66578511,backdoor
1338,205.9583333,0.65,10,16,78,47.73084944,-178.4126718,Trusted Data
1339,217.340354,0.778761062,24,12,88,85.13905078,-64.24016347,Trusted Data
1340,206.6083333,0.15,24,10,18,76.00841982,-123.5500455,Trusted Data
1341,202.2383607,0.81147541,81,18,99,18.33669876,-174.6852545,Trusted Data
1342,203.0498361,0.221311475,96,19,27,-15.39674081,123.324421,xss
1343,206.7583333,0.358333333,58,10,43,25.32566288,110.0478689,Trusted Data
1344,218.119115,0.805309735,28,10,91,-88.16210759,-109.848601,Trusted Data
1345,207.1166667,0.666666667,98,10,80,42.81586958,145.6293075,Trusted Data
1346,203.2711475,0.172131148,41,12,21,63.34613098,-173.0804859,Trusted Data
1347,203.4432787,0.295081967,90,13,36,17.23536941,-17.4988132,Trusted Data
1348,203.7383607,0.11,46,16,12,-83.43934172,-105.0726559,Trusted Data
1349,218.9244248,0.814159292,21,13,92,0.137269906,169.4861643,scanning
1350,203.8483607,0.778688525,31,17,95,28.91702255,-93.13347302,Trusted Data
1351,219.7385841,0.557522124,56,12,63,-6.655125232,-118.4758286,ddos
1352,204.6270492,0.147540984,78,15,18,24.99374806,-109.8890266,Trusted Data
1353,204.7745902,0.163934426,40,11,20,-40.40787621,-101.6440119,type
1354,204.9385246,0.254098361,53,19,31,-88.0949644,90.95051711,Trusted Data
1355,207.7833333,0.716666667,58,12,86,18.51009311,79.27903855,Trusted Data
1356,208.5,0.375,35,19,45,40.21969718,103.0810979,Trusted Data
1357,205.192623,0.147540984,65,10,18,-24.4634768,129.4211061,Trusted Data
1358,208.875,0.11,29,19,10,49.33278611,-158.3102452,Trusted Data
1359,205.3401639,0.12295082,87,16,15,39.59615993,-168.7387551,Trusted Data
1360,220.2961062,0.876106195,10,17,99,39.03144112,8.357384854,Trusted Data
1361,205.4631148,0.43442623,98,10,53,-5.536346359,-117.9219284,injection
1362,205.897541,0.467213115,76,12,57,-10.73888745,-167.5551333,injection
1363,208.985,0.258333333,75,11,31,89.07185762,-27.43668884,Trusted Data
1364,209.2433333,0.508333333,95,13,61,27.91818297,9.092578151,Trusted Data
1365,221.1722124,0.610619469,12,17,69,-10.45985623,-105.4459102,scanning
1366,206.3647541,0.352459016,44,12,43,-20.88243349,63.3230524,dos
1367,209.7516667,0.133333333,35,11,16,16.36214772,158.2262446,injection
1368,221.7828319,0.752212389,73,12,85,10.23133692,-26.26365799,Trusted Data
1369,209.885,0.358333333,87,20,43,41.09216233,31.74277407,Trusted Data
1370,206.7172131,0.254098361,85,19,31,-80.55105055,-125.6943284,Trusted Data
1371,210.2433333,0.11,85,14,10,68.03171551,-19.81219791,password
1372,206.9713115,0.5,64,15,61,-81.90764476,-113.7542045,Trusted Data
1373,210.3533333,0.433333333,40,18,52,25.02838979,125.9694875,ddos
1374,222.5350442,0.185840708,64,19,21,-80.26143492,-10.31555044,Trusted Data
1375,207.4713115,0.139344262,76,11,17,4.671243264,142.2803662,injection
1376,210.7866667,0.441666667,84,13,53,56.8333396,156.2155506,Trusted Data
1377,211.2283333,0.191666667,50,15,23,80.0662453,-74.86432606,Trusted Data
1378,222.720885,0.486725664,44,16,55,-54.67852001,-21.55393942,ddos
1379,207.6106557,0.237704918,31,15,29,-71.5425807,-165.3254645,dos
1380,211.42,0.166666667,46,18,20,54.64517998,0.200481717,Trusted Data
1381,207.8483607,0.11,81,10,12,-5.061578838,44.58908065,Trusted Data
1382,223.2076106,0.637168142,44,12,72,58.01918353,-100.8016479,Trusted Data
1383,207.9583607,0.237704918,72,20,29,-76.18904901,-5.837936122,Trusted Data
1384,208.1960656,0.639344262,56,20,78,-53.20526897,97.05677347,ddos
1385,223.8447788,0.256637168,37,10,29,-69.15988425,4.943452831,Trusted Data
1386,208.8354098,0.631147541,52,19,77,-10.39650085,143.3546133,Trusted Data
1387,224.1014159,0.876106195,20,11,99,-76.91666962,-172.0069841,dos
1388,211.5866667,0.7,82,19,84,56.35483631,-124.1374154,Trusted Data
1389,209.4665574,0.442622951,14,20,54,-67.29530002,115.3880345,Trusted Data
1390,212.2866667,0.775,85,13,93,31.38063424,-177.9441191,Trusted Data
1391,224.9775221,0.132743363,63,14,15,42.58610976,-78.40943021,injection
1392,209.9091803,0.672131148,81,12,82,-80.09362879,175.7746838,Trusted Data
1393,225.1102655,0.654867257,78,17,74,-83.59224864,-150.6606888,dos
1394,225.7651327,0.787610619,23,20,89,-46.60930659,3.434091524,Trusted Data
1395,213.0616667,0.666666667,83,19,80,14.52539647,0.875031702,Trusted Data
1396,210.5813115,0.344262295,69,15,42,-57.72758106,54.26908119,ransomware
1397,213.7283333,0.375,98,18,45,19.77703055,3.851431949,Trusted Data
1398,210.9255738,0.696721311,68,12,85,47.27948782,-85.83392232,scanning
1399,226.5527434,0.725663717,72,17,82,-81.68681507,168.9322312,ransomware
1400,214.1033333,0.125,54,14,15,30.48500307,68.10996957,Trusted Data
1401,211.6222951,0.11,68,19,11,-87.39347553,-179.0469812,Trusted Data
1402,211.7322951,0.147540984,58,19,18,-36.14456595,-104.9228121,Trusted Data
1403,214.2283333,0.391666667,46,15,47,75.68804767,59.45088998,injection
1404,214.62,0.11,77,16,10,44.46903964,127.0410223,password
1405,211.8798361,0.573770492,96,12,70,-4.806884619,-161.6730635,backdoor
1406,214.73,0.158333333,81,16,19,66.46649731,163.4187682,Trusted Data
1407,214.8883333,0.708333333,92,14,85,73.35313507,73.27172865,Trusted Data
1408,227.2784071,0.168141593,66,16,19,-72.80472786,10.9525511,scanning
1409,227.4465487,0.336283186,76,14,38,-37.48837247,-22.67590667,dos
1410,227.7828319,0.637168142,54,16,72,-5.987345243,-159.4477369,scanning
1411,215.5966667,0.641666667,17,16,77,47.99788127,-72.55073101,Trusted Data
1412,212.4536066,0.516393443,71,19,63,-18.71493061,-109.1901227,Trusted Data
1413,216.2383333,0.516666667,69,14,62,85.75211173,79.7073665,Trusted Data
1414,228.42,0.831858407,93,10,94,-11.86764173,70.36040736,dos
1415,216.755,0.208333333,19,19,25,72.21919554,12.35032541,Trusted Data
1416,212.97,0.352459016,83,14,43,-24.66683149,34.3874694,ransomware
1417,213.322459,0.770491803,63,16,94,-3.978960544,132.6352687,dos
1418,229.2518584,0.646017699,95,11,73,-76.59237396,12.61663571,password
1419,229.8978761,0.743362832,33,15,84,-81.67873907,63.46243686,scanning
1420,216.9633333,0.683333333,85,20,82,79.43373436,87.85818079,Trusted Data
1421,214.0929508,0.754098361,74,17,92,-66.06771566,-60.12755427,Trusted Data
1422,217.6466667,0.416666667,12,13,50,79.01248506,-25.3515415,Trusted Data
1423,218.0633333,0.808333333,69,13,97,89.8564152,114.0160211,Trusted Data
1424,230.6412389,0.787610619,47,20,89,20.94520354,13.69246398,Trusted Data
1425,214.8470492,0.737704918,98,20,90,-38.34980395,167.5716852,Trusted Data
1426,218.8716667,0.11,46,15,13,41.75100355,-169.5322116,Trusted Data
1427,231.4288496,0.14159292,82,10,16,-24.93889149,-57.71911677,Trusted Data
1428,231.5704425,0.265486726,32,20,30,-81.03822661,-72.97350231,Trusted Data
1429,218.9816667,0.2,76,14,24,83.5654476,4.336390905,Trusted Data
1430,231.8359292,0.699115044,17,15,79,-36.12020262,-64.2291415,Trusted Data
1431,215.5847541,0.147540984,70,16,18,6.798306061,-103.3983826,Trusted Data
1432,219.1816667,0.491666667,86,14,59,77.88722886,-82.93891765,Trusted Data
1433,219.6733333,0.358333333,96,20,43,53.8422755,134.1238272,Trusted Data
1434,215.7322951,0.401639344,87,19,49,-43.27922225,106.1774208,Trusted Data
1435,216.1339344,0.229508197,65,16,28,-81.37502166,172.2267602,Trusted Data
1436,216.3634426,0.737704918,54,11,90,-30.54614969,-165.3213308,Trusted Data
1437,220.0316667,0.225,98,13,27,51.20893313,-35.377295,Trusted Data
1438,232.5350442,0.194690265,27,19,22,15.71043958,-76.60512176,injection
1439,232.7297345,0.637168142,69,15,72,-16.16749775,170.6856797,backdoor
1440,220.2566667,0.11,59,18,10,61.03402482,51.02495281,Trusted Data
1441,217.1011475,0.204918033,36,14,25,-57.55667881,94.60222823,Trusted Data
1442,217.3060656,0.352459016,45,20,43,-12.86736004,-104.5173101,password
1443,233.3669027,0.584070796,73,11,66,-83.19519709,113.9337137,Trusted Data
1444,220.3666667,0.325,66,11,39,20.44299034,-75.64242164,Trusted Data
1445,217.6585246,0.196721311,36,18,24,-42.210759,-143.5722233,dos
1446,217.8552459,0.385245902,82,16,47,14.14609699,-103.3815876,backdoor
1447,220.6916667,0.408333333,72,10,49,11.55544781,109.392869,Trusted Data
1448,233.9509735,0.663716814,13,15,75,-55.41913789,-91.8709463,Trusted Data
