TaskID,StartTime,TaskFileSize,TaskOutputFileSize,TaskFileLength,UserLatitude,UserLongitude,taskStatus
1010,156.26867768595025,20,15,26,39.031243622302014,113.11057874117421,Trusted Data
1011,143.090909090909,53,19,68,27.977476040700992,-69.51020555843218,Malware Detected (scanning)
1012,143.6060606060605,32,16,63,-76.1660098491062,107.46593313940019,Trusted Data
1013,156.4835537190081,53,16,74,-47.260562318785816,-8.142534080704337,Trusted Data
1014,188.27999999999997,92,14,51,30.041256198569016,163.90109271801902,Trusted Data
1015,157.095123966942,33,18,15,48.35424865051712,105.09294838175731,Trusted Data
1016,144.08333333333323,42,19,24,-46.69935632513458,141.3537803851201,Trusted Data
1017,188.78999999999996,60,11,82,36.90276183558126,118.06270009645158,Trusted Data
1018,157.21909090909077,95,20,47,84.04282419332304,-20.04120775653874,Malware Detected (backdoor)
1019,144.26515151515142,43,18,20,-8.846380180407976,152.3479338178385,Malware Detected (scanning)
1020,144.41666666666657,43,10,10,1.7225482367500433,-124.04183267257008,Trusted Data
1021,157.60752066115688,11,16,83,-18.675875654934117,-45.917169929081666,Trusted Data
1022,144.52666666666656,67,13,83,-58.80599477619133,67.3509184274427,Malware Detected (dos)
1023,145.15545454545443,60,20,41,-68.12750564061533,-84.13836323228546,Trusted Data
1024,189.60999999999996,63,15,75,-20.301004063575064,-120.11743196222857,Malware Detected (xss)
1025,158.29347107438002,26,20,32,23.807061556160463,102.79055368897542,Malware Detected (password)
1026,158.55793388429737,99,19,46,18.10818923581634,-66.09766947843741,Trusted Data
1027,190.35999999999996,38,12,62,61.24172712890672,145.10449824672742,Trusted Data
1028,158.93809917355358,92,13,12,30.54842237118639,-51.81743988572697,Trusted Data
1029,145.4660606060605,50,20,25,21.492500995418297,-147.15787647806673,Trusted Data
1030,145.65545454545443,44,14,28,-68.91004196472687,23.32499601540033,Malware Detected (backdoor)
1031,145.86757575757565,41,13,26,-41.532061256372835,-8.31740062437953,Trusted Data
1032,146.06454545454534,22,13,20,3.7022305366775043,-169.7341852149387,Trusted Data
1033,146.2160606060605,70,12,76,-82.41812518719571,88.30095930106194,Malware Detected (dos)
1034,190.97999999999996,18,10,24,-20.392730471410502,150.2513602780898,Trusted Data
1035,159.04809917355357,10,20,59,27.270110450912753,65.87021109313417,Trusted Data
1036,191.21999999999997,85,20,11,-28.15977839967666,-105.75186485904861,Trusted Data
1037,191.32999999999998,59,16,32,12.17392793212069,-171.6124701155844,Trusted Data
1038,146.79181818181806,90,15,67,-65.6410195221378,172.85681493329957,Malware Detected (ddos)
1039,191.64999999999998,66,17,10,-28.396736947694826,-108.25752926662139,Trusted Data
1040,159.53570247933868,57,13,84,64.84968943842327,50.428032312115135,Trusted Data
1041,191.75999999999996,95,19,99,6.3044346374881854,153.52804244799637,Trusted Data
1042,147.2993939393938,33,20,85,-8.311207369029574,-96.9878734566582,Trusted Data
1043,160.22991735537173,21,15,80,51.62191485319107,110.77292013058087,Malware Detected (injection)
1044,192.74999999999997,24,19,21,-52.142922389963694,-32.84424278409824,Trusted Data
1045,192.95999999999998,17,19,78,37.07034344344859,-161.8573457214867,Trusted Data
1046,160.89107438016512,63,13,45,15.74248995994175,44.216485029013455,Malware Detected (ransomware)
1047,161.2629752066114,20,10,27,50.71577866318617,-82.85351010074064,Trusted Data
1048,147.94333333333321,43,11,100,4.049274852970953,-112.07275772513891,Trusted Data
1049,193.73999999999998,73,12,85,-41.96531085685815,-62.448448242754395,Trusted Data
1050,161.48611570247917,97,10,27,81.20483273726137,-110.87063964774852,Trusted Data
1051,148.70090909090897,77,19,67,-54.34832292844817,136.8926734071145,Malware Detected (scanning)
1052,194.58999999999997,77,10,87,2.681761009083729,177.2198599735874,Malware Detected (scanning)
1053,161.70925619834694,73,17,67,25.26352075300177,-104.04005762227588,Malware Detected (injection)
1054,162.2629752066114,29,15,75,-31.36000860952045,36.693982552944675,Trusted Data
1055,149.20848484848472,30,17,92,-87.67406083244587,-140.94374676656997,Malware Detected (dos)
1056,162.8828099173552,42,17,51,54.04160266220879,30.12741236200307,Malware Detected (ransomware)
1057,195.45999999999998,61,20,60,-48.67982647761165,146.3974209914075,Trusted Data
1058,196.05999999999997,70,20,60,-32.23118060208499,106.26833180618166,Trusted Data
1059,149.9054545454544,42,18,69,-61.1783608555947,161.93428087630286,Malware Detected (password)
1060,163.30429752066098,79,20,30,86.52412230684692,-91.1944937721524,Trusted Data
1061,150.42818181818168,71,19,87,-67.38545561487574,102.4713886807694,Trusted Data
1062,196.65999999999997,21,14,62,-42.332137200920016,-101.7766154144118,Trusted Data
1063,163.5522314049585,86,15,87,5.395081894800626,-126.74262697901045,Trusted Data
1064,197.27999999999997,31,20,34,-78.09479438001425,71.42360821227507,Trusted Data
1065,151.0872727272726,67,12,95,-50.05011436462634,-104.41257793854675,Trusted Data
1066,197.61999999999998,47,13,89,-60.16997541542311,122.0669825129541,Malware Detected (dos)
1067,164.2712396694213,63,12,38,32.57519428529629,-112.48131339350778,Trusted Data
1068,164.58528925619817,86,15,75,62.654595991534705,-131.7933279343052,Trusted Data
1069,165.20512396694195,31,20,63,-14.406845250516511,-73.04330553926975,Trusted Data
1070,198.50999999999996,54,13,24,30.612702234125436,176.44459831068275,Trusted Data
1071,165.72578512396674,38,11,29,79.1021304855563,46.032873106963706,Trusted Data
1072,198.74999999999997,26,19,68,26.755742152450438,-98.64798621245636,Trusted Data
1073,151.80696969696956,47,13,30,-66.82397740111577,29.277447367184692,Trusted Data
1074,165.96545454545435,88,10,11,4.87625088383669,46.13100895047495,Trusted Data
1075,152.03424242424228,76,18,24,-44.297145636642455,64.03341851455488,Malware Detected (backdoor)
1076,152.21606060606047,97,11,47,8.409242050910862,172.85218300129827,Malware Detected (password)
1077,166.07545454545433,94,20,42,77.1782268597182,-64.85566175962484,Trusted Data
1078,152.57212121212106,22,19,53,-84.63983024129021,63.972190825144395,Malware Detected (ransomware)
1079,199.42999999999998,30,16,39,-8.032588403743915,-74.83681082049895,Trusted Data
1080,199.81999999999996,17,13,88,-19.306696718973612,128.74514625039677,Trusted Data
1081,166.42256198347087,38,11,27,52.14723726201237,98.6376005916224,Trusted Data
1082,152.97363636363622,23,14,63,-70.82565857703385,93.11278289024784,Trusted Data
1083,153.45090909090894,35,20,14,-52.40785763193269,-162.7761291596541,Trusted Data
1084,200.69999999999996,41,13,37,4.0075247386217825,171.79024644741827,Trusted Data
1085,153.56090909090892,87,11,82,-56.53284323440023,141.5356261712808,Trusted Data
1086,166.64570247933864,61,13,39,59.281083270739,-7.176964775571292,Malware Detected (ransomware)
1087,166.9680165289254,65,19,98,57.4469907430352,40.83855047956041,Trusted Data
1088,201.06999999999996,37,14,82,-84.50250009464635,-27.427361535205193,Malware Detected (password)
1089,154.18212121212105,27,18,77,-39.93263967908647,162.20921639945294,Malware Detected (ransomware)
1090,201.88999999999996,54,16,18,-82.13216900193228,-152.56733340337124,Trusted Data
1091,167.7779338842973,56,18,74,31.14915808458811,0.23426748402630437,Trusted Data
1092,202.06999999999996,92,11,90,-43.11369319491809,113.79887577999733,Trusted Data
1093,154.7654545454544,35,10,67,7.1404252358788085,170.82956757945175,Trusted Data
1094,168.3895041322312,73,12,99,47.641085802465454,-142.42888445659239,Trusted Data
1095,202.96999999999997,64,20,16,-1.415691410666085,136.35333485424093,Malware Detected (injection)
1096,203.12999999999997,49,10,30,22.511762161061668,-103.16915256500097,Trusted Data
1097,169.207685950413,60,17,47,-0.10109994163546787,-17.57891416367366,Trusted Data
1098,155.27303030303014,66,19,44,-52.99939776645436,141.39140376285576,Malware Detected (dos)
1099,169.59611570247912,62,11,22,79.78362790295606,-131.09150812425895,Trusted Data
1100,169.7779338842973,85,16,71,82.65285570531344,85.7067306203873,Malware Detected (dos)
1101,203.42999999999998,45,12,48,54.44407215635857,-69.77371241317303,Malware Detected (backdoor)
1102,155.60636363636348,24,11,22,-38.49395051924919,147.60623780565686,Trusted Data
1103,170.36471074380145,32,14,17,48.7133698072939,45.92841764035799,Malware Detected (backdoor)
1104,155.77303030303014,85,11,96,-38.68691988922571,87.39505672813897,Trusted Data
1105,203.90999999999997,45,17,64,44.70806269360486,74.5583996508669,Trusted Data
1106,204.54999999999995,60,18,80,12.577594148271956,127.01087788202386,Malware Detected (password)
1107,170.50520661157006,29,14,83,28.71070393255009,28.582378650838933,Malware Detected (backdoor)
1108,171.1911570247932,66,15,21,37.607057170271446,-32.72595346818741,Malware Detected (scanning)
1109,156.50030303030286,99,14,55,-54.963941048555306,58.59968998174253,Malware Detected (backdoor)
1110,171.36471074380145,50,10,50,3.9876674078624035,-66.76444100715537,Trusted Data
1111,205.34999999999997,96,10,68,19.85332364467243,-174.18806094895706,Trusted Data
1112,156.91696969696952,70,12,71,-10.541828507986565,60.70251063785622,Trusted Data
1113,171.7779338842973,30,19,62,75.27342300239218,5.250048900026485,Trusted Data
1114,206.02999999999997,27,17,74,-33.131946816595665,85.91525411325176,Malware Detected (ransomware)
1115,157.4548484848483,23,20,97,-29.435687038804318,40.03881764723974,Malware Detected (ransomware)
1116,206.76999999999998,81,13,45,52.29140576859376,-174.46199053411019,Trusted Data
1117,207.21999999999997,67,14,23,1.4501858803020156,133.58132230900742,Trusted Data
1118,172.2903305785122,81,17,45,51.73384199785551,-86.5048445627929,Trusted Data
1119,172.66223140495848,34,15,63,87.77486518651031,130.2775842103522,Malware Detected (scanning)
1120,207.44999999999996,38,14,70,65.6573839896372,-177.19838160970343,Malware Detected (injection)
1121,158.1896969696968,16,17,100,30.151526689383957,-178.3152739958121,Trusted Data
1122,158.94727272727255,24,10,68,-42.65779121604306,-140.9080543866416,Trusted Data
1123,208.14999999999995,46,15,96,-52.78113049493012,-131.00515083242948,Trusted Data
1124,173.18289256198327,46,18,39,61.79772682209054,-99.78599940213708,Trusted Data
1125,173.50520661157003,13,20,25,21.544244450366875,-15.562804709546668,Malware Detected (backdoor)
1126,173.71181818181796,99,10,13,63.58677331588777,81.95468318554668,Trusted Data
1127,173.82181818181795,73,12,21,74.58754536447853,47.51462688086815,Trusted Data
1128,159.46242424242405,70,14,77,-40.00156016929899,83.34622458044697,Malware Detected (backdoor)
1129,173.9953719008262,78,14,89,1.1488231421648436,22.220396129548732,Malware Detected (ransomware)
1130,209.10999999999996,90,20,30,66.00792282135004,-63.68633695933639,Trusted Data
1131,209.40999999999997,94,19,23,-46.50036704864351,71.8652100884365,Malware Detected (backdoor)
1132,174.73090909090885,87,15,71,80.82751329390112,16.951042511744333,Trusted Data
1133,160.0457575757574,29,18,59,-8.377530706846088,-50.9175677903676,Trusted Data
1134,209.63999999999996,15,18,97,-84.73925414962589,125.35829910781524,Malware Detected (scanning)
1135,175.317685950413,26,10,30,-17.307386121964996,62.90173938472009,Malware Detected (backdoor)
1136,175.5656198347105,55,11,100,53.326958627577255,78.26686814933322,Trusted Data
1137,160.49272727272708,88,20,43,-0.7571806233112142,-55.07582388950112,Malware Detected (dos)
1138,210.60999999999996,62,13,15,56.02029210293182,-125.03738326812723,Trusted Data
1139,210.75999999999996,66,18,99,33.186977553461205,73.27281002720326,Trusted Data
1140,176.39206611570225,60,11,92,47.742807714562275,7.742045353726013,Malware Detected (scanning)
1141,160.81848484848464,57,10,72,36.99638908636781,100.49258523196454,Malware Detected (injection)
1142,211.74999999999997,58,11,64,71.67278144899396,-142.61281229844542,Malware Detected (backdoor)
1143,161.36393939393918,98,13,70,57.066617563388405,146.2362707161128,Trusted Data
1144,161.8942424242422,55,20,17,-54.192626635155875,-95.43085997841156,Trusted Data
1145,177.15239669421464,57,16,14,65.72477007433088,99.64452885043539,Trusted Data
1146,162.02303030303008,45,14,73,-28.108743572285633,157.21345784914956,Trusted Data
1147,177.26809917355348,41,17,60,26.510210529765473,11.341339251394544,Trusted Data
1148,212.38999999999996,32,16,67,-51.03776101495212,-149.51415010846293,Trusted Data
1149,162.5760606060604,91,13,57,4.3830445070067725,-164.9364234415134,Trusted Data
1150,213.05999999999995,29,17,27,-2.8062040093772254,-173.180195290769,Trusted Data
1151,213.32999999999996,27,14,40,2.875348968129117,-125.58076271725452,Trusted Data
1152,163.00787878787858,31,12,80,-56.925485149320764,7.953682059175719,Trusted Data
1153,177.76396694214853,81,18,39,51.268397693768065,34.64020131926466,Trusted Data
1154,178.0862809917353,21,10,12,-12.852949074652912,13.03134858049583,Malware Detected (ransomware)
1155,213.72999999999996,15,12,38,-68.13616240659744,-98.18033068279362,Trusted Data
1156,178.19628099173528,69,18,34,60.16663533865062,-14.01106802729538,Malware Detected (ransomware)
1157,214.10999999999996,59,11,97,-39.32068721726811,54.58527983631063,Malware Detected (ddos)
1158,178.47727272727246,15,12,28,-37.638995555045135,79.32720733744173,Malware Detected (backdoor)
1159,215.07999999999996,24,19,93,5.020982846115984,103.12229081403615,Trusted Data
1160,163.61393939393918,51,12,50,-16.949569725182542,-88.63081517861299,Trusted Data
1161,163.99272727272705,35,15,100,13.114973468378366,-165.971835974324,Trusted Data
1162,178.70867768595014,99,14,54,18.71626477014547,-98.38190914020419,Trusted Data
1163,179.15495867768567,68,10,59,70.02311986967658,-172.2873402186429,Trusted Data
1164,164.7503030303028,64,16,63,-84.69479778231897,42.79241599353878,Trusted Data
1165,216.00999999999996,25,15,43,3.7194808934454215,-163.28400209366313,Malware Detected (dos)
1166,165.22757575757552,55,11,86,-41.4823940371779,-164.11314947496248,Malware Detected (xss)
1167,179.64256198347078,92,12,13,37.86576307371777,-65.94400075789426,Trusted Data
1168,216.43999999999997,64,13,66,-53.37364428073358,-148.2664148759838,Trusted Data
1169,179.75256198347077,24,11,93,-65.239706656675,-57.98152052987231,Trusted Data
1170,180.5211570247931,26,20,74,-44.80956441925454,63.27184505807463,Trusted Data
1171,217.09999999999997,15,15,82,-85.0422912711068,-144.54549789877026,Malware Detected (scanning)
1172,165.87909090909068,56,10,82,-65.83162449644308,38.03372971377178,Trusted Data
1173,217.91999999999996,29,16,24,-76.77793798141636,-128.98846488389427,Trusted Data
1174,218.15999999999997,96,12,65,12.780586516626258,165.33158523181442,Malware Detected (ransomware)
1175,166.5003030303028,94,12,32,-59.11438494878095,-77.71382862773666,Trusted Data
1176,181.13272727272698,38,14,92,-36.91195820093658,-69.75562349971956,Malware Detected (ransomware)
1177,166.74272727272705,82,13,100,-74.49066509106413,-8.028581478367016,Trusted Data
1178,181.89305785123938,27,19,57,59.301240859498904,-106.73169962863952,Trusted Data
1179,182.36413223140465,73,18,85,85.34446632377583,-176.08445746959697,Malware Detected (dos)
1180,218.80999999999997,84,14,89,51.17431709070527,-115.00593304894005,Malware Detected (scanning)
1181,167.5003030303028,85,15,16,-79.05346534478934,72.71024006679349,Malware Detected (ddos)
1182,183.06661157024763,34,17,11,84.88021036517492,58.11508349263056,Malware Detected (xss)
1183,183.17661157024762,18,11,69,8.013594543719506,-36.01685578874009,Trusted Data
1184,219.69999999999996,100,12,29,89.94048060575403,-108.28250749565292,Trusted Data
1185,167.62151515151493,49,11,34,-53.787278862877784,-152.18450325389227,Trusted Data
1186,219.98999999999995,88,20,82,64.52870605701452,-136.1564983390636,Trusted Data
1187,183.74685950413192,56,17,95,41.99838854883416,28.559768897930525,Malware Detected (password)
1188,167.87909090909068,88,19,78,-70.49013599165025,-59.34643316903106,Trusted Data
1189,168.46999999999977,62,20,43,-51.20611731423637,169.07357913559957,Trusted Data
1190,220.80999999999995,34,16,67,38.477361484682206,-163.07055840479177,Malware Detected (password)
1191,184.53198347107406,38,16,76,80.58554730793074,-157.24907408596982,Trusted Data
1192,221.47999999999993,65,20,14,40.669452556649134,-123.18567838888501,Trusted Data
1193,168.79575757575734,34,17,48,-14.075104244490362,-141.16932335260339,Malware Detected (injection)
1194,221.61999999999992,10,18,36,-71.36172291251307,-26.49634294385055,Malware Detected (scanning)
1195,169.1593939393937,64,19,50,-33.03626058616427,-20.31287241188491,Trusted Data
1196,221.97999999999993,73,11,27,-55.622342165840564,-50.41958623258597,Trusted Data
1197,222.24999999999994,87,12,99,84.93304649737377,-144.08367769074272,Malware Detected (scanning)
1198,169.53818181818158,19,11,96,-51.804386229355565,133.10170555232122,Trusted Data
1199,223.23999999999995,84,10,77,-41.51934881094842,77.33995958017653,Malware Detected (backdoor)
1200,185.16008264462778,45,16,85,44.33716452345058,40.445802689293856,Trusted Data
1201,170.2654545454543,85,11,91,-4.578112883713075,165.53068076941662,Malware Detected (dos)
1202,185.86256198347075,12,19,24,52.584254707628304,88.7935779249039,Trusted Data
1203,224.00999999999996,58,15,49,-68.61190521408523,110.79858611855798,Malware Detected (dos)
1204,170.95484848484824,47,13,19,-28.954460016333982,163.97803897471556,Malware Detected (ddos)
1205,186.06090909090878,31,18,61,61.27801747523506,82.41667880742881,Trusted Data
1206,224.49999999999997,68,12,16,9.213705599382621,84.53515950100285,Malware Detected (backdoor)
1207,171.09878787878765,65,11,48,-75.98099023310901,-23.59474065072601,Trusted Data
1208,224.65999999999997,36,19,37,-89.13676149403301,88.50597007897744,Trusted Data
1209,171.46242424242402,80,13,39,-47.95910262409862,-167.50662234251584,Trusted Data
1210,186.56504132231373,69,20,49,25.611285585324467,-136.2629159032477,Malware Detected (backdoor)
1211,225.02999999999997,35,16,86,-3.427055722042269,87.01281815871329,Trusted Data
1212,186.9699999999997,96,18,79,57.77235445339198,-10.844530708958985,Trusted Data
1213,187.62289256198315,34,18,37,43.083624702173694,-39.31623301509612,Trusted Data
1214,187.9286776859501,31,16,20,21.014362917275903,-21.970753481415983,Malware Detected (ransomware)
1215,171.75787878787855,46,18,80,-10.971238661186817,-72.10082421967955,Malware Detected (injection)
1216,225.89,43,14,19,8.731536443375987,-141.09728035734395,Trusted Data
1217,226.07999999999998,75,17,47,-2.7650365433720907,72.92382150225686,Malware Detected (password)
1218,188.09396694214846,28,11,32,48.072987291464614,-117.94018038259513,Trusted Data
1219,188.3584297520658,54,18,55,-20.626967286770835,16.951427412373505,Malware Detected (backdoor)
1220,226.54999999999998,11,16,17,0.7268158382360497,91.3437742980679,Trusted Data
1221,226.71999999999997,85,16,46,43.75989876739956,157.1390834821065,Malware Detected (scanning)
1222,172.36393939393915,83,17,21,39.91514752613074,-104.19997171149868,Trusted Data
1223,188.81297520661127,69,13,86,69.96879542990186,113.78850571854599,Trusted Data
1224,227.17999999999998,93,12,23,25.34704127373432,23.242684750030776,Malware Detected (scanning)
1225,227.40999999999997,58,18,65,11.8668507675916,46.95702757756575,Malware Detected (ransomware)
1226,172.52303030303005,44,20,82,41.62248633043595,-157.89124856906415,Malware Detected (dos)
1227,173.14424242424218,23,18,45,-66.63506631470608,-73.66870809032002,Trusted Data
1228,173.48515151515127,89,11,99,-33.188180526988155,145.45506931634486,Trusted Data
1229,189.52371900826415,19,20,26,53.59172195998431,27.575430823461943,Trusted Data
1230,228.05999999999997,72,15,65,-8.269389620061474,51.39164001278908,Trusted Data
1231,189.73859504132201,90,15,37,58.673380560989045,27.336845489868637,Malware Detected (password)
1232,174.23515151515127,99,17,61,-64.1900315579226,160.96093598016216,Malware Detected (injection)
1233,190.04438016528897,18,20,42,-37.27631178538896,-59.14562283730842,Malware Detected (ransomware)
1234,228.70999999999998,95,11,35,-47.93028531868833,-154.62837090360895,Malware Detected (type)
1235,229.05999999999997,96,14,51,32.80376573610859,126.01697712223711,Trusted Data
1236,174.6972727272725,74,18,67,-50.400473451941096,-119.56820824004718,Trusted Data
1237,229.56999999999996,20,16,70,-60.934579364821886,-76.91393985937844,Trusted Data
1238,175.20484848484824,98,16,56,-19.955288381333645,-125.05434235341912,Trusted Data
1239,190.3914876033055,43,16,81,59.10514669457061,104.6686331599629,Malware Detected (scanning)
1240,191.0609090909088,35,16,77,89.8252386070545,79.43016270292793,Malware Detected (xss)
1241,230.26999999999995,55,17,20,9.140872726753145,-174.84358223148357,Trusted Data
1242,230.46999999999994,20,14,36,-35.91392294128318,53.815170358798156,Trusted Data
1243,191.69727272727243,57,16,71,51.500067532073075,-34.53566438268547,Trusted Data
1244,175.62909090909068,91,11,27,-67.82401112997141,-30.195245715093165,Malware Detected (dos)
1245,175.83363636363615,51,20,32,-43.8162036784295,-142.2486386457714,Trusted Data
1246,230.82999999999996,83,13,88,48.97681200158911,25.561984084846927,Trusted Data
1247,176.0760606060604,60,16,21,-41.08153792492973,148.9072794722656,Malware Detected (backdoor)
1248,192.28404958677658,100,13,72,70.05272708032376,-85.91794732676034,Trusted Data
1249,231.70999999999995,13,14,62,-12.227070173266341,117.9371239350678,Trusted Data
1250,176.2351515151513,94,17,81,-89.1679012171852,108.96132728879684,Trusted Data
1251,232.32999999999996,41,15,25,-28.701166645964264,94.98755503692081,Malware Detected (password)
1252,192.87909090909062,67,11,100,73.23529234812025,-134.12072228041941,Trusted Data
1253,232.57999999999996,25,20,49,-5.051114975880907,156.69156961350126,Malware Detected (backdoor)
1254,233.06999999999996,76,17,74,52.05236148516735,-127.45296615644301,Trusted Data
1255,193.70553719008237,52,11,96,30.606350640119928,-64.70470268152603,Malware Detected (ddos)
1256,176.84878787878768,22,12,36,19.02976427066747,59.15444106412505,Trusted Data
1257,177.12151515151496,27,18,12,-34.87514993462153,-140.3513435371919,Trusted Data
1258,177.23151515151494,72,16,38,-64.55678174426143,123.22534406366003,Malware Detected (password)
1259,177.51939393939372,40,18,35,-3.0699538896802494,-160.94400857288196,Trusted Data
1260,177.78454545454522,33,13,77,-48.81489588752835,38.18317150498885,Trusted Data
1261,194.49892561983444,41,15,89,-4.335988503323435,-35.42194169357376,Trusted Data
1262,233.80999999999997,75,12,49,35.78340562136373,74.42647286941175,Trusted Data
1263,234.29999999999998,25,16,23,58.76906706834748,-79.66149805558575,Trusted Data
1264,178.36787878787857,44,14,32,-64.14395499708263,119.30911375803686,Trusted Data
1265,178.61030303030282,77,19,78,-81.71900336124823,6.790828700271447,Trusted Data
1266,234.52999999999997,93,18,68,-81.94282672145235,52.696424219083525,Trusted Data
1267,195.2344628099171,24,10,21,49.059402376774756,74.9499926761871,Trusted Data
1268,195.40801652892534,58,19,23,41.672758962362025,-18.392217358987182,Malware Detected (password)
1269,235.20999999999998,24,14,75,-30.375509376723656,155.7301742043187,Trusted Data
1270,195.59809917355344,35,13,78,66.37886446292424,103.22437503931337,Trusted Data
1271,179.2012121212119,70,17,49,-77.38906072057401,62.277007484977275,Trusted Data
1272,179.57242424242403,74,20,21,-74.83717710078854,-170.0999897534121,Trusted Data
1273,235.95999999999998,28,12,78,35.827408059142726,146.14534804032326,Malware Detected (scanning)
1274,179.73151515151494,50,18,79,-57.997352364092336,131.6010843669519,Malware Detected (ransomware)
1275,236.73999999999998,55,14,49,-33.74016582188907,131.03415619916666,Trusted Data
1276,180.32999999999979,31,18,30,-76.1808303164091,169.3410021316244,Trusted Data
1277,196.242727272727,97,16,99,-5.858943161550442,-2.8657418869108824,Trusted Data
1278,237.23,94,16,89,-37.61520216428979,70.81102269231948,Malware Detected (backdoor)
1279,180.5572727272725,33,19,18,-10.803416202988743,146.731817489656,Trusted Data
1280,238.11999999999998,28,12,100,23.333498029944366,150.42683387313895,Trusted Data
1281,180.69363636363613,15,16,18,-58.64896510756645,172.03416011781695,Trusted Data
1282,180.82999999999976,84,18,82,-71.01596854148133,-84.10982661061853,Malware Detected (scanning)
1283,197.0609090909088,39,20,11,52.313954685121644,66.08404003275379,Trusted Data
1284,197.1709090909088,57,18,26,79.77955000718114,-60.30624197359495,Trusted Data
1285,197.38578512396666,57,10,68,44.495606661672554,53.942121498379436,Malware Detected (dos)
1286,197.94776859504103,30,11,61,42.412352295765515,105.30948271302543,Trusted Data
1287,239.11999999999998,67,14,33,47.08137313895611,141.38512306508892,Trusted Data
1288,181.45121212121188,86,16,67,-61.779304362647196,-87.69793731679688,Trusted Data
1289,181.95878787878763,100,20,81,-73.71004165275284,-168.24194161201407,Malware Detected (backdoor)
1290,239.45,11,19,12,-63.34268375328463,117.88742038345384,Trusted Data
1291,198.45190082644598,30,10,80,87.20031090301,175.56989679681215,Malware Detected (injection)
1292,182.572424242424,91,15,85,-85.74373264806381,-153.82265048744512,Malware Detected (xss)
1293,239.57,79,14,29,-24.94375001552828,116.52699486605127,Malware Detected (ransomware)
1294,199.11305785123938,64,18,17,55.25097465380284,38.50816750864843,Trusted Data
1295,239.85999999999999,75,13,55,-27.39912671933245,-62.48857312804664,Trusted Data
1296,199.25355371900798,90,12,43,21.964461175349115,-36.17285010160583,Malware Detected (backdoor)
1297,240.41,17,10,40,-72.38143089741743,136.74059504295866,Malware Detected (injection)
1298,240.81,25,12,89,-36.66081951501818,117.27594763969677,Trusted Data
1299,183.2163636363634,13,10,26,7.195848797521407,-152.93928943357272,Trusted Data
1300,241.7,75,12,50,25.086089693377616,139.08185445910328,Trusted Data
1301,183.4133333333331,73,20,51,-30.858416529555328,-100.26063945256628,Trusted Data
1302,199.60892561983442,70,20,70,-56.38870982156513,75.49042589019183,Trusted Data
1303,200.18743801652863,96,19,33,53.669453906130144,-95.0190933561424,Malware Detected (scanning)
1304,242.2,75,20,97,45.87248400012169,149.5614610142826,Trusted Data
1305,183.79969696969673,95,12,73,-43.431879336479426,171.633128254138,Trusted Data
1306,200.4601652892559,16,17,13,-61.8608564682295,104.02814047678044,Trusted Data
1307,200.5701652892559,10,17,16,16.877329841089193,36.24005482637844,Trusted Data
1308,200.70239669421457,60,12,71,-40.360644463714955,53.02329463561102,Trusted Data
1309,201.2891735537187,87,15,45,63.627115721603815,105.452231710727,Malware Detected (ddos)
1310,184.35272727272704,92,13,100,-59.89907766377955,-113.73685809958697,Malware Detected (scanning)
1311,201.661074380165,21,19,20,-25.5068973456965,21.49898990537949,Trusted Data
1312,201.82636363636334,32,19,24,-50.529053864729946,-13.470838883427035,Trusted Data
1313,243.17,38,13,21,20.812833658608014,177.31965304632877,Trusted Data
1314,202.02471074380136,58,10,22,-21.40137916040085,40.17830092602162,Trusted Data
1315,243.38,77,10,99,-43.11052511655019,46.479228822057564,Trusted Data
1316,202.20652892561955,87,13,20,83.09466891851338,164.24389675788802,Trusted Data
1317,185.1103030303028,76,18,57,-17.723895293777048,-51.794702102059006,Malware Detected (ddos)
1318,185.54212121212097,99,19,12,-1.8665463965380837,-85.37896069353378,Trusted Data
1319,185.65212121212096,21,15,68,-62.71413355893114,-51.27613489417453,Malware Detected (scanning)
1320,244.37,99,17,71,43.51195961148116,161.88095647175146,Trusted Data
1321,202.3718181818179,98,11,95,13.537757774961577,-117.00030265915737,Trusted Data
1322,186.16727272727246,54,11,58,10.277735929183379,-176.5850444782351,Trusted Data
1323,245.08,24,17,37,-12.725796406409984,126.76637847217631,Trusted Data
1324,186.6066666666664,53,12,76,-79.93504744820876,-164.80513071806743,Trusted Data
1325,245.45000000000002,12,15,37,-19.533686753508135,171.86529993133485,Trusted Data
1326,203.15694214876004,41,16,24,37.77465700203969,111.77668572340173,Malware Detected (ddos)
1327,203.35528925619806,57,10,56,-24.07214130836411,-90.61714194788937,Trusted Data
1328,187.18242424242396,63,15,74,-79.56273544593459,-15.062248621628726,Trusted Data
1329,245.82000000000002,86,17,21,20.029406574294825,-166.61300930266646,Trusted Data
1330,246.03000000000003,64,12,81,-63.42579146795937,-22.61622669404636,Trusted Data
1331,187.74303030303003,95,20,36,-68.6240197389385,-53.444613025082305,Malware Detected (scanning)
1332,203.81809917355343,56,13,50,75.18242966214632,143.50596446219276,Malware Detected (injection)
1333,188.0157575757573,39,17,87,-52.624676184003455,-89.22408531190634,Malware Detected (ransomware)
1334,204.2313223140493,17,15,75,-38.02220521106337,27.76008750839759,Malware Detected (backdoor)
1335,204.85115702479308,36,16,75,-23.493283843355243,12.741071548191115,Trusted Data
1336,246.84000000000003,35,19,64,-85.51521301411319,-67.51640232621828,Trusted Data
