,TaskFileSize,TaskOutputFileSize,TaskFileLength,UserLatitude,UserLongitude,DataCenterID,TaskFileSize_binned_small,TaskFileSize_binned_medium,TaskFileSize_binned_large,"UserRegion_(-0.095, 44.832]_(-180.331, -89.98]","UserRegion_(-0.095, 44.832]_(-89.98, 0.0105]","UserRegion_(-0.095, 44.832]_(0.0105, 90.001]","UserRegion_(-0.095, 44.832]_(90.001, 179.992]","UserRegion_(-45.022, -0.095]_(-180.331, -89.98]","UserRegion_(-45.022, -0.095]_(-89.98, 0.0105]","UserRegion_(-45.022, -0.095]_(0.0105, 90.001]","UserRegion_(-45.022, -0.095]_(90.001, 179.992]","UserRegion_(-90.129, -45.022]_(-180.331, -89.98]","UserRegion_(-90.129, -45.022]_(-89.98, 0.0105]","UserRegion_(-90.129, -45.022]_(0.0105, 90.001]","UserRegion_(-90.129, -45.022]_(90.001, 179.992]","UserRegion_(44.832, 89.76]_(-180.331, -89.98]","UserRegion_(44.832, 89.76]_(-89.98, 0.0105]","UserRegion_(44.832, 89.76]_(0.0105, 90.001]","UserRegion_(44.832, 89.76]_(90.001, 179.992]",TaskFileSize_DataCenterID_interaction,FileProcessingTime_Tier
573,21,10,12,66.60356877,55.71950837,4,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,84,Tier 1
574,12,10,13,33.12896959,-3.850282865,5,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,60,Tier 2
575,18,17,83,86.69075297,170.6244949,3,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,54,Tier 1
576,60,15,60,52.78574767,130.0753373,5,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,300,Tier 2
577,36,16,58,-21.79828247,-84.56765909,5,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,180,Tier 2
578,57,15,62,77.40372067,135.4689566,4,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,228,Tier 1
579,17,20,20,89.7595953,137.9927745,5,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,85,Tier 2
580,29,10,23,-39.05975587,92.03483394,5,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,145,Tier 2
581,51,18,70,-25.7693586,169.8094917,3,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,153,Tier 1
582,24,17,34,88.26935867,164.4439735,4,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,96,Tier 1
583,87,11,61,4.169087294,176.8017744,3,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,261,Tier 1
584,33,20,85,-59.18162243,7.193845609,4,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,132,Tier 1
585,43,13,55,67.14106487,87.54145355,5,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,215,Tier 2
586,44,20,62,-39.83441002,47.57335236,3,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,132,Tier 1
587,76,20,97,40.91959904,133.6219696,3,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,228,Tier 1
588,98,12,63,88.35929073,36.59569028,5,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,490,Tier 2
589,20,19,31,33.39931537,-83.66059846,3,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,60,Tier 1
590,61,11,28,69.94503012,142.8406143,5,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,305,Tier 2
591,97,11,79,49.50139519,178.0443718,5,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,485,Tier 2
592,29,13,95,-23.55505812,34.51994591,4,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,116,Tier 1
593,60,18,13,-14.1398898,137.0752459,5,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,300,Tier 2
594,22,13,26,79.65145648,-21.43618862,3,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,66,Tier 1
595,60,13,57,-14.60713341,133.1344168,4,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,240,Tier 1
596,10,15,100,2.413890062,-80.03946072,4,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,40,Tier 1
597,77,13,78,72.85396346,-119.7022902,3,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,231,Tier 1
598,59,17,78,-21.27259052,114.2777436,5,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,295,Tier 2
599,35,14,32,-84.86492585,-41.20599493,4,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,140,Tier 1
600,36,10,86,76.35028389,10.28328689,3,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,108,Tier 1
601,35,19,21,-60.27225406,32.56185962,5,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,175,Tier 2
602,55,19,29,-80.56509071,155.254733,3,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,165,Tier 1
603,93,14,51,82.42048854,-11.42005836,3,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,279,Tier 1
604,19,12,32,19.94587458,-74.59783554,4,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,76,Tier 1
605,82,13,78,-20.82432962,93.41470671,5,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,410,Tier 2
606,77,11,69,30.47102563,114.5921907,4,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,308,Tier 1
607,84,15,16,-66.41108253,178.7032985,5,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,420,Tier 2
608,64,17,88,81.99712632,117.6911908,5,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,320,Tier 2
609,11,20,32,-65.02761552,-20.47125268,5,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,55,Tier 2
610,95,13,68,-27.97576516,103.7905449,3,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,285,Tier 1
611,13,19,95,69.04549852,-15.06964572,4,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,52,Tier 1
612,77,13,19,39.22578278,83.92073781,5,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,385,Tier 2
613,25,18,13,88.96289721,172.2749632,5,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,125,Tier 2
614,97,15,67,24.00350935,92.67677693,3,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,291,Tier 1
615,23,17,35,74.43470181,-12.16601355,4,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,92,Tier 1
616,34,16,27,-16.26699936,-131.5292339,5,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,170,Tier 2
617,23,20,71,26.53120305,-133.9970157,4,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,92,Tier 1
618,38,20,15,35.58008406,-130.947441,5,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,190,Tier 2
619,13,20,76,6.065132408,137.3146519,3,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,39,Tier 1
620,55,20,32,52.93299287,-175.5800545,3,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,165,Tier 1
621,14,18,24,-52.29569535,-119.9303632,4,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,56,Tier 1
622,33,17,58,25.79375304,42.03818573,5,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,165,Tier 2
623,85,10,62,83.86020264,-163.0906461,3,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,255,Tier 1
624,46,16,58,-51.45944117,-161.4963392,4,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,184,Tier 1
625,40,16,91,20.12123237,26.74035278,5,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,200,Tier 2
626,28,14,25,-52.37721753,111.1486266,5,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,140,Tier 2
627,81,10,84,-55.01133044,-7.081931966,3,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,243,Tier 1
628,91,13,79,-67.53961887,67.63301406,4,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,364,Tier 1
629,16,10,62,33.0326067,-58.86910638,5,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,80,Tier 2
630,60,13,65,-30.40707379,-14.89898398,3,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,180,Tier 1
631,84,13,62,-52.29798397,171.390399,3,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,252,Tier 1
632,40,13,60,35.59545841,166.5904697,4,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,160,Tier 1
633,26,14,20,42.03754379,134.6015588,4,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,104,Tier 1
634,82,15,29,26.86998362,112.4140332,5,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,410,Tier 2
635,76,19,50,64.71771947,154.1888017,3,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,228,Tier 1
636,26,10,67,4.09713498,154.0564412,5,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,130,Tier 2
637,96,11,99,-14.28574858,75.04692225,5,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,480,Tier 2
638,99,13,34,0.291790606,49.74264426,4,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,396,Tier 1
639,40,11,32,-89.94949959,22.05076789,3,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,120,Tier 1
640,38,15,86,18.20639287,-140.178316,4,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,152,Tier 1
641,58,14,48,27.38964732,71.75066385,3,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,174,Tier 1
642,52,16,34,-71.18267639,-35.74998558,3,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,156,Tier 1
643,87,13,53,41.12909837,136.8767648,5,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,435,Tier 2
644,21,15,23,65.67295336,178.6268547,4,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,84,Tier 1
645,85,11,41,-51.58618809,-41.76721993,5,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,425,Tier 2
646,50,19,88,60.1123884,-82.02988248,4,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,200,Tier 1
647,71,16,44,-33.45518763,30.65523219,5,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,355,Tier 2
648,58,11,54,-73.42644854,35.07396216,3,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,174,Tier 1
649,91,20,36,-68.39237828,149.0242744,5,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,455,Tier 2
650,29,17,64,62.06124662,152.6456415,5,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,145,Tier 2
651,84,16,21,47.93384123,-52.49740702,5,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,420,Tier 2
652,60,17,73,23.87676642,124.0527381,3,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,180,Tier 1
653,54,20,73,11.98066478,13.81693205,3,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,162,Tier 1
654,83,18,95,89.49289632,-146.7172683,4,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,332,Tier 1
655,31,16,11,6.436654893,-3.734406416,5,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,155,Tier 2
656,94,11,23,0.151513452,169.9522012,3,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,282,Tier 1
657,54,10,62,-50.58056832,31.64050677,4,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,216,Tier 1
658,11,12,42,-6.029991073,163.2710821,5,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,55,Tier 2
659,33,16,23,32.36210847,48.75926763,3,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,99,Tier 1
660,76,19,35,-81.348731,-57.39441175,5,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,380,Tier 2
661,30,10,89,1.960744176,106.002124,4,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,120,Tier 1
662,49,12,41,20.02651298,-70.53545533,3,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,147,Tier 1
663,99,11,62,-76.78725723,101.7575727,3,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,297,Tier 1
664,74,12,30,22.61824293,80.02526722,5,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,370,Tier 2
665,52,17,25,7.456612409,77.70982788,3,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,156,Tier 1
666,55,13,90,-69.534344,2.946683138,4,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,220,Tier 1
667,71,17,99,-9.645027609,-104.4618267,5,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,355,Tier 2
668,44,20,49,17.33906606,-34.62116999,3,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,132,Tier 1
669,67,16,44,-55.58015919,43.51764748,5,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,335,Tier 2
670,91,13,57,42.48245082,-60.67575052,3,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,273,Tier 1
671,22,10,75,-89.0267413,70.51895072,4,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,88,Tier 1
672,34,20,96,-53.07554703,176.1651013,4,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,136,Tier 1
673,96,19,51,20.01357346,-84.09262741,3,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,288,Tier 1
674,44,13,90,-43.20876713,126.3147526,5,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,220,Tier 2
675,87,18,25,-41.1313919,-129.3974528,4,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,348,Tier 1
676,27,10,36,-38.80533812,142.7850106,5,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,135,Tier 2
677,49,19,80,-30.6181951,-144.9794178,3,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,147,Tier 1
678,43,13,36,5.848372909,-25.51675924,4,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,172,Tier 1
679,67,15,100,-61.06845384,60.49646624,5,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,335,Tier 2
680,49,18,70,44.17658187,90.1578264,3,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,147,Tier 1
681,67,12,52,-35.49526694,131.8084117,3,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,201,Tier 1
682,44,20,100,2.088073524,-110.6464704,4,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,176,Tier 1
683,62,15,17,54.29467043,-24.79433247,3,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,186,Tier 1
684,86,19,13,26.52588404,-124.9053077,3,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,258,Tier 1
685,49,10,28,-7.535842921,49.80791773,5,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,245,Tier 2
686,17,10,23,81.44958985,179.7149859,3,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,51,Tier 1
687,79,17,99,70.74072466,-64.99592532,5,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,395,Tier 2
688,93,16,32,6.803887014,-178.6980507,4,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,372,Tier 1
689,93,14,31,41.10152703,53.40548433,5,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,465,Tier 2
690,47,16,89,-7.408889658,134.1388211,4,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,188,Tier 1
691,83,18,43,81.31913936,49.36592132,3,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,249,Tier 1
692,21,13,47,-80.63143612,143.0674928,5,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,105,Tier 2
693,78,16,84,71.01235131,36.97881958,5,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,390,Tier 2
694,42,12,50,-66.67641418,25.65063045,4,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,168,Tier 1
695,74,10,76,-75.14245511,83.20146082,3,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,222,Tier 1
696,67,15,92,77.84814114,-158.5135835,3,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,201,Tier 1
697,32,13,21,74.00228675,-106.2228739,3,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,96,Tier 1
698,10,12,97,51.50308138,82.68786749,4,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,40,Tier 1
699,78,13,48,16.5511816,72.9546773,5,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,390,Tier 2
700,50,10,28,-29.78354325,74.37499677,3,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,150,Tier 1
701,72,13,68,21.97171245,140.7301639,4,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,288,Tier 1
702,92,13,88,21.11097595,57.69689438,5,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,460,Tier 2
703,13,12,21,-50.66041516,1.374036304,3,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,39,Tier 1
704,13,10,46,-72.55831106,55.31067107,3,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,39,Tier 1
705,61,20,48,9.551035457,-168.3021142,4,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,244,Tier 1
706,53,14,28,62.9288381,10.66712498,4,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,212,Tier 1
707,87,14,31,5.18335013,73.65571845,5,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,435,Tier 2
708,89,13,50,-13.53636543,0.179311637,3,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,267,Tier 1
709,98,16,70,-32.09741923,-17.97327104,5,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,490,Tier 2
710,40,15,52,-86.1916623,-68.88331698,3,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,120,Tier 1
711,43,16,61,82.84025888,-92.25171139,4,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,172,Tier 1
712,47,15,43,31.29990283,-69.51433945,5,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,235,Tier 2
713,96,10,58,-19.28833431,169.6109333,5,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,480,Tier 2
714,75,13,50,19.5799824,17.89725916,3,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,225,Tier 1
715,25,12,42,66.72422877,35.15529476,4,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,100,Tier 1
716,22,15,50,21.29829776,-118.0918169,3,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,66,Tier 1
717,42,13,33,-22.18561368,-38.98139334,4,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,168,Tier 1
718,37,18,25,41.10743184,143.8253467,3,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,111,Tier 1
719,91,12,51,79.48420967,112.6323604,5,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,455,Tier 2
720,96,18,99,-22.7330828,112.6176564,4,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,384,Tier 1
721,72,14,18,-17.56636759,-1.96609827,3,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,216,Tier 1
722,95,16,59,26.82026831,-164.2043202,5,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,475,Tier 2
723,73,17,30,14.53969334,166.9453282,3,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,219,Tier 1
724,42,14,100,21.00965829,49.20933194,3,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,126,Tier 1
725,97,17,61,-1.370319055,-2.177936126,4,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,388,Tier 1
726,15,11,80,87.04180234,-175.9667592,5,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,75,Tier 2
727,71,20,43,-88.31426279,102.909833,5,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,355,Tier 2
728,26,19,33,-27.74358297,91.18621858,3,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,78,Tier 1
729,35,17,86,-71.7599042,-63.44800946,4,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,140,Tier 1
730,96,17,25,-37.23345389,158.5171199,5,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,480,Tier 2
731,51,12,27,46.44748449,-34.38936288,3,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,153,Tier 1
732,13,10,36,-18.931593,132.9940016,5,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,65,Tier 2
733,17,12,48,15.85757029,-9.067814541,4,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,68,Tier 1
734,26,12,66,83.80852932,30.60250584,5,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,130,Tier 2
735,80,17,97,-30.2350002,-79.32466856,4,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,320,Tier 1
736,35,17,87,-89.82693675,167.0411021,3,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,105,Tier 1
737,12,12,24,12.86865722,18.37899789,5,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,60,Tier 2
738,66,13,52,56.27191328,176.9137171,4,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,264,Tier 1
739,91,13,49,-29.82783124,-67.68891982,3,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,273,Tier 1
740,26,15,71,-78.09831036,78.31209652,5,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,130,Tier 2
741,79,18,74,1.230456897,12.21586533,4,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,316,Tier 1
742,48,10,55,37.66024978,34.36369914,3,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,144,Tier 1
743,27,18,98,4.657975885,63.01277614,3,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,81,Tier 1
744,37,11,49,-21.84265421,106.275353,4,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,148,Tier 1
745,69,13,100,-32.4571631,78.82822727,5,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,345,Tier 2
746,77,17,77,41.89040023,-118.7758469,4,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,308,Tier 1
747,53,15,57,-40.5218363,153.5734129,3,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,159,Tier 1
748,99,18,61,-2.972024398,3.136596376,5,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,495,Tier 2
749,66,20,52,42.58078117,-155.8379648,4,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,264,Tier 1
750,30,20,81,41.0705523,-55.47228519,3,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,90,Tier 1
751,13,14,81,-32.91510687,-75.84996945,5,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,65,Tier 2
752,13,20,39,-77.36518035,-161.1760117,5,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,65,Tier 2
753,33,18,63,10.77018264,-21.90865474,3,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,99,Tier 1
754,31,20,46,-49.90939434,-18.92388521,5,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,155,Tier 2
755,40,10,16,-89.35555999,88.15670716,5,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,200,Tier 2
756,37,15,66,-82.41074037,121.9844698,4,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,148,Tier 1
757,61,11,69,14.78505613,175.4117681,4,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,244,Tier 1
758,32,20,46,43.80563634,55.74908547,4,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,128,Tier 1
759,92,15,58,73.69310279,60.54514158,3,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,276,Tier 1
760,58,11,46,-84.92769408,-90.74947931,5,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,290,Tier 2
761,53,10,77,71.54924806,172.7348982,3,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,159,Tier 1
762,45,20,18,41.87626705,-131.4175164,5,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,225,Tier 2
763,37,14,36,23.1046632,-147.5116087,4,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,148,Tier 1
764,41,17,87,-70.16413908,33.27511473,3,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,123,Tier 1
765,89,12,75,-87.20584335,53.43083146,5,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,445,Tier 2
766,60,10,56,-79.48624291,127.5191614,4,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,240,Tier 1
