TaskID,StartTime,TaskFileSize,TaskOutputFileSize,TaskFileLength,UserLatitude,UserLongitude
1535,202.278961,51,18,18,57.39889209,-19.68690343
1536,203.662684,96,11,22,-75.91645411,-157.7899915
1537,202.4564502,91,15,20,-66.01911871,163.5015548
1538,203.882684,75,17,12,19.77316745,156.7270284
1539,202.8496104,81,15,15,1.088806492,47.7422339
1540,204.3191342,81,13,11,-27.41347136,-19.71292735
1541,203.1414286,93,12,17,-27.95029004,-52.12789436
1542,204.5416883,60,13,14,35.8449296,-35.18182744
1543,203.552684,12,16,21,22.15403145,17.97442839
1544,204.7616883,13,13,14,34.48087965,-11.1729938
1545,203.772684,95,18,22,-12.71423587,109.7731759
1546,204.9929004,73,17,18,78.69574844,-35.09342219
1547,203.992684,61,19,13,8.044473884,-175.386412
1548,205.1184416,22,13,18,81.79358339,72.36087631
1549,204.2091342,87,15,11,-42.40537744,-33.2538888
1550,205.2284416,53,13,23,69.67750247,-151.4614125
1551,204.3191342,86,17,18,87.67581724,130.7203088
1552,205.4968398,42,11,10,26.27427156,66.2904914
1553,204.4316883,73,16,22,-88.40349872,144.240845
1554,205.9271861,56,10,10,-16.97779907,-10.44251277
1555,204.6516883,39,18,18,-86.42096988,-28.90255988
1556,206.2571861,100,14,15,17.21801957,88.27330485
1557,204.8716883,84,20,12,81.21508437,-30.50056104
1558,206.5316883,88,14,11,-34.75479675,171.6849327
1559,205.2284416,37,13,19,-19.04027526,-147.407612
1560,206.6416883,10,16,24,73.05571888,-18.89600304
1561,205.6093939,49,17,15,1.480393459,-142.0770403
1562,206.7516883,72,11,24,7.249727861,-161.7058656
1563,205.8171861,29,13,20,-22.31600308,91.12376984
1564,207.1084416,65,18,14,-82.78387538,100.8138038
1565,206.0371861,64,16,15,37.87152607,-37.245431
1566,207.4158009,67,15,19,46.44490343,-111.0778921
1567,206.1471861,86,19,14,-89.77880083,72.70277809
1568,207.778658,14,16,14,28.21857135,-144.6064891
1569,206.4216883,78,11,21,-58.09051012,111.641799
1570,208.0946753,15,20,15,59.32249077,-39.33943523
1571,206.5316883,30,18,12,-74.1256694,-175.4741985
1572,208.4575325,13,15,23,-76.8408398,157.525661
1573,206.8616883,30,18,17,35.39153072,-34.90178339
1574,208.8081818,55,10,25,-52.98619685,115.9886502
1575,207.2859307,39,13,16,23.02511543,-20.09377547
1576,209.2212121,86,11,18,54.11320542,-12.09420913
1577,207.558658,28,15,17,-37.03038378,-43.95048601
1578,209.4246753,16,20,17,79.08662468,106.2669063
1579,207.668658,55,18,10,-8.759951887,115.0965629
1580,209.7294805,88,19,13,0.519237546,-0.993900358
1581,207.8912121,67,18,14,74.72547589,139.2875958
1582,209.9780087,88,14,23,47.63164508,146.7352135
1583,208.2375325,46,20,11,51.96392961,-168.5548827
1584,210.4725108,92,17,12,-47.50354785,-171.8021362
1585,208.3475325,88,15,18,-46.94448091,-121.4678717
1586,210.5850649,83,15,24,6.231712862,-70.10974052
1587,208.4575325,35,18,20,-31.94558702,-25.70098186
1588,210.6950649,12,12,25,-45.36180099,-13.82929709
1589,208.9181818,24,19,21,-30.29444046,119.4307326
1590,210.8465801,52,16,10,-12.53883069,-6.19109289
1591,209.1,15,15,22,77.65486574,-148.3492
1592,211.0665801,39,12,13,-47.75988023,-68.55120311
1593,209.5346753,52,11,11,-33.30307289,16.28623235
1594,211.2613853,93,18,14,6.307955559,57.92812891
1595,209.8394805,28,14,11,-39.52707488,-159.9901245
1596,211.5878355,16,12,19,35.85918493,-94.52714363
1597,210.1425108,95,17,14,-41.63653958,-123.2666989
1598,211.8078355,61,12,10,-54.68451862,-114.9424895
1599,210.2525108,77,16,16,44.02028031,94.41325624
1600,212.1948918,40,11,17,47.97137983,128.1208768
1601,210.3625108,62,20,23,-35.43089148,140.2341915
1602,212.5447619,64,10,14,-30.59312175,-4.284240317
1603,210.6950649,22,11,25,28.93194312,-16.02447964
1604,212.907619,55,10,20,53.99823931,47.87101933
1605,210.9565801,55,18,11,-83.88538377,-37.99340378
1606,213.017619,39,13,23,73.23797824,63.24745394
1607,211.3713853,86,16,23,37.71295317,104.275677
1608,213.1474892,38,14,10,-21.44715621,-141.7551693
1609,211.6978355,34,10,20,-34.76958971,-146.4020759
1610,213.5493074,44,19,16,-60.84658509,-154.3928647
1611,212.0848918,84,10,16,70.82106108,-73.6573404
1612,213.7744156,69,10,22,76.60263723,13.46313565
1613,212.3048918,70,14,15,1.276682218,32.78367027
1614,213.9944156,87,17,17,-48.60203783,-36.58425198
1615,212.4148918,31,14,11,-50.5551962,41.81608484
1616,214.4542857,65,10,10,51.36824148,-96.68251417
1617,212.6547619,38,11,13,47.79061112,-8.825786044
1618,214.7634199,82,15,11,54.94223618,-53.41779357
1619,212.797619,86,18,23,-59.00164191,63.41320772
1620,215.0335931,75,13,23,-55.68762351,15.47877401
1621,212.907619,42,16,17,-68.48668898,-122.6339034
1622,215.1721212,36,15,14,26.11850214,-129.5903312
1623,213.2574892,44,19,13,-32.75845525,38.91004655
1624,215.4509524,12,18,13,-10.48448471,-39.99943327
1625,213.4393074,77,18,22,-16.01316115,-75.53642793
1626,215.7583117,58,12,22,4.03862943,83.62394768
1627,213.5493074,23,11,16,-87.87871823,86.80637533
1628,215.9895238,73,11,23,-36.67407883,-150.3787713
1629,213.8844156,24,11,23,84.19854593,178.0646553
1630,216.1020779,100,13,13,75.26950027,-124.7849287
1631,214.1044156,63,19,25,-63.38741996,52.37642906
1632,216.2120779,73,17,15,-68.71318931,-2.888465015
1633,214.2342857,90,17,18,77.03109415,115.5885348
1634,216.3220779,32,20,25,-70.66336629,3.518175004
1635,214.3442857,80,13,20,-27.83776826,-168.7357789
1636,216.6571861,89,15,10,-0.916487524,-128.6756758
1637,214.4542857,85,16,10,-79.08148425,55.05037527
1638,216.9818615,48,10,22,20.88368496,66.14410574
1639,214.5642857,39,15,14,-2.995906111,8.196014351
1640,217.2693506,10,16,24,22.86261838,-153.7479471
1641,214.9235931,83,18,22,17.89476159,0.006665844
1642,217.3793506,87,14,16,8.734755534,-152.3630328
1643,215.3409524,71,14,10,-11.07842282,-3.121088595
1644,217.6408658,51,19,17,-38.93780937,-149.6360345
1645,215.6457576,38,13,22,-75.89491635,-148.3928015
1646,217.7508658,90,14,15,-53.35132103,109.8181093
1647,215.8795238,55,11,10,-47.13923733,90.157507
1648,217.8608658,79,13,17,-21.98532259,-0.332840323
1649,215.9895238,70,11,11,47.31251087,83.22362184
1650,217.9734199,49,15,16,-56.98880078,161.2127072
1651,216.3220779,33,13,12,48.67984686,7.918100803
1652,218.0834199,59,11,19,-81.45978472,-128.1945538
1653,216.4320779,46,10,24,10.64687931,-154.764288
1654,218.2479221,41,14,12,19.33966846,28.51679633
1655,216.8476623,44,15,23,-81.78871433,-138.7867511
1656,218.6678355,68,18,19,-31.70774958,-118.2126674
1657,217.1593506,98,18,16,77.15887915,70.48320997
1658,218.7778355,20,17,24,69.00222632,-56.63273406
1659,217.3793506,23,20,15,6.103727844,-82.37856345
1660,219.0912987,70,17,19,20.72981305,1.466204869
1661,217.4893506,69,12,21,82.38833329,-159.1896316
1662,219.3614719,86,18,10,-33.24546225,-0.59315514
1663,217.8608658,76,13,21,-86.16852372,-161.0955201
1664,219.5814719,99,16,13,2.925989109,-143.9319486
1665,218.0834199,46,11,21,-37.8931904,-56.08533322
1666,219.6914719,82,19,12,-15.9904956,-6.41440808
1667,218.4427273,93,11,24,45.88232145,30.35222357
1668,219.9114719,52,18,18,6.327069625,-107.6275739
1669,218.8878355,38,15,23,3.934823396,93.72165028
1670,220.2292641,14,12,22,-68.55613297,-168.1475857
1671,219.2514719,77,16,25,-21.34259246,41.65477339
1672,220.6275325,45,16,10,52.6672096,-72.55589639
1673,219.4714719,52,17,13,39.90078907,160.2672474
1674,220.9781818,38,10,12,-75.67979379,165.9918348
1675,219.5814719,41,20,18,-9.305828222,175.2991093
1676,221.3998701,35,10,22,73.82635707,-164.3749958
1677,219.6914719,38,14,19,-46.79262225,-159.8625762
1678,221.6198701,100,18,22,22.44224214,53.66441863
1679,219.8014719,70,15,21,-22.34613755,-79.13637567
1680,221.8554113,46,19,19,74.15115433,-44.66003849
1681,220.1192641,30,16,21,-86.33819277,-121.6919005
1682,222.1558874,30,18,14,-48.7010316,-138.6709095
1683,220.5106494,66,12,25,62.80538283,-59.94968977
1684,222.5368398,11,14,16,-70.10701868,56.19086508
1685,220.8526407,65,10,17,-69.04814925,12.87374008
1686,222.9498701,12,20,24,71.91993003,-28.40324317
1687,221.0881818,81,17,24,32.15143165,-22.01425507
1688,223.3784416,67,15,12,-77.32772556,-165.7662822
1689,221.5098701,76,17,20,82.14564883,-26.90073284
1690,223.7048918,29,19,17,39.73297499,25.29175311
1691,221.7454113,90,20,21,-88.33536274,-69.1598528
1692,224.111039,82,10,22,78.95467548,-118.8795908
1693,221.8554113,75,14,23,-4.20737882,93.05215452
1694,224.2365801,59,15,15,32.32836863,-171.6199109
1695,222.0458874,41,17,22,-9.258775366,-122.3163076
1696,224.7578355,80,12,12,-25.69442512,-54.13026685
1697,222.1558874,31,16,10,-80.38446838,-78.70504857
1698,224.9847186,26,18,11,-85.34876755,7.664814516
1699,222.4069697,21,19,10,-67.91647704,-65.46698004
1700,225.445368,20,15,24,-41.62427312,21.83609553
1701,222.8398701,55,16,15,61.46459626,-75.16291362
1702,225.6704762,63,15,15,16.24081905,-10.06022985
1703,223.2485714,95,13,19,-32.50935482,70.19018132
1704,225.9969264,54,16,19,-64.11835657,-148.3941504
1705,223.4884416,91,13,16,-58.68218452,-99.37631182
1706,226.4056277,19,12,10,-7.670942732,5.265400418
1707,223.8148918,80,18,17,52.53319767,-24.77904262
1708,226.7649351,11,18,10,-34.20654137,143.1018125
1709,224.001039,95,15,16,58.98330205,60.2816584
1710,227.2049351,95,17,21,42.64688944,144.2553264
1711,224.111039,74,16,16,19.80349112,157.9653273
1712,227.3824242,31,13,17,65.62374652,-101.3021712
1713,224.4530303,41,19,19,-80.38395799,2.646676408
1714,227.4924242,98,16,15,-75.0569484,50.86649872
1715,224.6478355,46,14,14,-54.96865876,-82.86015525
1716,227.6482684,10,18,18,-57.05326045,52.30135229
1717,224.7578355,70,18,24,44.17845026,-46.60410161
1718,228.1730736,90,19,25,68.12281029,119.5767266
1719,224.8747186,57,19,16,67.23883177,-67.86567209
1720,228.3930736,27,10,13,-67.88924705,46.56057772
1721,224.9847186,71,15,15,51.14492068,-129.916402
1722,228.875368,67,19,23,59.27779124,15.03631024
1723,225.335368,48,14,25,-9.296733005,122.0283587
1724,229.0441991,90,13,23,-25.32612617,-74.74740873
1725,225.7804762,77,14,22,2.846002749,30.8232133
1726,229.2641991,31,11,14,-10.81571546,-63.06987734
1727,226.1069264,66,10,23,-17.71387798,-91.07087032
1728,229.5949784,77,19,21,29.86034869,-111.1590049
1729,226.5398268,49,12,25,-55.15537697,110.3638016
1730,229.9412987,93,16,12,-43.146015,174.8784125
1731,226.8749351,79,20,24,65.12279985,154.8838077
1732,230.192381,41,16,14,80.84973831,170.6089398
1733,226.9849351,58,19,13,41.52344053,-115.1349845
1734,230.522381,100,19,10,60.21184989,96.70103021
1735,227.0949351,55,10,18,-59.32763249,-0.455506481
1736,230.7752381,54,17,19,66.08702838,-94.30601245
1737,227.4924242,27,10,10,35.77460891,-116.6994603
1738,231.0843723,49,16,25,-15.26825626,36.44282449
1739,227.8430736,99,20,20,-36.9143641,-111.4867712
1740,231.4151515,92,12,18,88.969172,-168.9689788
1741,227.9530736,65,17,22,-29.1765439,-133.4376963
1742,231.8134199,50,13,23,-43.13144397,150.3008928
1743,228.0630736,19,11,23,-74.89976625,142.7598249
1744,232.0731602,95,15,21,-14.12493633,111.5496426
1745,228.2830736,43,16,15,-55.13375007,-159.422213
1746,232.2931602,62,18,12,-74.43167246,-4.56892183
1747,228.5489177,70,20,25,-85.59101413,115.644259
1748,232.7018615,62,12,15,29.36589307,-43.8865488
1749,228.765368,56,20,14,44.9940813,20.77093287
1750,233.1131169,29,20,22,30.49552771,-51.41378247
1751,229.1541991,87,10,11,-24.75596518,-155.1826744
1752,233.2231169,43,13,22,8.073612129,33.17989241
1753,229.4849784,15,11,23,88.646809,138.1877656
1754,233.3331169,27,19,19,70.06414408,1.137336137
1755,229.8200866,38,15,21,-44.44138611,-29.22676948
1756,233.6162771,83,12,15,-2.354889966,-8.875151619
1757,230.302381,22,12,21,-13.23815125,17.15729867
1758,233.8067532,39,16,17,-81.97231456,151.0866105
1759,230.412381,16,13,15,75.46264459,-1.148919964
1760,234.2882684,21,11,13,-53.14865971,-60.10830766
1761,230.6652381,42,10,17,-66.34571166,71.04350461
1762,234.6251515,77,10,14,-27.07018698,14.85373136
1763,230.9743723,96,10,14,54.62018427,-20.2582288
1764,235.1074459,14,17,25,-5.923473289,139.0578542
1765,231.0843723,77,18,22,27.74420547,129.261752
1766,235.2174459,77,13,25,-5.168935672,-157.3537884
1767,231.3051515,84,13,12,19.97325551,21.51138348
1768,235.3274459,16,16,19,63.60640782,96.22081725
1769,231.6748918,83,17,19,35.40674964,23.70733192
1770,235.575974,40,12,10,41.25552083,170.3437694
1771,232.1831602,98,20,12,88.16622916,125.9739591
1772,235.9829004,28,10,10,-23.70624758,84.7302093
1773,232.5918615,55,17,12,58.64023504,102.4990175
1774,236.0929004,50,20,16,-66.81816815,-178.3496448
1775,232.9312987,17,18,19,78.66489629,-39.1355226
1776,236.2400866,63,19,19,9.502503412,-0.531744881
1777,233.3331169,34,14,20,35.3977416,6.175770198
1778,236.4600866,52,11,22,-80.6080857,104.9159106
1779,233.5062771,68,17,18,8.03973311,159.3407882
1780,236.9337229,29,20,16,42.35555642,-46.70782179
1781,233.9167532,60,19,18,-42.79749619,51.71105727
1782,237.3493074,55,10,16,-5.827440064,-83.89357366
1783,234.0682684,82,17,15,65.3076215,71.28844644
1784,237.6793074,81,20,11,80.91819713,128.42758
1785,234.1782684,70,11,15,61.54844823,-110.0155108
1786,237.7893074,46,11,17,20.39123858,-139.2940961
1787,234.4051515,95,11,20,51.45375022,127.9913888
1788,238.1114286,27,13,10,50.6705913,84.77158967
1789,234.5151515,17,13,15,81.42181397,78.06202092
1790,238.4656277,69,19,11,14.36735088,-31.60143311
1791,234.7896537,95,17,16,-15.85651987,45.48031471
1792,238.6968398,34,20,12,12.19551179,-20.51544598
1793,234.9974459,90,17,10,60.9297446,-157.4392655
1794,238.852684,71,19,17,33.53791834,-85.50001968
1795,235.2174459,42,20,12,14.35263019,134.5487744
1796,239.2180952,48,10,16,-79.87621966,145.0922644
1797,235.4374459,96,14,25,18.3806049,-121.4240932
1798,239.4622944,91,20,15,-31.40027443,78.84961063
1799,235.7794372,26,18,24,73.92130134,158.3818728
1800,239.7523377,37,14,24,-47.31015875,-70.19084497
1801,236.0929004,93,16,25,62.61706261,2.375149544
1802,239.8623377,12,12,10,-63.22845477,-145.962817
1803,236.3500866,17,13,20,-11.02627871,103.5668183
1804,239.9723377,94,18,20,-60.39407255,135.2680454
1805,236.4600866,78,13,12,-15.52947444,-100.1649451
1806,240.1923377,13,13,20,10.89498493,86.05619622
1807,236.6462338,70,15,14,70.74893608,146.8272936
1808,240.4278788,16,19,11,26.00049769,-73.69558103
1809,236.8237229,18,17,24,34.78535767,-64.48703974
1810,240.5664069,70,12,16,57.18381907,56.56501557
1811,237.0635931,45,12,17,-39.95640584,-179.6813869
1812,240.9707792,56,16,14,47.07067029,-124.786228
1813,237.4593074,98,14,21,20.57706305,113.5542742
1814,241.1907792,70,14,13,-19.68054405,-9.85576645
1815,237.5693074,52,15,23,-80.88424478,-72.77812937
1816,241.3007792,58,14,17,41.74383774,-142.7585388
1817,237.8993074,22,12,18,-58.38400329,56.53158569
1818,241.6307792,74,20,21,18.13650239,-125.913076
1819,238.2214286,25,19,25,-84.00030366,72.18015523
1820,241.7407792,40,18,24,-12.7802741,23.61399179
1821,238.3556277,81,11,23,35.72453622,-120.4121971
1822,241.9607792,83,14,12,-6.507794735,14.51419025
1823,238.5868398,11,11,20,34.53474745,76.87474682
1824,242.2907792,89,14,20,-69.18359942,-125.6570312
1825,238.6968398,91,12,17,87.04012273,155.1738548
1826,242.4007792,36,12,13,17.19048686,125.5797226
1827,239.1080952,66,15,10,-78.04754157,-21.29053211
1828,242.6882684,88,11,12,38.58949753,-37.58949592
1829,239.3280952,14,20,10,-75.71031032,125.0970467
1830,243.0562338,82,11,15,57.9227677,-60.18032875
1831,239.5835065,18,15,18,55.71434392,163.2699418
1832,243.2762338,13,10,10,-87.47328534,-35.05547877
1833,239.8623377,53,10,23,-88.9825116,-140.91301
1834,243.3862338,77,12,19,-18.33403447,159.4422746
1835,240.0823377,32,11,23,43.58046338,137.8635598
1836,243.654632,52,13,25,11.18190192,-162.3189156
1837,240.3178788,85,15,10,-64.64526565,71.49234894
1838,243.874632,59,20,17,62.32202571,165.7535125
1839,240.6764069,59,16,25,52.93968449,161.2188949
1840,244.2616883,22,19,10,-85.5944987,-87.10487514
1841,241.0807792,92,11,23,76.86904419,-112.4729465
1842,244.5058874,17,16,10,52.20640616,-160.4163396
1843,241.4107792,94,15,25,-15.33429539,-28.55090786
1844,244.6158874,85,18,21,-41.8711878,-35.1303094
1845,241.5207792,38,20,20,-22.16061007,179.6459995
1846,245.1111688,11,14,17,-66.8867905,168.7885238
1847,241.8507792,89,19,25,11.66526394,-143.4365717
1848,245.4852381,67,11,20,16.86442649,-26.72106491
1849,242.0707792,30,12,14,83.01349049,12.58793484
1850,245.6151082,86,20,17,-11.95775654,153.0198959
1851,242.1807792,37,20,12,76.45795617,-51.57981088
1852,246.0551082,17,13,25,1.909931938,-34.38733841
1853,242.5782684,16,11,15,24.50389165,-58.29861514
1854,246.3166234,71,12,20,27.15056978,-125.451559
1855,242.6882684,64,15,23,83.95575666,-31.24548187
1856,246.7123377,13,18,23,3.585260215,148.1937996
1857,243.1662338,51,16,11,69.56498129,-89.53621759
1858,246.9323377,49,15,23,-79.63365797,48.60895135
1859,243.3862338,68,12,21,54.82474992,107.5952443
1860,247.31329,41,10,15,67.35945404,129.8290547
1861,243.764632,45,10,16,-64.6881766,51.43704404
1862,247.8276623,79,15,23,-62.81709239,164.5470815
1863,244.1516883,71,13,24,-22.98017455,175.1813271
1864,248.3619048,83,18,12,19.99077479,-37.97070957
1865,244.3958874,37,15,19,-66.06889207,20.73902514
1866,248.7835931,51,20,22,-57.66077937,120.0146266
1867,244.8063636,89,13,12,16.7706051,-170.4143976
1868,248.8935931,100,12,15,-58.00078469,-125.5748828
1869,245.0011688,82,12,17,-74.65957463,143.3031649
1870,249.0035931,37,11,22,-31.21364248,-30.2560655
1871,245.3752381,24,17,25,64.68949892,130.6824113
1872,249.3361472,81,17,12,-1.546997925,-116.6600345
1873,245.7251082,64,15,21,-8.498123868,-71.04345132
1874,249.4746753,36,11,24,89.26973403,54.16915565
1875,245.8351082,23,11,14,-33.76509188,-16.94417902
1876,249.6088745,28,11,22,39.48162075,-66.52944836
1877,245.9451082,43,19,24,20.62164011,35.57157456
1878,249.8444156,18,15,15,70.24505544,76.91445704
1879,246.1651082,79,12,15,-34.54942675,-136.6870963
1880,250.1145887,38,14,24,-79.58318034,142.937559
1881,246.4266234,62,12,11,-71.73145921,5.080938174
1882,250.3345887,89,15,15,-86.85350048,101.5026406
1883,246.8223377,87,18,24,-79.76007214,-117.3235545
1884,250.5034199,20,13,24,82.50243573,-22.82759017
1885,247.1964069,94,13,16,59.53773677,-37.18665466
1886,250.7415152,76,11,11,28.91233589,-149.5994358
1887,247.6076623,55,18,15,64.43036027,-92.69683996
1888,250.8515152,86,19,17,-27.48275035,178.1249203
1889,247.7176623,19,16,15,19.25714278,43.08865297
1890,251.1519913,50,17,21,48.73752341,-57.95425672
1891,248.0917316,36,20,24,32.50567475,-63.37427332
1892,251.2619913,32,16,25,64.14318046,-101.6373534
1893,248.2519048,27,19,10,-16.15674655,56.750405
1894,251.5260606,84,15,25,-61.58652109,-142.7301333
1895,248.6735931,11,11,12,-61.70439719,23.07319342
1896,251.6360606,60,11,12,-10.43963902,-38.4798525
1897,248.7835931,71,13,20,-56.88549112,22.83129926
1898,252.1114719,82,12,22,-12.77857849,-117.9172631
1899,248.8935931,20,15,18,59.27218728,-132.5092171
1900,252.241342,72,20,11,-43.7556474,-45.83960546
1901,249.1161472,64,11,18,64.09148269,74.16668688
1902,252.6803463,37,12,14,76.44218928,-3.101847235
1903,249.2261472,19,15,16,41.28481974,21.47213872
1904,252.9003463,67,20,22,-37.04960613,162.6876221
1905,249.7188745,59,12,19,65.30519463,-114.6658429
1906,253.0345455,52,20,20,23.37755685,146.1518002
1907,249.9544156,39,15,19,79.44140649,-52.81238786
1908,253.3645455,59,11,21,62.38667479,56.22191149
1909,250.2245887,89,19,23,-46.20673813,80.46429764
1910,253.7212987,45,11,18,-36.8366834,-5.234357686
1911,250.3345887,46,17,20,-7.122495143,24.80827866
1912,253.8312987,88,18,14,-37.57318391,169.0797077
1913,250.8515152,73,20,16,-12.96714796,-110.5587485
1914,254.0928139,53,14,21,22.38172627,141.6248399
1915,250.9615152,26,19,20,72.63534039,-32.38994293
1916,254.3128139,66,13,21,-68.71643397,-34.25631704
1917,251.3875325,20,10,11,-37.72717153,113.2364298
1918,254.7648052,32,16,16,75.76622807,-54.96644684
1919,251.7460606,22,13,10,-86.46449145,58.16769727
1920,254.9848052,51,19,10,-78.2548876,130.6814931
1921,251.8889177,28,14,19,-27.76625717,54.16285076
1922,255.3216883,35,12,10,69.61498571,-166.0637883
1923,252.0014719,29,16,16,36.67480111,2.72808669
1924,255.6593506,38,20,25,86.88698215,-146.4813972
1925,252.3712121,63,10,18,73.7469503,-140.1145242
1926,255.8793506,30,19,23,68.94814207,-157.6497501
1927,252.5703463,37,13,18,21.92604797,-123.7909651
1928,256.0438528,55,13,20,-43.22316972,-25.96402519
1929,252.7903463,12,17,10,-13.27276318,-7.367374186
1930,256.2638528,72,14,21,-36.19798742,-43.92821364
1931,253.1445455,98,12,15,-76.70304252,114.0541321
1932,256.6967532,14,16,14,22.18679656,-58.11664211
1933,253.2545455,49,18,19,70.9984196,22.26785229
1934,257.0682684,83,16,20,19.17322189,177.7126586
1935,253.6112987,11,12,11,-22.50619734,-101.3764948
1936,257.3687446,58,10,22,-50.15949536,-177.5330112
1937,253.9412987,95,16,12,-25.29624353,-160.5387861
1938,257.7316017,21,18,19,61.08631921,-29.74769479
1939,254.2028139,56,18,20,-56.73354489,-83.26911785
1940,257.961039,25,11,15,-25.87776165,98.11851703
1941,254.3128139,24,15,19,54.22238825,142.9792255
1942,258.291039,13,17,16,-14.71610911,-93.72368852
1943,254.6548052,63,15,22,48.05183719,126.6352847
1944,258.7213853,15,20,16,-76.783699,-134.584504
1945,254.8748052,80,16,10,78.19243788,-176.6123024
1946,258.8313853,64,20,22,1.89601901,-13.69559983
1947,255.0948052,82,14,20,11.41333582,-169.4623752
1948,259.3699567,58,11,11,-18.81493542,-47.76878284
1949,255.2048052,13,14,15,-17.37673288,-175.5555957
1950,259.638355,39,19,14,-34.13055243,-12.54417041
1951,255.4645455,34,17,24,15.4397097,-175.6575929
1952,259.858355,18,15,13,-78.37775392,-129.7257461
1953,255.7693506,40,14,21,56.88988584,-58.541366
1954,260.2471861,42,18,23,-16.89554588,2.74121669
1955,255.8793506,88,12,19,9.366138549,20.74122224
1956,260.4671861,63,13,16,82.94347065,-174.7307662
1957,256.1538528,100,20,22,-11.65780956,176.628569
1958,260.5883983,70,16,11,-49.62088614,-178.8712861
1959,256.5279221,31,15,13,-59.3297667,-152.7086864
1960,260.7225974,28,10,20,-12.25072284,-177.8862567
1961,256.8482684,81,15,15,46.68865922,144.3293816
1962,261.1893506,14,18,12,7.130212966,135.3545374
1963,256.9582684,24,18,10,33.65108572,-7.782080814
1964,261.574632,19,11,23,42.77014843,137.8118772
1965,257.2587446,68,11,20,-42.91931766,88.8591486
1966,261.9599134,21,19,24,-83.54948796,19.75595069
1967,257.4787446,42,19,17,10.32331741,24.52312128
1968,262.3383117,19,14,23,-36.36831706,117.5644784
1969,257.6216017,69,19,10,-30.89346441,-125.6338607
1970,262.7279221,31,20,13,-41.94513163,32.24431597
1971,258.071039,47,20,10,-24.1177809,-176.9483748
1972,262.8577922,15,15,23,59.51932687,-166.0954989
1973,258.181039,74,12,17,78.2192841,-108.1820264
1974,263.0396104,86,20,13,52.47045763,-2.959461376
1975,258.6113853,32,19,14,1.225677258,-51.37655777
1976,263.4378788,22,14,16,46.69143091,73.07138733
1977,258.9569264,97,13,17,24.3255818,172.2064391
1978,263.684632,89,19,18,-55.35026174,159.2940319
1979,259.1387446,38,16,16,49.30643664,124.4565525
1980,263.8751082,57,14,25,-11.22524494,-3.666674796
1981,259.2599567,50,10,22,-17.05240743,-125.8107266
1982,264.0569264,100,15,15,64.73723153,94.95855243
1983,259.748355,80,10,25,2.94156823,-152.4347642
1984,264.2300866,95,18,23,-73.95719651,119.7956041
1985,259.968355,81,19,10,-35.24021961,-77.64244294
1986,264.5547619,20,12,16,-6.851618702,-15.61448848
1987,260.078355,39,17,22,37.51672873,-73.50236501
1988,264.7928571,16,19,18,-86.63388208,-67.21822066
1989,260.3571861,48,17,11,56.79859898,-120.2917428
1990,265.0742424,84,10,15,18.17095327,-156.9211632
1991,260.8325974,65,16,24,-41.5777512,156.5113021
1992,265.4725108,25,20,11,-84.87065183,178.1266533
1993,261.0793506,50,14,12,36.51139459,136.1767187
1994,265.8318182,33,20,11,42.7611305,45.42793904
1995,261.1893506,58,20,15,18.09438744,113.1770593
1996,266.1564935,15,12,11,52.9430113,-120.823946
1997,261.4231169,13,14,11,0.47308249,-68.9494351
1998,266.4465368,100,10,24,-43.53001165,-104.803244
1999,261.8170563,42,14,19,-40.0069174,172.7746214
2000,266.5807359,23,15,23,65.62000832,79.98981249
