TaskID,TaskFileSize,TaskOutputFileSize,TaskFileLength,CpuTime,TotalLength,UserLatitude,UserLongitude,DataCenterID,VmID
1279,10,16,25,4.674745688,99,-66.90300608,107.7041935,3,9
1280,49,15,25,2.76,69,-84.49722885,-77.87036735,3,11
1281,92,11,16,7.307692308,95,10.3052434,-105.8221866,5,5
1282,97,15,13,3.08,77,76.72766831,-152.3854058,5,11
1283,88,11,22,4.285596344,82,-41.96295491,68.23929534,4,8
1284,80,19,23,3.00962963,88,10.36167755,-124.9660101,5,13
1285,81,12,11,3.615384615,47,80.25093606,150.6983517,5,5
1286,87,17,23,1.168627451,18,-38.67778826,-152.227207,3,6
1287,18,17,18,5.755241044,98,-13.94669013,28.41660453,4,7
1288,45,20,16,2.384615385,31,-64.84121576,74.70723687,4,5
1289,28,16,11,3.183703704,86,26.8612077,7.816221305,4,12
1290,97,16,12,3.615384615,47,-25.91044836,-92.35309278,3,5
1291,37,16,21,1.67109077,39,-41.93102213,-35.27484365,4,10
1292,49,10,22,2.608391608,29,11.2406933,-78.77911716,5,4
1293,87,18,13,4.538461538,59,23.28787619,25.93440224,4,5
1294,38,14,12,4.357246056,92,-84.45411791,-99.01858549,3,9
1295,13,13,12,0.72,18,70.43686835,-144.5131582,4,11
1296,29,11,25,5.615384615,73,-28.97823238,-164.9436138,3,5
1297,66,11,11,0.92,23,-39.2894221,-138.0646181,3,11
1298,88,13,10,2.68,67,36.44174813,137.2299759,5,11
1299,54,11,10,0.8,20,89.30842686,-173.3228523,5,11
1300,46,20,18,0.866666667,13,-49.07320424,16.83090582,4,6
1301,71,19,23,3.712235833,86,-84.44551689,170.002532,3,10
1302,56,11,21,6.384615385,83,-13.70987471,-112.3103212,3,5
1303,10,10,15,3.52,88,-3.244916161,135.320838,4,11
1304,27,18,20,3.389503106,78,-31.62276805,111.5143634,4,10
1305,79,11,25,7.461538462,97,-15.15133406,160.2937371,3,5
1306,96,18,10,1.84,46,-68.71625295,134.8895952,3,11
1307,95,16,12,0.84,21,-13.82877123,-40.48947532,5,11
1308,84,13,15,4.219287349,98,27.90777889,58.4848075,4,10
1309,42,17,16,2,50,84.82528669,-122.4377209,5,11
1310,17,15,15,1,25,88.94928504,120.6152088,5,11
1311,70,18,11,2,26,-38.39872487,-44.3242534,4,5
1312,66,10,15,5,65,-25.80140662,-98.9055877,5,5
1313,69,16,18,3.88,97,5.565628854,42.63706233,4,11
1314,92,20,12,5.502156863,83,29.4611977,68.55077444,4,6
1315,54,13,13,4,52,-20.12603257,18.32474354,4,5
1316,85,12,13,3.384615385,44,77.94673074,12.53131731,5,5
1317,15,14,17,0.68,17,-43.83347552,17.90336613,4,11
1318,44,11,17,4.159103641,71,21.14870372,122.2575727,4,7
1319,37,20,23,1.72,43,40.33834094,135.7288049,5,11
1320,58,10,17,2.769230769,36,23.20981791,-135.6875607,5,5
1321,53,17,11,1.04,26,-12.74170096,141.7080431,3,11
1322,96,14,10,1.044444444,29,-59.67666435,43.07260207,4,12
1323,71,17,21,4.538461538,59,-83.24128371,-76.32807119,3,5
1324,80,16,11,1.962229102,34,44.48747535,62.51827574,4,7
1325,66,14,13,1.308148148,36,75.16772166,159.8259719,5,12
1326,88,10,15,4.345287772,100,-0.936161864,116.7113981,4,10
1327,65,17,19,6.769230769,88,74.44839791,166.3006019,5,5
1328,41,11,23,1.4,35,53.64847817,164.8459928,5,11
1329,94,15,20,0.703703704,19,-32.52132936,-66.81923639,3,12
1330,91,16,18,2.48,62,69.77712479,11.42797402,5,11
1331,84,11,10,2.383838384,22,9.862058201,-128.2003409,5,3
1332,10,19,12,2.540350877,49,42.00627996,-158.1787271,4,8
1333,89,13,15,5.461538462,71,2.923959799,-4.535436131,4,5
1334,76,13,11,1.04,26,47.82444613,30.75282469,4,11
1335,93,17,22,1.44,36,44.94489554,-18.389591,5,11
1336,61,17,12,1.933333333,29,-26.12412211,154.8030839,3,6
1337,30,15,12,4.00952381,61,-59.48479567,-144.4881986,3,6
1338,65,10,11,3.48,87,5.035695036,-130.4088046,3,11
1339,37,18,25,7.230769231,94,2.188697882,-143.0979807,3,5
1340,62,20,10,3.152380952,48,-20.31612908,-158.0013497,3,6
1341,11,20,20,1.72,43,30.66672883,-29.15002547,4,11
1342,53,17,17,6.846153846,89,-56.72754163,-178.698994,3,5
1343,98,16,25,1.11,18,-87.34645763,67.99039362,3,7
1344,21,12,13,2.066666667,31,-52.90610084,118.8829393,3,6
1345,43,18,22,1.08,27,9.011002304,-98.51368366,5,11
1346,83,14,12,3.604324045,69,39.15954201,179.9397719,5,8
1347,66,16,25,2.88,72,46.15514475,74.58198477,4,11
1348,84,15,10,3.769230769,49,-14.41263418,-172.703058,3,5
1349,66,13,24,3.406594427,58,-15.14565754,-26.6259115,4,7
1350,38,14,22,2.56,64,80.52910219,157.8491106,5,11
1351,60,15,24,3.538461538,46,-71.11946708,25.64299835,4,5
1352,88,20,13,2.942857143,45,51.24623405,70.95619231,4,6
1353,93,18,21,5.230769231,68,-42.07036541,-174.0972992,3,5
1354,35,10,15,1.96,49,80.26091067,87.69148757,5,11
1355,51,12,11,5.040601504,96,69.4507712,92.38347826,5,8
1356,46,18,15,0.56,14,68.12626014,-59.97906557,5,11
1357,31,17,19,3.272727273,36,-56.02312948,170.8959572,3,4
1358,84,20,24,2.64,66,24.57924426,-143.7709708,5,11
1359,57,19,13,3.153846154,41,32.81110587,-39.92606523,4,5
1360,46,16,10,1.047619048,16,79.69013626,-176.1305803,5,6
1361,42,20,23,3.88,97,69.31372186,-48.40342842,4,11
1362,54,13,14,1.866666667,28,19.57337364,113.7947197,4,6
1363,51,11,12,5.153846154,67,-25.80176912,17.21544799,4,5
1364,26,12,12,1.4,21,-53.74469639,53.76275474,4,6
1365,68,13,16,3.699159664,71,-59.04136092,138.0078575,3,8
1366,79,10,21,1.268148148,35,58.84509872,64.47631435,5,12
1367,20,10,21,1.153846154,15,3.734507752,158.6655234,3,5
1368,56,18,16,3.846153846,50,79.36481566,-23.67771968,5,5
1369,23,13,11,0.933333333,14,-89.0670937,120.6539078,3,6
1370,52,20,13,2.147228608,63,-22.67146097,44.78827972,4,13
1371,91,15,11,1.824175824,13,70.20810592,-51.17487146,5,2
1372,85,15,25,4.41752322,93,-32.57657379,130.9235162,3,9
1373,80,20,14,6.384615385,83,-12.59021086,48.93354496,4,5
1374,82,20,13,2.76,69,81.8765656,-9.665016211,5,11
1375,30,13,25,1.776666667,27,4.485984721,88.76102629,4,6
1376,56,14,10,7.384615385,96,50.99140259,-31.51561722,5,5
1377,22,17,11,4.63945157,98,49.29162145,-71.88015412,4,9
1378,53,17,14,2.44,61,-45.46173961,-29.66844768,4,11
1379,96,12,11,0.64,16,31.19713672,-18.09115597,5,11
1380,38,20,10,0.44,11,32.47147027,-134.5103213,5,11
1381,25,10,19,6.769230769,88,38.40256438,65.33690625,4,5
1382,52,13,19,4.380952381,66,81.80847908,-172.6248337,5,6
1383,55,14,22,3.54962963,96,3.91197065,134.3381377,3,12
1384,87,12,24,3.977738464,84,-39.15716059,-144.1362467,3,9
1385,95,18,12,3.538461538,46,-25.72093419,-171.9183893,3,5
1386,48,10,22,3.261979566,95,10.45946919,83.48562243,4,13
1387,53,13,22,2.692307692,35,18.40801816,14.66574126,4,5
1388,11,17,21,1.948051948,14,-41.51874161,172.405173,3,2
1389,30,15,12,0.666666667,10,3.108215318,-149.4942015,3,6
1390,41,16,21,2.380952381,36,-49.51297837,60.02831337,4,6
1391,14,19,13,6.153846154,80,59.91698569,-81.71715923,5,5
1392,95,11,21,0.64,16,-10.6810942,-55.26782439,5,11
1393,63,15,14,3.24,81,-50.11650843,-178.6273575,3,11
1394,48,13,25,3.84440513,66,37.25012359,13.17443133,4,7
1395,24,11,11,2.538461538,28,-87.9087109,20.70811686,3,4
1396,82,14,20,3.016099071,58,67.37234218,-174.3112591,5,8
1397,71,15,21,3.230769231,42,-5.961171249,-26.43419431,5,5
1398,53,11,12,3.157598978,92,52.59515014,-6.656590906,5,13
1399,49,16,15,2.461538462,32,-42.418379,130.0457821,3,5
1400,58,16,10,2,30,-61.65241143,45.71343428,3,6
1401,55,12,14,6.692307692,87,59.00935825,-149.4703752,5,5
1402,66,13,13,0.866666667,13,87.82618825,-169.9037321,5,6
1403,80,14,13,3.214761905,62,62.93055556,83.44497278,4,8
1404,84,20,17,1.08,27,88.56472965,-152.0434492,5,11
1405,77,17,16,3.366296296,91,45.76827971,175.6416416,5,12
1406,75,15,10,3.256749226,68,-53.34873485,113.1963146,3,9
1407,12,11,14,5.307692308,69,45.16579063,4.881773781,4,5
1408,72,12,21,3.933333333,59,-4.944937481,-19.75901466,4,6
1409,42,12,10,1.538461538,20,-48.02338577,140.7959988,3,5
1410,40,13,16,1.84,46,-0.790969377,28.05496719,4,11
1411,97,11,11,7.538461538,98,23.87001116,23.46075436,4,5
1412,45,11,14,4.622939702,79,-88.20593254,31.24784025,3,7
1413,30,12,15,3.96,99,-7.259768879,21.12155864,4,11
1414,38,20,23,1.733333333,26,-86.23634925,-178.4008923,3,6
1415,76,16,20,7,91,87.04637908,-92.80761051,5,5
1416,47,16,18,3.768263305,80,-69.85489492,-112.3088799,3,9
1417,41,12,22,1.12,28,64.12869588,-149.5842907,5,11
1418,67,20,18,1.8,45,-59.39723677,-162.7417987,3,11
1419,35,10,23,1.84,46,39.04568562,-11.32111391,4,11
1420,95,17,22,7.076923077,92,-62.66092025,-139.952004,3,5
1421,33,20,25,2.243343653,43,59.36477442,164.719696,5,8
1422,75,15,14,2.931851852,80,-38.08941923,28.14374387,4,12
1423,44,16,18,4.666666667,70,53.12758748,-31.76272461,4,6
1424,46,10,23,4.846153846,63,8.617701065,63.79726613,4,5
1425,54,15,17,1.44,36,-84.84889155,47.21042617,3,11
1426,39,12,12,2.133333333,32,24.08426017,-7.761780289,4,6
1427,52,17,16,6.923076923,90,-82.10242043,158.5813432,3,5
1428,77,14,18,2.76,69,-26.79519695,-165.3946831,3,11
1429,42,16,14,1,15,-88.09996335,-120.7606508,3,6
1430,68,19,24,4.697439186,99,-6.244170236,69.20828954,4,9
1431,70,20,23,0.44,11,25.16106636,-20.03892928,5,11
1432,74,19,13,3.091851852,84,-5.065163851,-81.37790249,5,12
1433,12,17,13,3.307692308,43,78.0390576,-92.18272795,5,5
1434,52,13,22,3.760626566,79,-60.99721647,-89.57168392,3,9
1435,27,10,13,5.307692308,69,88.06981182,153.4298168,5,5
1436,31,16,13,3.6,90,-67.16170123,154.2711472,3,11
1437,46,15,11,2.325882353,40,83.05474074,-29.85579456,5,7
1438,100,20,22,2.846153846,37,-74.70399544,56.09107919,3,5
1439,35,16,13,3.433809524,65,40.97685129,157.229312,4,8
1440,33,10,20,1.56,39,-22.5404187,153.0555655,3,11
1441,52,18,21,2.111111111,19,22.28883505,-177.6736135,5,3
1442,87,19,24,6.923076923,90,27.48580767,-160.5475785,5,5
1443,53,20,20,1.933333333,29,65.75902202,150.6303046,4,6
1444,43,17,16,0.6,15,-3.939410794,-92.36410088,5,11
1445,78,18,11,1.739310345,51,-85.00720469,-7.959625488,3,13
1446,15,11,18,2.797110423,54,-60.50312009,-124.1439752,3,8
1447,86,17,15,3.923076923,51,42.87945674,141.1833761,5,5
1448,74,11,12,1.28,32,0.893537741,130.5959795,4,11
1449,48,11,14,4.856700575,93,33.07423498,-56.5464979,4,8
1450,81,16,17,3.92,98,39.98176031,-63.47148229,5,11
1451,61,17,24,2.555555556,23,-4.967989277,-76.84550708,4,3
1452,93,17,14,5.615384615,73,-71.5307181,174.1296759,3,5
1453,21,17,21,4.280072239,90,-45.72289388,-54.80720031,4,9
1454,62,13,11,1.798756799,17,53.56929513,-126.0531294,5,3
1455,70,10,24,6.384615385,83,-32.6446251,-47.29813376,4,5
1456,30,17,24,2.28,57,7.804969503,-164.3968141,3,11
1457,89,14,24,3.2,80,-31.70258081,-128.0912673,3,11
1458,20,16,10,4.287365473,82,-35.96438657,-47.99473549,4,8
1459,40,10,16,2.881118881,32,40.38737638,-47.09465703,5,4
1460,12,10,20,0.8,20,7.828560213,17.33543054,4,11
1461,93,18,21,5.076923077,66,-23.44455271,-5.431332058,5,5
1462,95,19,25,2.16,54,-75.19273172,-109.4182753,3,11
1463,74,16,22,3.866666667,58,-39.52771518,66.60097156,4,6
1464,47,19,14,0.4,10,59.15203901,24.50096932,5,11
1465,19,20,10,7.692307692,100,81.40173885,28.17758049,5,5
1466,48,13,20,2.603231162,79,36.09496122,-149.711323,5,14
1467,85,19,22,2.195714286,37,-37.90770685,96.92987036,3,7
1468,67,18,19,2.770897833,48,73.550948,153.7583427,5,7
1469,21,10,19,1.56,39,4.293110419,27.76328905,4,11
1470,71,12,14,1.533333333,23,-17.8295651,78.71523384,4,6
1471,70,17,11,6.846153846,89,-57.09614709,154.1707329,3,5
1472,91,18,17,5.455599292,93,-89.97316413,-42.87180924,3,7
1473,43,18,22,2.44,61,-41.3357331,-170.6122027,3,11
1474,87,13,16,1.36,34,39.65434705,129.4885308,5,11
1475,95,18,15,1.384615385,18,80.72744893,-119.6880759,5,5
1476,37,12,23,0.76,19,-35.53738746,-89.44138914,3,11
1477,76,18,16,2.846153846,37,-69.86458164,-41.4115883,4,5
1478,58,19,18,5.139308566,98,-34.03230903,-29.76520031,4,8
1479,100,13,13,2.04,51,24.41608023,-72.68134927,5,11
1480,14,18,19,1.846153846,24,66.20067993,97.12135785,4,5
1481,72,20,17,3,39,-4.640185056,-161.6596797,3,5
1482,51,12,16,3.12,78,-59.42609918,-140.1669478,3,11
1483,64,11,25,6,78,-85.27231037,83.00253429,3,5
1484,90,20,22,1.133333333,17,-11.83651259,162.9804306,3,6
1485,66,14,22,3.8856848,82,31.5536544,20.46950472,4,9
1486,24,10,15,2.84,71,-14.71181462,-43.0009723,4,11
1487,52,15,15,2.384615385,31,62.63353451,45.88787858,5,5
1488,28,18,18,3.763368716,86,41.8665857,140.7986866,5,10
1489,11,12,16,4,52,-71.10452125,-179.0849682,3,5
1490,85,12,24,4.692307692,61,50.15370529,42.88339776,5,5
1491,76,11,19,3.24,81,-19.73104674,-138.439303,3,11
1492,24,12,18,1.870588235,32,57.85402231,167.6740171,5,7
1493,38,11,10,5.615384615,73,-73.79393503,-77.57151202,3,5
1494,79,11,14,2.127407407,58,11.14206953,-74.25963296,5,12
1495,13,17,25,2.055698069,40,-66.8439178,49.38069253,4,8
1496,89,19,16,2.666666667,40,50.14956898,75.98609822,5,6
1497,76,12,21,3.92,98,-45.30690669,-123.0324112,3,11
1498,82,15,16,4.538461538,59,37.57823115,-123.4354615,5,5
1499,69,18,19,2.733333333,41,9.690617834,32.28028946,4,6
1500,40,19,14,2.405594406,27,82.14219045,140.5059802,5,4
1501,63,16,10,3.458646617,66,-39.86876832,171.5411053,3,8
1502,77,15,18,4.384615385,57,-54.41405711,-68.01321408,4,5
1503,60,11,18,3.52,88,77.30927215,-81.6777929,5,11
1504,61,18,18,1.066666667,16,10.54829766,-154.3849508,5,6
1505,55,19,19,2.846153846,37,-78.14966462,-79.97084179,3,5
1506,35,10,12,0.866666667,13,73.06559964,-25.53214219,4,6
1507,32,16,10,3.648739496,77,-0.273027573,-46.88843295,4,9
1508,64,16,13,4.692307692,61,-68.14774759,27.53890666,4,5
1509,54,19,21,2.12,53,61.00237141,26.82100237,4,11
1510,99,14,19,2.804098481,59,38.31583293,150.7356525,5,9
1511,46,10,11,3.536296296,96,-35.9662055,128.4182594,3,12
1512,97,11,22,6,78,-80.30713936,-157.8527132,3,5
1513,39,10,22,3.517647059,67,-51.53545975,-115.8476968,3,8
1514,26,15,20,1.846153846,24,41.69669025,-42.07698437,5,5
1515,92,14,17,3.28,82,-51.45555151,-36.85015801,4,11
1516,94,19,17,3.846153846,50,42.31438808,-102.6505326,5,5
1517,79,10,24,4.687915377,80,-14.33451937,-158.1924216,3,7
1518,73,10,11,2.846153846,37,-86.7661693,-40.30646034,4,5
1519,98,20,25,4.692307692,61,11.03149645,95.22760394,4,5
1520,92,18,23,0.92,23,52.22638493,45.40574443,5,11
1521,19,14,18,0.962962963,26,61.30419216,-98.26645597,5,12
1522,38,16,21,1.234782609,29,48.45960325,165.7156872,5,10
1523,35,14,15,1,15,0.426462783,109.8129684,4,6
1524,41,13,15,2.84,71,43.90374022,73.63002203,4,11
1525,99,18,21,3.034704408,52,64.41100427,-7.191142719,5,7
1526,29,15,23,6,78,-38.29736271,-149.6199612,3,5
1527,83,20,12,2.6,71,78.55428317,-27.42660378,5,12
1528,82,18,14,2.338935574,40,47.36298365,-105.1171322,5,7
1529,60,19,10,3.241545039,69,45.09062765,-168.3360439,4,9
1530,66,13,24,5.230769231,68,-75.26699094,-5.231931452,4,5
1531,78,12,19,1,25,76.70128063,50.01215927,5,11
1532,95,15,16,5.692307692,74,40.89150997,-78.34452109,5,5
1533,71,16,23,2.533333333,38,21.85451782,-69.79612462,4,6
1534,88,19,20,2.113541795,66,31.59057363,-137.9342734,5,14
1535,51,18,18,2.733333333,41,57.39889209,-19.68690343,4,6
1536,96,11,22,3.076923077,40,-75.91645411,-157.7899915,3,5
1537,91,15,20,3,75,-66.01911871,163.5015548,3,11
1538,75,17,12,5.23051747,89,19.77316745,156.7270284,4,7
1539,81,15,15,4.923076923,64,1.088806492,47.7422339,4,5
1540,81,13,11,1.86962963,51,-27.41347136,-19.71292735,4,12
1541,93,12,17,4.517352204,95,-27.95029004,-52.12789436,5,9
1542,60,13,14,2.307692308,30,35.8449296,-35.18182744,5,5
1543,12,16,21,2.636363636,29,22.15403145,17.97442839,4,4
1544,13,13,14,2.16,54,34.48087965,-11.1729938,4,11
1545,95,18,22,3.461538462,45,-12.71423587,109.7731759,3,5
1546,73,17,18,1.16,29,78.69574844,-35.09342219,5,11
1547,61,19,13,2.443333333,50,8.044473884,-175.386412,3,9
1548,22,13,18,0.64,16,81.79358339,72.36087631,5,11
1549,87,15,11,0.662222222,18,-42.40537744,-33.2538888,4,12
1550,53,13,23,2.48,62,69.67750247,-151.4614125,5,11
1551,86,17,18,2.363636364,26,87.67581724,130.7203088,5,4
1552,42,11,10,7.538461538,98,26.27427156,66.2904914,4,5
1553,73,16,22,2.2,33,-88.40349872,144.240845,3,6
1554,56,10,10,2.780156273,53,-16.97779907,-10.44251277,4,8
1555,39,18,18,2,50,-86.42096988,-28.90255988,3,11
1556,100,14,15,4.384615385,57,17.21801957,88.27330485,4,5
1557,84,20,12,3.873713696,82,81.21508437,-30.50056104,5,9
1558,88,14,11,0.92,23,-34.75479675,171.6849327,3,11
1559,37,13,19,3.244444444,88,-19.04027526,-147.407612,3,12
1560,10,16,24,1.444444444,13,73.05571888,-18.89600304,4,3
1561,49,17,15,3.692307692,48,1.480393459,-142.0770403,3,5
1562,72,11,24,4.340123839,83,7.249727861,-161.7058656,3,8
1563,29,13,20,2.846153846,37,-22.31600308,91.12376984,4,5
1564,65,18,14,2.84,71,-82.78387538,100.8138038,3,11
1565,64,16,15,1.346984127,10,37.87152607,-37.245431,5,2
1566,67,15,19,5.538461538,72,46.44490343,-111.0778921,5,5
1567,86,19,14,3.012531328,64,-89.77880083,72.70277809,3,9
1568,14,16,14,2.92,73,28.21857135,-144.6064891,5,11
1569,78,11,21,1.887777778,17,-58.09051012,111.641799,3,3
1570,15,20,15,3.532773109,75,59.32249077,-39.33943523,4,9
1571,30,18,12,4.153846154,54,-74.1256694,-175.4741985,3,5
1572,13,15,23,3.24,81,-76.8408398,157.525661,3,11
1573,30,18,17,7.538461538,98,35.39153072,-34.90178339,4,5
1574,55,10,25,4.563526463,96,-52.98619685,115.9886502,3,9
1575,39,13,16,2.52,63,23.02511543,-20.09377547,4,11
1576,86,11,18,3.615384615,47,54.11320542,-12.09420913,5,5
1577,28,15,17,0.666666667,10,-37.03038378,-43.95048601,4,6
1578,16,20,17,2.431060026,71,79.08662468,106.2669063,5,13
1579,55,18,10,3.038655462,52,-8.759951887,115.0965629,4,7
1580,88,19,13,4.461538462,58,0.519237546,-0.993900358,5,5
1581,67,18,14,4.197346307,80,74.72547589,139.2875958,5,8
1582,88,14,23,7.307692308,95,47.63164508,146.7352135,5,5
1583,46,20,11,1,25,51.96392961,-168.5548827,5,11
1584,92,17,12,1.04,26,-47.50354785,-171.8021362,3,11
1585,88,15,18,0.52,13,-46.94448091,-121.4678717,3,11
1586,83,15,24,1,25,6.231712862,-70.10974052,5,11
1587,35,18,20,4.732655167,100,-31.94558702,-25.70098186,4,9
1588,12,12,25,1.4,35,-45.36180099,-13.82929709,4,11
1589,24,19,21,3.230769231,42,-30.29444046,119.4307326,3,5
1590,52,16,10,2.538461538,33,-12.53883069,-6.19109289,4,5
1591,15,15,22,3.2,80,77.65486574,-148.3492,5,11
1592,39,12,13,3.461538462,45,-47.75988023,-68.55120311,4,5
1593,52,11,11,3.764411028,64,-33.30307289,16.28623235,4,7
1594,93,18,14,5.846153846,76,6.307955559,57.92812891,4,5
1595,28,14,11,2.8,70,-39.52707488,-159.9901245,3,11
1596,16,12,19,1.380175439,29,35.85918493,-94.52714363,5,9
1597,95,17,14,1.6,24,-41.63653958,-123.2666989,3,6
1598,61,12,10,3.32,83,-54.68451862,-114.9424895,3,11
1599,77,16,16,1.133333333,17,44.02028031,94.41325624,5,6
1600,40,11,17,6.230769231,81,47.97137983,128.1208768,4,5
1601,62,20,23,3.525932478,75,-35.43089148,140.2341915,3,9
1602,64,10,14,3.16,79,-30.59312175,-4.284240317,4,11
1603,22,11,25,4.076923077,53,28.93194312,-16.02447964,4,5
1604,55,10,20,1.533333333,23,53.99823931,47.87101933,5,6
1605,55,18,11,4.559103641,96,-83.88538377,-37.99340378,3,9
1606,39,13,23,2.713286713,30,73.23797824,63.24745394,5,4
1607,86,16,23,2.24,56,37.71295317,104.275677,5,11
1608,38,14,10,6.461538462,84,-21.44715621,-141.7551693,3,5
1609,34,10,20,3.883915672,90,-34.76958971,-146.4020759,3,10
1610,44,19,16,2.08,52,-60.84658509,-154.3928647,3,11
1611,84,10,16,1.6,40,70.82106108,-73.6573404,5,11
1612,69,10,22,3.538461538,46,76.60263723,13.46313565,5,5
1613,70,14,15,0.44,11,1.276682218,32.78367027,4,11
1614,87,17,17,4.414005602,93,-48.60203783,-36.58425198,4,9
1615,31,14,11,2.692307692,35,-50.5551962,41.81608484,4,5
1616,65,10,10,2.88,72,51.36824148,-96.68251417,5,11
1617,38,11,13,2.538461538,33,47.79061112,-8.825786044,4,5
1618,82,15,11,2.923076923,38,54.94223618,-53.41779357,5,5
1619,86,18,23,1.04,26,-59.00164191,63.41320772,4,11
1620,75,13,23,2.909090909,32,-55.68762351,15.47877401,4,4
1621,42,16,17,2.745098039,58,-68.48668898,-122.6339034,3,9
1622,36,15,14,2.37037037,64,26.11850214,-129.5903312,5,12
1623,44,19,13,3.230769231,42,-32.75845525,38.91004655,4,5
1624,12,18,13,4.174189886,71,-10.48448471,-39.99943327,4,7
1625,77,18,22,0.44,11,-16.01316115,-75.53642793,5,11
1626,58,12,22,2.692307692,35,4.03862943,83.62394768,4,5
1627,23,11,16,2.605466156,76,-87.87871823,86.80637533,3,13
1628,73,11,23,2,26,-36.67407883,-150.3787713,3,5
1629,24,11,23,3.307692308,43,84.19854593,178.0646553,5,5
1630,100,13,13,1,15,75.26950027,-124.7849287,5,6
1631,63,19,25,2,30,-63.38741996,52.37642906,3,6
1632,73,17,15,2.485625486,23,-68.71318931,-2.888465015,3,3
1633,90,17,18,0.72,18,77.03109415,115.5885348,5,11
1634,32,20,25,4.535780628,78,-70.66336629,3.518175004,3,7
1635,80,13,20,1.396825397,10,-27.83776826,-168.7357789,3,2
1636,89,15,10,3,75,-0.916487524,-128.6756758,5,11
1637,85,16,10,1.676767677,16,-79.08148425,55.05037527,3,3
1638,48,10,22,5,65,20.88368496,66.14410574,4,5
1639,39,15,14,4.83019313,83,-2.995906111,8.196014351,4,7
1640,10,16,24,0.8,20,22.86261838,-153.7479471,5,11
1641,83,18,22,3.88,97,17.89476159,0.006665844,4,11
1642,87,14,16,4.692307692,61,8.734755534,-152.3630328,5,5
1643,71,14,10,3.371428571,71,-11.07842282,-3.121088595,4,9
1644,51,19,17,1.564102564,15,-38.93780937,-149.6360345,3,3
1645,38,13,22,4.153846154,54,-75.89491635,-148.3928015,3,5
1646,90,14,15,0.6,15,-53.35132103,109.8181093,3,11
1647,55,11,10,0.72,18,-47.13923733,90.157507,4,11
1648,79,13,17,1.04,26,-21.98532259,-0.332840323,4,11
1649,70,11,11,2.405517241,70,47.31251087,83.22362184,5,13
1650,49,15,16,2.424242424,22,-56.98880078,161.2127072,3,3
1651,33,13,12,0.933333333,14,48.67984686,7.918100803,4,6
1652,59,11,19,2.533333333,38,-81.45978472,-128.1945538,3,6
1653,46,10,24,7.384615385,96,10.64687931,-154.764288,5,5
1654,41,14,12,5.093527937,97,19.33966846,28.51679633,4,8
1655,44,15,23,2.88,72,-81.78871433,-138.7867511,3,11
1656,68,18,19,1.538461538,20,-31.70774958,-118.2126674,3,5
1657,98,18,16,2.412587413,27,77.15887915,70.48320997,5,4
1658,20,17,24,4.237417072,73,69.00222632,-56.63273406,5,7
1659,23,20,15,1.334776335,10,6.103727844,-82.37856345,4,2
1660,70,17,19,2.4,60,20.72981305,1.466204869,4,11
1661,69,12,21,6.538461538,85,82.38833329,-159.1896316,5,5
1662,86,18,10,2.066666667,31,-33.24546225,-0.59315514,4,6
1663,76,13,21,1.32,33,-86.16852372,-161.0955201,3,11
1664,99,16,13,1.6,24,2.925989109,-143.9319486,5,6
1665,46,11,21,6.384615385,83,-37.8931904,-56.08533322,4,5
1666,82,19,12,1.48,37,-15.9904956,-6.41440808,4,11
1667,93,11,24,5.267010172,90,45.88232145,30.35222357,5,7
1668,52,18,18,2.52,63,6.327069625,-107.6275739,5,11
1669,38,15,23,3.11,84,3.934823396,93.72165028,4,12
1670,14,12,22,7.076923077,92,-68.55613297,-168.1475857,3,5
1671,77,16,25,1.914117647,37,-21.34259246,41.65477339,4,8
1672,45,16,10,4.72201091,81,52.6672096,-72.55589639,5,7
1673,52,17,13,0.48,12,39.90078907,160.2672474,5,11
1674,38,10,12,3.92,98,-75.67979379,165.9918348,3,11
1675,41,20,18,1.538461538,20,-9.305828222,175.2991093,3,5
1676,35,10,22,2.461538462,32,73.82635707,-164.3749958,5,5
1677,38,14,19,1.066666667,16,-46.79262225,-159.8625762,3,6
1678,100,18,22,3.923076923,51,22.44224214,53.66441863,4,5
1679,70,15,21,3.84896506,74,-22.34613755,-79.13637567,5,8
1680,46,19,19,2.44,61,74.15115433,-44.66003849,5,11
1681,30,16,21,7,91,-86.33819277,-121.6919005,3,5
1682,30,18,14,3.803800999,88,-48.7010316,-138.6709095,3,10
1683,66,12,25,3.16,79,62.80538283,-59.94968977,5,11
1684,11,14,16,6.384615385,83,-70.10701868,56.19086508,4,5
1685,65,10,17,2.733333333,41,-69.04814925,12.87374008,4,6
1686,12,20,24,-1,99,71.91993003,-28.40324317,4,15
1687,81,17,24,4.085571986,94,32.15143165,-22.01425507,5,10
1688,67,15,12,5.846153846,76,-77.32772556,-165.7662822,3,5
1689,76,17,20,4.230769231,55,82.14564883,-26.90073284,5,5
1690,29,19,17,3.56,89,39.73297499,25.29175311,4,11
1691,90,20,21,1.733333333,26,-88.33536274,-69.1598528,3,6
1692,82,10,22,1.933333333,29,78.95467548,-118.8795908,5,6
1693,75,14,23,2.297213622,44,-4.20737882,93.05215452,4,8
1694,59,15,15,7.615384615,99,32.32836863,-171.6199109,3,5
1695,41,17,22,0.84,21,-9.258775366,-122.3163076,3,11
1696,80,12,12,1.714482759,50,-25.69442512,-54.13026685,4,13
1697,31,16,10,3.041102757,58,-80.38446838,-78.70504857,3,8
