TaskID,StartTime,TaskFileSize,TaskOutputFileSize,TaskFileLength,UserLatitude,UserLongitude,DataCenterLatitude,DataCenterLongitude,DistanceFromDataCenter,DataCenterCpuCost,DataCenterRamCost,DataCenterStorageCost,DataCenterBwCost,DataCenterTotalLoad,NetworkDelay,CET,ObjectiveFunction,DataCenterID
1443,121.17567567567563,14,11,92,78.14544342459897,142.12348432115624,-46.411964600904724,27.577266332250304,15583.0,56.0,19.0,30.0,28.0,3352.0,1.84,9.88,2366.49,4
1444,139.80208333333334,30,20,92,65.20989802861419,-28.46744369775945,74.17352985627201,3.8333252049254725,1562.0,48.0,15.0,26.0,27.0,3362.0,1.55,17.8,2362.55,3
1445,194.41333333333316,91,15,38,-62.4903987199106,12.590079377628285,-74.18907544438073,-68.48584252741054,3247.0,42.0,20.0,22.0,17.0,3366.0,0.7,36.97,2374.45,5
1446,194.69481481481463,64,19,14,-82.50603655219574,38.38839628484993,-74.18907544438073,-68.48584252741054,2149.0,42.0,20.0,22.0,17.0,3366.0,0.26,27.86,2369.57,5
1447,194.80481481481462,97,14,17,82.88959074186499,-172.5466544460348,-74.18907544438073,-68.48584252741054,18275.0,42.0,20.0,22.0,17.0,3366.0,0.31,38.97,2390.16,5
1448,121.59009009009004,38,20,42,34.11281178028459,97.32224188595535,-46.411964600904724,27.577266332250304,11346.0,56.0,19.0,30.0,28.0,3352.0,0.84,23.86,2367.54,4
1449,194.93074074074053,64,17,85,37.589979092843194,35.67347455160569,-74.18907544438073,-68.48584252741054,14430.0,42.0,20.0,22.0,17.0,3366.0,1.55,27.42,2382.06,5
1450,121.77927927927924,16,15,43,27.610674857594816,26.991493699667842,-46.411964600904724,27.577266332250304,8231.0,56.0,19.0,30.0,28.0,3352.0,0.86,12.02,2359.7,4
1451,140.28125,66,13,14,67.16455878576181,7.2588108456629925,74.17352985627201,3.8333252049254725,789.0,48.0,15.0,26.0,27.0,3362.0,0.24,31.1,2366.7,3
1452,195.56037037037015,77,16,95,-30.33882900634306,-14.914263537312962,-74.18907544438073,-68.48584252741054,5701.0,42.0,20.0,22.0,17.0,3366.0,1.74,32.01,2375.23,5
1453,121.97297297297293,65,20,100,7.134618673114346,11.855953451187474,-46.411964600904724,27.577266332250304,6154.0,56.0,19.0,30.0,28.0,3352.0,2.0,36.55,2367.77,4
1454,140.39124999999999,99,12,23,36.924173869863495,147.6666943513805,74.17352985627201,3.8333252049254725,7372.0,48.0,15.0,26.0,27.0,3362.0,0.39,44.7,2378.77,3
1455,140.51104166666664,98,11,20,69.46101587635528,74.64924994038273,74.17352985627201,3.8333252049254725,2356.0,48.0,15.0,26.0,27.0,3362.0,0.34,44.02,2373.47,3
1456,196.26407407407385,18,11,95,-51.85333001432502,-127.72209630550346,-74.18907544438073,-68.48584252741054,3621.0,42.0,20.0,22.0,17.0,3366.0,1.74,9.08,2363.98,5
1457,140.62104166666663,78,10,64,89.94870971677148,-62.18398773669681,74.17352985627201,3.8333252049254725,1757.0,48.0,15.0,26.0,27.0,3362.0,1.08,35.36,2369.63,3
1458,122.42342342342337,66,18,68,-1.4985534583539675,-55.40765837039703,-46.411964600904724,27.577266332250304,9349.0,56.0,19.0,30.0,28.0,3352.0,1.36,36.42,2370.73,4
1459,196.96777777777754,79,13,19,-62.69621408893944,101.35804601737124,-74.18907544438073,-68.48584252741054,4775.0,42.0,20.0,22.0,17.0,3366.0,0.35,32.09,2373.92,5
1460,197.10851851851828,13,12,66,-88.25204598285418,-121.43083922969484,-74.18907544438073,-68.48584252741054,1648.0,42.0,20.0,22.0,17.0,3366.0,1.21,7.45,2361.19,5
1461,140.95437499999997,24,10,51,26.110410624233765,-78.92472677195912,74.17352985627201,3.8333252049254725,7003.0,48.0,15.0,26.0,27.0,3362.0,0.86,12.68,2365.73,3
1462,197.59740740740716,89,16,16,-83.627180774701,-119.8108522327917,-74.18907544438073,-68.48584252741054,1424.0,42.0,20.0,22.0,17.0,3366.0,0.29,36.45,2372.29,5
1463,141.21999999999997,63,11,79,36.760462297731394,-147.18447644335262,74.17352985627201,3.8333252049254725,7492.0,48.0,15.0,26.0,27.0,3362.0,1.33,29.32,2373.02,3
1464,122.72972972972968,87,10,39,59.265611333571286,-42.6799190665339,-46.411964600904724,27.577266332250304,13369.0,56.0,19.0,30.0,28.0,3352.0,0.78,43.89,2377.56,4
1465,197.7159259259257,90,10,35,-27.64677940866185,160.31621453480545,-74.18907544438073,-68.48584252741054,8149.0,42.0,20.0,22.0,17.0,3366.0,0.64,35.5,2378.74,5
1466,122.90540540540536,61,12,45,5.890077308676638,32.757264233044566,-46.411964600904724,27.577266332250304,5838.0,56.0,19.0,30.0,28.0,3352.0,0.9,32.27,2365.42,4
1467,197.97518518518496,76,14,32,-61.30805232625957,-33.135312017485546,-74.18907544438073,-68.48584252741054,2008.0,42.0,20.0,22.0,17.0,3366.0,0.59,31.2,2370.87,5
1468,141.6314583333333,17,13,17,60.476721093154794,10.58631665774152,74.17352985627201,3.8333252049254725,1547.0,48.0,15.0,26.0,27.0,3362.0,0.29,10.52,2359.24,3
1469,123.10810810810807,34,14,84,-72.61178757943566,-162.08814379081656,-46.411964600904724,27.577266332250304,6758.0,56.0,19.0,30.0,28.0,3352.0,1.68,20.18,2361.73,4
1470,141.7414583333333,33,10,50,78.83689199101914,-161.8035527378617,74.17352985627201,3.8333252049254725,2977.0,48.0,15.0,26.0,27.0,3362.0,0.84,16.46,2363.21,3
1471,198.21222222222198,26,14,50,-41.441623550846245,169.33074888611588,-74.18907544438073,-68.48584252741054,6463.0,42.0,20.0,22.0,17.0,3366.0,0.91,12.7,2368.02,5
1472,198.58259259259236,29,13,16,-50.45158816852427,-120.859501166672,-74.18907544438073,-68.48584252741054,3560.0,42.0,20.0,22.0,17.0,3366.0,0.29,13.59,2365.28,5
1473,123.48648648648644,46,11,39,-42.80704397000881,53.30372344293053,-46.411964600904724,27.577266332250304,2065.0,56.0,19.0,30.0,28.0,3352.0,0.78,24.92,2358.67,4
1474,123.66216216216212,92,19,34,-9.202166804248108,81.4212698700926,-46.411964600904724,27.577266332250304,6543.0,56.0,19.0,30.0,28.0,3352.0,0.68,48.94,2372.72,4
1475,142.00187499999996,73,14,28,86.84629084853259,56.74489347833159,74.17352985627201,3.8333252049254725,1572.0,48.0,15.0,26.0,27.0,3362.0,0.47,34.3,2368.83,3
1476,142.1477083333333,92,19,76,61.072681707972976,-165.20075610745977,74.17352985627201,3.8333252049254725,4954.0,48.0,15.0,26.0,27.0,3362.0,1.28,43.58,2376.17,3
1477,198.7011111111109,95,19,57,-33.797535909612634,116.90414708763814,-74.18907544438073,-68.48584252741054,8000.0,42.0,20.0,22.0,17.0,3366.0,1.04,39.33,2380.24,5
1478,142.54354166666664,87,20,36,81.85021874345401,-161.03904790567498,74.17352985627201,3.8333252049254725,2644.0,48.0,15.0,26.0,27.0,3362.0,0.61,41.74,2372.92,3
1479,199.1233333333331,42,13,91,-77.95155186385338,-30.287238017378428,-74.18907544438073,-68.48584252741054,1079.0,42.0,20.0,22.0,17.0,3366.0,1.66,18.4,2365.14,5
1480,123.81531531531527,20,10,71,-68.86640395743508,17.20269281132167,-46.411964600904724,27.577266332250304,2563.0,56.0,19.0,30.0,28.0,3352.0,1.42,12.4,2354.35,4
1481,142.73104166666664,17,14,51,88.02787081506321,-172.90251502937792,74.17352985627201,3.8333252049254725,1978.0,48.0,15.0,26.0,27.0,3362.0,0.86,10.78,2359.95,3
1482,124.13513513513509,94,20,19,43.89096674132119,-47.07584699375633,-46.411964600904724,27.577266332250304,12426.0,56.0,19.0,30.0,28.0,3352.0,0.38,50.18,2379.01,4
1483,142.99666666666664,82,14,24,68.98553167438666,-51.27503934382719,74.17352985627201,3.8333252049254725,1938.0,48.0,15.0,26.0,27.0,3362.0,0.4,38.08,2370.69,3
1484,124.24513513513509,76,14,35,20.273527596512835,119.11108140093512,-46.411964600904724,27.577266332250304,11738.0,56.0,19.0,30.0,28.0,3352.0,0.7,39.92,2374.32,4
1485,124.40279279279274,95,19,63,-36.089725887974105,49.672898496395675,-46.411964600904724,27.577266332250304,2163.0,56.0,19.0,30.0,28.0,3352.0,1.26,50.35,2369.08,4
1486,199.79740740740718,88,15,24,-10.54957083973241,-89.51542027953307,-74.18907544438073,-68.48584252741054,7202.0,42.0,20.0,22.0,17.0,3366.0,0.44,35.86,2377.88,5
1487,199.97518518518496,86,12,71,15.702301101157971,-117.03370678956016,-74.18907544438073,-68.48584252741054,10561.0,42.0,20.0,22.0,17.0,3366.0,1.3,34.46,2380.94,5
1488,143.12166666666664,80,18,62,31.20391288594793,67.54107625702264,74.17352985627201,3.8333252049254725,5893.0,48.0,15.0,26.0,27.0,3362.0,1.04,38.28,2374.92,3
1489,124.68657657657653,82,10,19,36.21298677375829,66.97356252173574,-46.411964600904724,27.577266332250304,9995.0,56.0,19.0,30.0,28.0,3352.0,0.38,41.54,2373.13,4
1490,200.50111111111087,45,17,56,20.567922600764973,-85.82312346638832,-74.18907544438073,-68.48584252741054,10610.0,42.0,20.0,22.0,17.0,3366.0,1.02,20.39,2375.27,5
1491,143.4445833333333,23,16,58,71.82198591508848,-167.82401208688682,74.17352985627201,3.8333252049254725,3770.0,48.0,15.0,26.0,27.0,3362.0,0.98,13.82,2362.99,3
1492,200.91592592592568,98,16,79,31.061412755983582,-113.11033744247065,-74.18907544438073,-68.48584252741054,12152.0,42.0,20.0,22.0,17.0,3366.0,1.45,39.78,2384.7,5
1493,124.79657657657653,31,10,22,30.850381707972076,-36.7307974635969,-46.411964600904724,27.577266332250304,10740.0,56.0,19.0,30.0,28.0,3352.0,0.44,17.57,2364.3,4
1494,124.90657657657653,35,14,16,-76.03568886561078,-27.594193473157247,-46.411964600904724,27.577266332250304,4121.0,56.0,19.0,30.0,28.0,3352.0,0.32,20.65,2358.88,4
1495,143.74666666666664,85,16,94,67.44611503017572,-165.4783377768629,74.17352985627201,3.8333252049254725,4249.0,48.0,15.0,26.0,27.0,3362.0,1.58,39.86,2374.07,3
1496,125.01657657657653,72,17,77,68.38860191840237,-8.32343083235429,-46.411964600904724,27.577266332250304,13108.0,56.0,19.0,30.0,28.0,3352.0,1.54,38.94,2375.55,4
1497,125.36342342342337,47,20,87,-38.27242390844829,-59.138993048178776,-46.411964600904724,27.577266332250304,6820.0,56.0,19.0,30.0,28.0,3352.0,1.74,28.09,2364.98,4
1498,201.50111111111087,78,13,22,7.24788548513061,156.95311766582472,-74.18907544438073,-68.48584252741054,12022.0,42.0,20.0,22.0,17.0,3366.0,0.4,31.72,2381.03,5
1499,144.23624999999998,75,15,82,64.71605513850204,-18.288110386337223,74.17352985627201,3.8333252049254725,1343.0,48.0,15.0,26.0,27.0,3362.0,1.38,35.4,2369.32,3
1500,201.66407407407382,65,16,42,-36.64559032659839,-86.36524224721789,-74.18907544438073,-68.48584252741054,4283.0,42.0,20.0,22.0,17.0,3366.0,0.77,27.57,2371.74,5
1501,125.75531531531526,61,12,78,-35.475267126366,5.277886900607427,-46.411964600904724,27.577266332250304,2221.0,56.0,19.0,30.0,28.0,3352.0,1.56,32.27,2362.0,4
1502,201.97518518518493,72,18,92,-73.4669300872101,-45.369451404963314,-74.18907544438073,-68.48584252741054,715.0,42.0,20.0,22.0,17.0,3366.0,1.68,30.6,2369.66,5
1503,126.10666666666661,67,14,52,-12.529120856916975,14.190634147593869,-46.411964600904724,27.577266332250304,3971.0,56.0,19.0,30.0,28.0,3352.0,1.04,35.69,2364.96,4
1504,144.66333333333333,67,11,77,60.71890853039068,86.62491971246061,74.17352985627201,3.8333252049254725,3462.0,48.0,15.0,26.0,27.0,3362.0,1.3,31.0,2369.65,3
1505,202.6566666666664,82,12,56,-8.115382467696506,-44.09381715011733,-74.18907544438073,-68.48584252741054,7513.0,42.0,20.0,22.0,17.0,3366.0,1.02,32.98,2377.21,5
1506,145.06437499999998,89,10,49,87.38104340386798,44.77454459509926,74.17352985627201,3.8333252049254725,1551.0,48.0,15.0,26.0,27.0,3362.0,0.83,39.98,2371.19,3
1507,145.31958333333333,62,19,67,67.05789658190386,-135.41590485674885,74.17352985627201,3.8333252049254725,4041.0,48.0,15.0,26.0,27.0,3362.0,1.13,30.98,2370.17,3
1508,126.34090090090085,27,13,18,27.54962698443242,145.65483961117678,-46.411964600904724,27.577266332250304,14290.0,56.0,19.0,30.0,28.0,3352.0,0.36,16.59,2367.43,4
1509,126.45090090090085,24,19,59,-4.903110124481316,145.21147055305,-46.411964600904724,27.577266332250304,11661.0,56.0,19.0,30.0,28.0,3352.0,1.18,16.98,2365.21,4
1510,126.71666666666661,55,20,75,-0.6102477906880637,18.294737802849,-46.411964600904724,27.577266332250304,5172.0,56.0,19.0,30.0,28.0,3352.0,1.5,31.85,2364.76,4
1511,203.07148148148121,66,15,47,-70.46756814863556,-152.5578873856859,-74.18907544438073,-68.48584252741054,2626.0,42.0,20.0,22.0,17.0,3366.0,0.86,27.72,2370.17,5
1512,203.41962962962936,71,18,64,-42.92909495403797,64.71058232793459,-74.18907544438073,-68.48584252741054,6532.0,42.0,20.0,22.0,17.0,3366.0,1.17,30.23,2375.18,5
1513,145.66854166666667,83,12,79,39.52776174682907,-139.71060074003418,74.17352985627201,3.8333252049254725,7082.0,48.0,15.0,26.0,27.0,3362.0,1.33,37.98,2376.07,3
1514,146.08,100,16,14,83.69977966524735,153.04664176739556,74.17352985627201,3.8333252049254725,2388.0,48.0,15.0,26.0,27.0,3362.0,0.24,46.16,2374.32,3
1515,203.89370370370344,77,19,76,-60.560135200163124,-34.299475577250064,-74.18907544438073,-68.48584252741054,2049.0,42.0,20.0,22.0,17.0,3366.0,1.39,32.67,2371.73,5
1516,146.19,77,11,64,66.10585177092256,-93.42920366346893,74.17352985627201,3.8333252049254725,3340.0,48.0,15.0,26.0,27.0,3362.0,1.08,35.2,2371.14,3
1517,127.05450450450445,40,14,63,19.088614795241867,-120.81080930401382,-46.411964600904724,27.577266332250304,15828.0,56.0,19.0,30.0,28.0,3352.0,1.26,23.0,2371.81,4
1518,127.33828828828824,26,20,81,-45.75537824406943,-13.18557240316872,-46.411964600904724,27.577266332250304,3109.0,56.0,19.0,30.0,28.0,3352.0,1.62,18.22,2357.28,4
1519,204.4566666666664,65,19,16,-76.6440803120835,46.28882559745816,-74.18907544438073,-68.48584252741054,2727.0,42.0,20.0,22.0,17.0,3366.0,0.29,28.23,2370.31,5
1520,204.57518518518492,65,11,60,-64.75522197665018,154.8856073346148,-74.18907544438073,-68.48584252741054,4248.0,42.0,20.0,22.0,17.0,3366.0,1.1,26.47,2371.37,5
1521,127.70315315315311,59,20,37,-21.883502169871633,54.668468715117854,-46.411964600904724,27.577266332250304,3659.0,56.0,19.0,30.0,28.0,3352.0,0.74,33.73,2363.77,4
1522,205.01962962962938,32,14,10,-16.17328088805553,-56.10950909053041,-74.18907544438073,-68.48584252741054,6496.0,42.0,20.0,22.0,17.0,3366.0,0.18,14.92,2368.72,5
1523,127.86981981981978,95,20,97,-35.605920822944114,9.315505409048995,-46.411964600904724,27.577266332250304,1939.0,56.0,19.0,30.0,28.0,3352.0,1.94,50.65,2369.18,4
1524,205.12962962962936,61,12,33,-48.697946820828676,-63.11605777389924,-74.18907544438073,-68.48584252741054,2846.0,42.0,20.0,22.0,17.0,3366.0,0.6,25.21,2369.31,5
1525,205.3740740740738,72,18,100,-30.44560704051824,68.9746389805641,-74.18907544438073,-68.48584252741054,7969.0,42.0,20.0,22.0,17.0,3366.0,1.83,30.6,2376.96,5
1526,128.30675675675673,25,20,79,-59.59221845109996,42.79002748575087,-46.411964600904724,27.577266332250304,1775.0,56.0,19.0,30.0,28.0,3352.0,1.58,17.75,2355.75,4
1527,146.52333333333334,54,16,79,12.048294649854952,-48.10423414585969,74.17352985627201,3.8333252049254725,7625.0,48.0,15.0,26.0,27.0,3362.0,1.33,26.84,2372.16,3
1528,146.93479166666668,24,16,68,64.79338399085461,-32.79064870555138,74.17352985627201,3.8333252049254725,1721.0,48.0,15.0,26.0,27.0,3362.0,1.15,14.24,2361.16,3
1529,147.28895833333334,61,15,100,83.58535660255549,106.58759342538764,74.17352985627201,3.8333252049254725,2036.0,48.0,15.0,26.0,27.0,3362.0,1.69,29.52,2367.75,3
1530,147.80979166666668,55,16,86,79.67667010020384,127.56762575116153,74.17352985627201,3.8333252049254725,2575.0,48.0,15.0,26.0,27.0,3362.0,1.45,27.26,2367.31,3
1531,206.11481481481454,71,16,75,12.266341150305962,-102.75623085384507,-74.18907544438073,-68.48584252741054,9908.0,42.0,20.0,22.0,17.0,3366.0,1.37,29.79,2378.44,5
1532,206.67037037037008,89,10,72,-21.63399468707398,-71.44877056134074,-74.18907544438073,-68.48584252741054,5846.0,42.0,20.0,22.0,17.0,3366.0,1.32,35.13,2376.49,5
1533,128.66261261261258,47,14,63,36.36456602085181,86.6457689172808,-46.411964600904724,27.577266332250304,10928.0,56.0,19.0,30.0,28.0,3352.0,1.26,26.29,2368.22,4
1534,128.94639639639635,86,20,87,24.476679935726978,55.77247694595212,-46.411964600904724,27.577266332250304,8378.0,56.0,19.0,30.0,28.0,3352.0,1.74,46.42,2373.87,4
1535,207.2037037037034,86,12,17,-3.9160580713789557,150.799186048288,-74.18907544438073,-68.48584252741054,10932.0,42.0,20.0,22.0,17.0,3366.0,0.31,34.46,2381.01,5
1536,207.32962962962932,25,11,12,-36.59855487420563,174.78698560079226,-74.18907544438073,-68.48584252741054,6852.0,42.0,20.0,22.0,17.0,3366.0,0.22,11.67,2367.79,5
1537,207.4396296296293,20,12,23,-82.61453679481934,55.876871319445854,-74.18907544438073,-68.48584252741054,2320.0,42.0,20.0,22.0,17.0,3366.0,0.42,10.04,2362.66,5
1538,129.33828828828825,27,18,94,4.330654008539227,33.3013567846111,-46.411964600904724,27.577266332250304,5670.0,56.0,19.0,30.0,28.0,3352.0,1.88,18.09,2359.87,4
1539,207.60999999999967,86,16,43,8.913638595057208,-104.50941917325983,-74.18907544438073,-68.48584252741054,9570.0,42.0,20.0,22.0,17.0,3366.0,0.79,35.34,2380.14,5
1540,148.25770833333334,18,10,96,4.419775908998787,-70.40499007603371,74.17352985627201,3.8333252049254725,9061.0,48.0,15.0,26.0,27.0,3362.0,1.62,10.16,2367.01,3
1541,148.75770833333334,19,18,39,61.891946619774245,74.42900709784837,74.17352985627201,3.8333252049254725,2997.0,48.0,15.0,26.0,27.0,3362.0,0.66,12.66,2361.66,3
1542,207.9285185185182,68,11,17,15.765083856314774,-150.60203949689557,-74.18907544438073,-68.48584252741054,11456.0,42.0,20.0,22.0,17.0,3366.0,0.31,27.58,2378.78,5
1543,208.0544444444441,20,10,94,-22.745356662936786,-81.74157355261514,-74.18907544438073,-68.48584252741054,5774.0,42.0,20.0,22.0,17.0,3366.0,1.72,9.6,2366.33,5
1544,148.96083333333334,89,11,80,53.75134221128201,-18.643234826053828,74.17352985627201,3.8333252049254725,2484.0,48.0,15.0,26.0,27.0,3362.0,1.35,40.24,2372.39,3
1545,129.76171171171168,16,19,23,-77.4166623792135,-13.965482621248924,-46.411964600904724,27.577266332250304,3889.0,56.0,19.0,30.0,28.0,3352.0,0.46,13.22,2355.72,4
1546,129.87171171171167,11,18,72,2.0225460730621023,108.132111835827,-46.411964600904724,27.577266332250304,9449.0,56.0,19.0,30.0,28.0,3352.0,1.44,10.57,2360.51,4
1547,149.3775,96,17,34,88.78828498664814,-102.72261772434969,74.17352985627201,3.8333252049254725,1802.0,48.0,15.0,26.0,27.0,3362.0,0.57,44.74,2373.27,3
1548,208.7507407407404,19,20,85,-37.7136594061538,-20.155198410547058,-74.18907544438073,-68.48584252741054,4776.0,42.0,20.0,22.0,17.0,3366.0,1.55,11.43,2366.01,5
1549,149.55458333333334,25,20,73,30.640759204313866,-142.52061534531637,74.17352985627201,3.8333252049254725,8099.0,48.0,15.0,26.0,27.0,3362.0,1.23,15.7,2368.15,3
1550,130.196036036036,61,19,99,-31.668713551911424,35.94738533307594,-46.411964600904724,27.577266332250304,1789.0,56.0,19.0,30.0,28.0,3352.0,1.98,34.37,2362.53,4
1551,149.93479166666668,60,15,46,64.90685734601018,-163.6537951430568,74.17352985627201,3.8333252049254725,4523.0,48.0,15.0,26.0,27.0,3362.0,0.78,29.1,2369.8,3
1552,150.17437500000003,25,15,92,88.14829091438872,-98.35966074627139,74.17352985627201,3.8333252049254725,1814.0,48.0,15.0,26.0,27.0,3362.0,1.55,14.4,2361.44,3
1553,209.38037037037003,75,16,61,-64.72054307820716,64.412161847499,-74.18907544438073,-68.48584252741054,4196.0,42.0,20.0,22.0,17.0,3366.0,1.12,31.27,2373.24,5
1554,209.83222222222187,50,11,70,-77.7383956904969,-115.42480390102381,-74.18907544438073,-68.48584252741054,1285.0,42.0,20.0,22.0,17.0,3366.0,1.28,20.92,2366.24,5
1555,130.64198198198193,59,17,97,39.98304564591655,-146.76789114479942,-46.411964600904724,27.577266332250304,19166.0,56.0,19.0,30.0,28.0,3352.0,1.94,32.83,2379.28,4
1556,131.07891891891887,67,13,16,13.289847401617479,38.484241884176754,-46.411964600904724,27.577266332250304,6727.0,56.0,19.0,30.0,28.0,3352.0,0.32,35.39,2367.38,4
1557,150.65354166666668,39,17,75,70.2791229649554,100.52508004199336,74.17352985627201,3.8333252049254725,2946.0,48.0,15.0,26.0,27.0,3362.0,1.26,20.8,2365.04,3
1558,131.18891891891886,27,10,54,-47.92087056635489,21.355941092867084,-46.411964600904724,27.577266332250304,499.0,56.0,19.0,30.0,28.0,3352.0,1.08,15.69,2353.5,4
1559,210.35074074074038,46,10,89,-77.2234909366301,-54.60611610502073,-74.18907544438073,-68.48584252741054,506.0,42.0,20.0,22.0,17.0,3366.0,1.63,19.22,2364.88,5
1560,131.43216216216211,21,16,88,39.807831064156915,-21.724383879071894,-46.411964600904724,27.577266332250304,10763.0,56.0,19.0,30.0,28.0,3352.0,1.76,14.67,2363.56,4
1561,151.04416666666668,42,13,29,46.45335179852333,146.10418821440976,74.17352985627201,3.8333252049254725,6306.0,48.0,15.0,26.0,27.0,3362.0,0.49,21.02,2368.26,3
1562,211.00999999999965,37,20,19,-62.12762139005842,63.42637454735157,-74.18907544438073,-68.48584252741054,4453.0,42.0,20.0,22.0,17.0,3366.0,0.35,18.09,2367.99,5
1563,151.19520833333334,65,10,26,64.15307386083353,-96.28691072205834,74.17352985627201,3.8333252049254725,3595.0,48.0,15.0,26.0,27.0,3362.0,0.44,29.9,2369.09,3
1564,211.1507407407404,18,18,76,-74.23686316458247,13.774411919704704,-74.18907544438073,-68.48584252741054,2292.0,42.0,20.0,22.0,17.0,3366.0,1.39,10.62,2363.16,5
1565,211.71370370370335,91,19,97,21.17958984627097,172.54501782717392,-74.18907544438073,-68.48584252741054,13129.0,42.0,20.0,22.0,17.0,3366.0,1.77,37.85,2385.0,5
1566,131.8285585585585,21,12,41,32.073704616275876,-9.11092506779724,-46.411964600904724,27.577266332250304,9472.0,56.0,19.0,30.0,28.0,3352.0,0.82,13.47,2361.51,4
1567,132.0132432432432,94,14,51,-75.54479344668675,-3.989033320236672,-46.411964600904724,27.577266332250304,3558.0,56.0,19.0,30.0,28.0,3352.0,1.02,48.38,2369.62,4
1568,212.43222222222187,76,17,10,-46.61586365897898,175.1184934290402,-74.18907544438073,-68.48584252741054,5778.0,42.0,20.0,22.0,17.0,3366.0,0.18,31.86,2374.78,5
1569,212.54222222222185,78,12,32,-64.22896527294512,-114.30439897090798,-74.18907544438073,-68.48584252741054,2042.0,42.0,20.0,22.0,17.0,3366.0,0.59,31.5,2371.02,5
1570,151.330625,87,11,19,49.602333462767206,-35.41367069685569,74.17352985627201,3.8333252049254725,3290.0,48.0,15.0,26.0,27.0,3362.0,0.32,39.4,2372.55,3
1571,151.44062499999998,66,15,62,36.81358630670515,25.997632273252492,74.17352985627201,3.8333252049254725,4320.0,48.0,15.0,26.0,27.0,3362.0,1.04,31.62,2370.68,3
1572,151.76354166666664,12,15,96,74.92321727975718,-71.96756657858765,74.17352985627201,3.8333252049254725,2095.0,48.0,15.0,26.0,27.0,3362.0,1.62,8.94,2359.56,3
1573,212.77925925925888,83,20,40,-20.39850155733218,-106.47074948381659,-74.18907544438073,-68.48584252741054,6398.0,42.0,20.0,22.0,17.0,3366.0,0.73,35.11,2376.86,5
1574,132.24297297297295,62,19,36,37.093741337566726,33.010203727474305,-46.411964600904724,27.577266332250304,9301.0,56.0,19.0,30.0,28.0,3352.0,0.72,34.84,2369.85,4
1575,152.26354166666664,59,11,69,64.22619891490305,151.80781774579776,74.17352985627201,3.8333252049254725,4449.0,48.0,15.0,26.0,27.0,3362.0,1.16,27.64,2369.25,3
1576,132.4051351351351,67,14,94,33.13623289032394,46.462111453967765,-46.411964600904724,27.577266332250304,9046.0,56.0,19.0,30.0,28.0,3352.0,1.88,35.69,2370.29,4
1577,213.07555555555518,29,13,45,9.939857836372582,148.07556361490805,-74.18907544438073,-68.48584252741054,12502.0,42.0,20.0,22.0,17.0,3366.0,0.82,13.59,2374.38,5
1578,152.62291666666664,76,13,67,37.60527088266923,-67.33632997252998,74.17352985627201,3.8333252049254725,5442.0,48.0,15.0,26.0,27.0,3362.0,1.13,35.3,2373.3,3
1579,213.40888888888853,77,17,57,-44.9352157551795,-98.30463022005499,-74.18907544438073,-68.48584252741054,3571.0,42.0,20.0,22.0,17.0,3366.0,1.04,32.23,2372.98,5
1580,132.82855855855854,97,14,11,15.856598555172098,-53.888942173616755,-46.411964600904724,27.577266332250304,10642.0,56.0,19.0,30.0,28.0,3352.0,0.22,49.79,2377.02,4
1581,213.83111111111074,79,16,73,-35.83865681613487,-83.63820729193299,-74.18907544438073,-68.48584252741054,4342.0,42.0,20.0,22.0,17.0,3366.0,1.34,32.75,2374.04,5
1582,132.93855855855853,12,14,73,53.58744932501736,-37.707325688745186,-46.411964600904724,27.577266332250304,12711.0,56.0,19.0,30.0,28.0,3352.0,1.46,9.84,2363.49,4
1583,133.26738738738734,92,11,54,14.023625282103922,146.14516880672096,-46.411964600904724,27.577266332250304,13309.0,56.0,19.0,30.0,28.0,3352.0,1.08,46.54,2378.65,4
1584,152.97187499999998,19,18,25,73.04502080836235,146.96970184224358,74.17352985627201,3.8333252049254725,3453.0,48.0,15.0,26.0,27.0,3362.0,0.42,12.66,2362.04,3
1585,153.10208333333333,71,10,81,46.592550503071095,-129.26728259712598,74.17352985627201,3.8333252049254725,6136.0,48.0,15.0,26.0,27.0,3362.0,1.37,32.42,2372.92,3
1586,133.5106306306306,40,17,41,7.050722185026743,53.24781228076051,-46.411964600904724,27.577266332250304,6465.0,56.0,19.0,30.0,28.0,3352.0,0.82,23.9,2362.67,4
1587,214.3718518518515,44,17,90,-61.683209644682236,93.55901101566155,-74.18907544438073,-68.48584252741054,4848.0,42.0,20.0,22.0,17.0,3366.0,1.65,20.02,2369.55,5
1588,153.52395833333333,36,18,85,54.5371156810244,-122.6136396354344,74.17352985627201,3.8333252049254725,5159.0,48.0,15.0,26.0,27.0,3362.0,1.43,19.8,2366.91,3
1589,133.6953153153153,89,18,57,33.076534633151255,53.069398177240316,-46.411964600904724,27.577266332250304,9201.0,56.0,19.0,30.0,28.0,3352.0,1.14,47.23,2374.84,4
1590,215.03851851851815,95,15,36,-76.01091320754534,-151.71330605239763,-74.18907544438073,-68.48584252741054,2191.0,42.0,20.0,22.0,17.0,3366.0,0.66,38.45,2373.97,5
1591,133.95207207207204,87,10,56,7.803428177547957,19.640451964162622,-46.411964600904724,27.577266332250304,6079.0,56.0,19.0,30.0,28.0,3352.0,1.12,43.89,2370.37,4
1592,215.30518518518483,73,15,54,-75.32136073229945,2.8849174850326165,-74.18907544438073,-68.48584252741054,1964.0,42.0,20.0,22.0,17.0,3366.0,0.99,30.31,2370.59,5
