TaskID,TaskFileSize,TaskOutputFileSize,TaskFileLength,UserLatitude,UserLongitude,taskStatus
1526,94,15,18,55.06159180208289,41.004232737875185,null
1527,79,12,84,-16.761583822317604,72.02771518735673,null
1528,69,10,71,-63.37739884117528,24.351041390897393,null
1529,93,13,23,31.73280021709745,153.69930022227487,null
1530,10,10,36,-81.29812781463268,86.10440753202732,null
1531,25,12,22,-35.5313922402445,-54.92727819575775,null
1532,100,16,73,-72.91315059039802,-103.79561582879776,null
1533,98,20,98,-73.02151279495959,45.42556533460123,null
1534,21,12,12,52.69141826919545,-159.80277127588374,null
1535,60,17,71,24.82123802594407,-37.475097826893574,null
1536,25,12,77,89.67804894297868,48.76285811393629,null
1537,48,13,100,-42.85017494200295,111.24924301567756,null
1538,45,14,80,-33.569378427746514,-118.73381763480229,null
1539,86,17,30,32.899763653771515,92.95748907223907,null
1540,55,16,14,10.559929615468832,-161.7511575957729,null
1541,100,18,73,28.758483086709163,56.43894915194835,null
1542,94,13,53,-6.661431314856017,-159.31745625579725,null
1543,49,16,39,25.494984624393794,70.96951687853252,null
1544,18,20,44,49.8185574970922,18.780183279736946,null
1545,64,18,100,-18.072359000746175,-120.44792426102582,null
1546,97,20,85,53.6064233184311,-145.6311899385517,null
1547,87,15,98,64.89270256557984,-45.40663180801414,null
1548,90,16,86,81.91265730765264,120.37218328969993,null
1549,70,11,10,55.0131635312934,-158.40698439200742,null
1550,83,13,62,-17.93649445088346,40.78165010457056,null
1551,94,16,25,67.96906869608765,-135.43070677138155,null
1552,71,17,75,-71.63862465480375,-133.90669884593066,null
1553,77,20,46,-6.36959286701628,42.01429577952479,null
1554,45,19,52,45.47347100577568,-58.11289929386042,null
1555,16,13,25,18.44847609323267,172.68486947322526,null
1556,83,14,40,39.46409174390217,-20.09794481392055,null
1557,10,16,42,83.53623881793573,-176.93097833046164,null
1558,22,15,24,-45.96157016401606,167.06921496629303,null
1559,54,12,46,-48.62977080781077,175.5796603792001,null
1560,44,12,50,-42.48553621899767,78.15244940799113,null
1561,80,18,77,-75.9760217479474,-154.31262800958984,null
1562,43,12,54,40.776643530555106,-154.7072297514804,null
1563,32,11,93,-69.1196496245329,-57.94581442876817,null
1564,64,17,47,5.005046142026657,27.143484610121874,null
1565,62,13,52,4.663327548536785,-137.6788045094741,null
1566,32,11,23,-58.70888076489989,55.50303311868237,null
1567,28,16,28,-30.750027525524168,115.96865802152746,null
1568,29,19,10,53.70817964610461,-105.83474305378252,null
1569,43,20,93,24.606743895065776,-14.121991541899007,null
1570,23,12,28,-84.28530107835724,-59.00701079008222,null
1571,48,13,74,24.79038002042313,-103.63243670777304,null
1572,46,14,50,38.3245510591386,-161.74471236637663,null
1573,64,15,29,-43.617904873534656,-59.68746434935011,null
1574,77,19,83,8.731991709927996,90.64466652045206,null
1575,66,11,55,79.74671082080778,92.09557810774913,null
1576,30,12,18,32.16572816428635,-157.77374893150557,null
1577,16,13,15,29.348832518894355,46.163860041180925,null
1578,14,10,24,66.28458194102188,-103.02070063937153,null
1579,41,18,47,-35.345098078377134,13.99886774659177,null
1580,38,17,76,-55.92103504384419,73.00353315078132,null
1581,16,15,100,19.51253104156787,18.244118514058698,null
1582,37,13,18,35.898834454573105,-123.99559979720854,null
1583,92,20,17,43.21646832917631,-51.77105562668669,null
1584,39,11,47,-3.550088843193734,90.97411320297459,null
1585,81,16,17,59.6316538939071,169.18106671614618,null
1586,25,20,23,29.405621860149353,-53.80513477680297,null
1587,36,19,100,43.82971810663679,-44.84754612340629,null
1588,13,13,30,75.98702893685689,158.0545336811336,null
1589,63,18,40,-19.381672828959154,54.87735946259818,null
1590,97,20,30,77.6077429143383,-46.48062238315964,null
1591,60,18,48,64.8772915211203,-10.846723736855466,null
1592,75,14,24,14.675319989254533,40.19014386132994,null
1593,83,16,78,-13.127802600858317,-101.02097540142121,null
1594,75,14,61,-64.1239171848217,177.87392862422496,null
1595,72,19,67,-7.342567815954794,-171.26882685209162,null
1596,48,12,83,48.592937608033395,-149.0833817961727,null
1597,11,15,66,-64.87748579338287,100.9544542310324,null
1598,55,20,84,76.85869978932325,-55.089867222020104,null
1599,90,15,93,28.234994697553716,91.27136198469867,null
1600,21,10,85,-81.2252038590083,81.64916371821425,null
1601,89,12,73,73.63913051729097,102.21325667329262,null
1602,87,17,14,25.46313683081884,8.052414458623787,null
1603,50,14,72,-49.498649793406436,174.94421525826465,null
1604,47,14,49,-26.430095631622848,-109.69771528086956,null
1605,44,18,20,83.01254811012578,34.26997323237089,null
1606,80,18,26,23.083322789594916,115.7235283042246,null
1607,13,15,43,-4.343966271634827,-31.83649986280875,null
1608,50,13,41,24.565826984618838,157.7504084768293,null
1609,67,10,96,-87.26159548138835,-41.079465237549044,null
1610,13,14,44,-1.2881466112609417,-38.595873088449025,null
1611,68,11,72,75.40078626935988,-169.90060494191965,null
1612,64,19,96,-39.970412051825164,45.79117366143694,null
1613,58,20,31,56.53871010309081,55.70569953675468,null
1614,100,18,45,-5.873971606361593,13.088598489827035,null
1615,29,11,22,-30.21336595790209,25.67372574563447,null
1616,47,20,86,85.01268857047205,20.05695278603261,null
1617,43,13,44,53.69703043104752,-46.210038982452346,null
1618,99,14,43,-30.51026661417901,-118.11255419343303,null
1619,10,19,15,85.82863289658184,-47.916246439633824,null
1620,71,17,60,-84.91585346202146,-66.03683800282401,null
1621,87,20,65,-10.348924414146353,108.30743730081076,null
1622,74,19,54,-83.88384895789457,19.62339464629386,null
1623,40,10,48,71.19438753311454,32.47185747763149,null
1624,85,18,81,23.554142230144578,154.9732831109485,null
1625,96,16,73,73.8107308336186,126.1567102006648,null
1626,26,14,72,-34.365783432240015,40.63951463483056,null
1627,13,11,23,62.580202784447124,86.79045270682064,null
1628,62,20,42,80.49113855104676,-88.61229150850264,null
1629,71,15,99,-83.85725151490401,67.31484911913981,null
1630,29,10,24,-28.649183451801186,-50.69811072279225,null
1631,33,13,77,-66.08619161243577,41.71857953413232,null
1632,38,10,75,26.99842753374334,143.55135614102994,null
1633,64,16,32,-80.50274688523632,-130.09556969816788,null
1634,41,13,66,17.135196677366338,-173.84535865459435,null
1635,43,20,74,53.33707155893762,-36.78339574481424,null
1636,20,19,31,39.434877260897366,-166.96870708013302,null
1637,29,12,98,-59.09287136041256,67.04324191051467,null
1638,90,17,30,76.40139779792861,173.4845563343743,null
1639,33,20,88,-33.25222598040768,-115.86798775846981,null
1640,36,14,73,66.72277997670989,176.73378800948058,null
1641,70,13,17,48.110378432973505,-54.619699598097085,null
1642,99,15,22,46.37451430162804,144.40637604294915,null
1643,45,14,11,-14.876338715499486,161.03065504253902,null
1644,39,18,96,31.285654692892436,143.79135821377764,null
1645,54,15,26,-60.7265005313613,104.094307019886,null
1646,51,14,99,35.07674505520325,70.39398423806205,null
1647,67,18,17,14.803351452866806,-156.06890262229757,null
1648,62,18,66,29.444059841466213,-91.11910660892694,null
1649,34,17,40,-49.419172521078636,-13.098645780681125,null
1650,79,16,37,39.55557750398643,58.624567318214815,null
1651,15,18,91,6.8656534205301085,-126.16289685527877,null
1652,87,19,47,-27.325794398202532,-169.51009793543918,null
1653,87,12,72,65.71656420292112,-79.8730815972355,null
1654,31,15,16,-69.91211826525242,164.79962419049116,null
1655,41,16,13,67.8411709311988,102.66596127073359,null
1656,36,16,53,-52.87139128856764,-97.56808722472579,null
1657,28,17,23,-79.97278910794557,144.95517889788886,null
1658,62,13,11,77.4303906462311,-156.57919554614077,null
1659,73,18,24,-47.19274807666483,20.4494839984267,null
1660,44,16,87,65.71677410790701,-155.71024370851558,null
1661,91,14,27,-40.5161198600336,-154.7796534214648,null
1662,19,11,16,2.4798570165690705,95.67929975899335,null
1663,51,19,33,53.21906565548437,26.765117167726515,null
1664,72,14,11,-27.920517972152282,84.62931773385566,null
1665,37,19,80,48.96987942015011,27.395383501648837,null
1666,59,20,45,-32.84026308128215,8.518521782766044,null
1667,12,13,76,13.788407770133915,144.19171996484346,null
1668,90,16,60,42.59277615664561,-143.63489557418137,null
1669,74,19,92,-6.9034224723046975,-58.30271085018589,null
1670,56,12,83,-2.3094529595184525,-125.6033920647437,null
1671,19,11,58,32.27342838186651,9.896071412754111,null
1672,48,12,11,-2.024533849463424,92.93547881885479,null
1673,41,15,29,-78.70594371084249,-109.45610283882226,null
1674,30,16,47,22.901391316338362,-122.16664483485185,null
1675,37,20,40,9.306933962102391,-14.093269336726507,null
1676,61,11,76,3.9837767240556445,115.37987505042508,null
1677,19,16,78,-40.19273636338608,103.57597417341321,null
1678,65,10,67,60.81577802828809,92.88158349041112,null
1679,69,19,66,86.35264738809639,51.25617810304769,null
1680,46,14,70,-79.20476632451975,0.1008361310935868,null
1681,43,10,37,-13.224691070277984,-118.48185197687015,null
1682,28,11,90,-28.28638125218582,-77.52868289264494,null
1683,78,12,80,10.254846349059747,46.60060686025881,null
1684,39,17,59,51.671486375982795,140.2620532838311,null
1685,22,13,65,-7.751197115412353,-126.81055707597929,null
1686,46,15,49,-48.120419908794155,40.380878961573075,null
1687,78,15,19,7.110617466851039,-121.93602788263678,null
1688,78,13,57,-65.08997763627022,-41.490827906144915,null
1689,57,13,94,43.89871244417293,119.118966119054,null
1690,12,11,37,-81.88458915491137,-24.054568979882845,null
1691,11,14,14,1.1697414472713064,-110.49056288464992,null
1692,16,14,74,-73.13390385309938,79.99149628241287,null
1693,24,11,69,52.92032527739272,139.09465212867116,null
1694,49,19,29,70.6516682391844,133.0481316515495,null
1695,27,17,20,-88.99424567831402,3.7162606761807524,null
1696,29,12,97,64.10757701246763,120.8738917670911,null
1697,58,19,91,-9.019477562141489,68.28883654438928,null
1698,37,18,40,78.08239387817827,139.17275902380607,null
1699,59,16,52,-36.48322828800484,23.792819388180618,null
1700,26,10,81,11.886664345185977,-172.71943134330186,null
1701,58,11,20,5.984909706913868,115.0856799669591,null
1702,55,11,16,18.598575904593176,-101.13546181220653,null
1703,33,13,57,45.869113499592004,179.85656693626498,null
1704,46,10,62,-17.788140599379346,154.70960549241977,null
1705,31,15,12,-23.2723500253378,-160.39344991187417,null
1706,64,15,13,-12.337178743074702,-106.976131596688,null
1707,32,14,74,87.77159781611917,173.29081217103572,null
1708,51,20,34,49.8639029590023,-127.47593380757253,null
1709,56,11,95,74.48116164168161,13.192489622657519,null
1710,15,13,41,-53.212147629835556,172.42789028867196,null
1711,76,10,85,84.97493289107743,132.88807392059533,null
1712,82,20,87,44.808230349313135,113.21686402807785,null
1713,62,13,32,33.405821121810206,115.680914302931,null
1714,48,18,47,-6.700547793177066,161.349148416371,null
1715,56,14,38,-35.16331328599437,-26.5552114853202,null
1716,15,19,65,-35.09104848793736,-137.7757094992187,null
1717,64,16,43,-29.602041373054348,159.21469997185142,null
1718,46,15,24,-42.8734642940486,141.2651031873154,null
1719,68,19,98,17.53527585547903,4.56523046173038,null
1720,62,11,45,-55.301753039273756,-166.03658592105643,null
1721,81,18,97,79.76697842302019,-145.33062737946216,null
1722,10,19,68,-86.41693765866484,-38.432716573101914,null
1723,100,20,96,2.4239849999750476,36.063654919240975,null
1724,84,18,85,-25.084479009808476,117.69145370960075,null
1725,60,17,87,21.611945643699073,36.38292026394697,null
1726,56,14,33,48.4306612240691,112.2366244945378,null
1727,45,14,50,29.226450539253563,55.27441364467478,null
1728,83,12,55,4.600422289082076,-116.45152596394226,null
1729,16,18,39,-66.28346067190014,72.50141758354198,null
1730,56,10,88,-2.488131524264091,-3.8314191874494554,null
1731,80,19,76,-10.977411834670178,-33.72908408522872,null
1732,14,15,52,59.23139441070461,-28.976431946358048,null
1733,58,20,40,1.771840004810855,-140.4588260802241,null
1734,25,16,13,-34.516031146773344,-158.53822723545477,null
1735,66,11,52,63.548121214229724,-154.72244989808362,null
1736,17,17,13,34.10976497714337,-161.30530115196802,null
1737,81,12,64,9.65497449546396,172.9430859618961,null
1738,77,10,76,84.68377273431625,-9.667570804161187,null
1739,62,14,77,78.80225225896547,72.2539386226164,null
1740,91,11,52,47.34053009943855,-139.82602662581982,null
1741,92,18,48,22.877079855790967,-70.80681587097106,null
1742,16,19,94,-87.47399590412796,105.01950235440353,null
1743,20,14,49,-29.057240250950862,78.7012032536216,null
1744,75,19,35,-76.05569432723739,92.06095352268761,null
1745,51,19,50,-28.69279418224994,60.58738885808728,null
1746,64,16,56,-89.87166719456336,51.83125922918438,null
1747,75,10,90,-58.857001421138875,97.54642325811966,null
1748,67,15,31,86.65598096854842,-43.457992126123145,null
1749,19,17,46,16.06666060439443,-116.29918812436406,null
1750,48,14,87,63.227852068442814,-62.98986061290077,null
1751,68,11,69,-68.27865160596161,112.60480866926878,null
1752,32,18,37,67.97268212729517,-177.75042220546192,null
1753,37,10,59,-88.84848344301655,7.222570836911501,null
1754,67,12,90,-74.75266112166895,-3.7576165519918447,null
1755,15,16,20,-59.32326824674459,52.26085570299085,null
1756,82,14,46,-65.3798601976815,-83.47849660791611,null
1757,41,12,35,89.29689479017927,24.735262628450613,null
1758,11,19,62,-24.074475178283222,-143.7461770756846,null
1759,77,20,96,27.15549920418026,-18.183946763328635,null
1760,59,19,34,-86.135095243448,-87.88345006237597,null
1761,61,15,55,54.663301459170185,161.06741471132165,null
1762,46,20,43,-61.78216069789906,164.01072695010458,null
1763,89,15,38,43.07391069630327,53.290566824021084,null
1764,24,20,68,-44.901024281594424,164.60908291580836,null
1765,11,14,94,67.88938258794178,-30.167302486689493,null
1766,100,14,52,25.843175874940655,-157.45706761684048,null
1767,17,16,28,-33.891999227813436,-1.5149580978579706,null
1768,16,16,93,61.51960735090239,-53.170965537813586,null
1769,38,14,31,-46.9412395720808,116.62713830884701,null
1770,52,12,50,-19.446668972992242,-75.5858901751397,null
1771,55,13,34,42.25280115861082,-25.965514075845533,null
1772,32,19,63,77.70478169150806,52.433706559054144,null
1773,79,20,74,1.8866027281534912,97.48734936972534,null
1774,54,13,79,-14.886563575474753,-50.67577993741199,null
1775,49,18,31,-79.53673659194143,-169.39255448577794,null
1776,20,14,21,-64.696301063998,34.82823752589897,null
1777,39,10,74,4.303637139070219,67.45535989912912,null
1778,30,17,74,-11.515376171305462,-89.56056724982271,null
1779,26,18,66,30.635401923123254,-77.48996995539741,null
1780,45,11,44,38.360816013077766,-123.55282627837414,null
1781,72,15,73,-18.544578548276647,-144.45892504826864,null
1782,36,18,91,-72.15251861542437,-84.71480256116922,null
1783,59,14,37,66.34937097404094,-130.49649639757044,null
1784,78,20,46,83.71200878792843,5.156205383101337,null
1785,83,13,51,72.14378262437256,-1.3436712720099706,null
1786,64,11,10,-50.13716425397252,-126.58855281662512,null
1787,23,15,24,80.83517496975401,35.82805470045716,null
1788,75,10,29,23.63393087602293,-81.11480524376529,null
1789,84,13,82,-25.18723508533148,91.86370329679124,null
1790,79,10,47,-2.742266700256451,-34.329144665788135,null
1791,42,12,72,13.026076249979354,160.30948578305538,null
1792,17,18,34,-19.534151363429444,-80.70730163325517,null
1793,69,10,88,20.115722575146037,99.47744958892565,null
1794,44,13,30,-68.38769744767066,111.68675149850122,null
1795,86,16,89,-64.4482476802879,-88.91186379486102,null
1796,60,20,47,71.7240597031111,-104.0496647752972,null
1797,87,15,65,5.731532749212221,45.68966793257849,null
1798,70,12,29,-44.745607980827174,-54.52186172068687,null
1799,29,19,64,-70.04523751855649,-65.02523741059727,null
1800,59,11,36,58.17391190748151,-120.7042067641695,null
1801,87,11,15,-74.94553094143409,146.08306808736762,null
1802,95,15,83,80.87387845021149,-17.925124665834574,null
1803,79,10,69,70.21870214464991,60.620581642181946,null
1804,48,12,18,-17.731032615116433,65.04292507256292,null
1805,67,12,83,28.324215586045455,79.6627129836063,null
1806,86,12,85,3.39115451159995,-121.61622592460891,null
1807,73,17,87,11.169315210321997,-29.86624328879867,null
1808,92,17,44,-70.15453943428292,-35.13797776033323,null
1809,80,18,60,-74.61347200612659,-37.63843309018492,null
1810,44,13,22,5.512826696929196,113.57822882843823,null
1811,32,16,36,11.201302158446467,94.57772521468075,null
1812,33,14,84,-6.923579986149434,14.206664544215528,null
1813,12,17,79,53.97802193088762,-112.35650597182786,null
1814,15,20,54,20.51090797904294,0.3393824408467765,null
1815,15,20,62,52.57372561749676,117.77846274536705,null
1816,59,19,51,-25.366818951650032,158.92424260985592,null
1817,66,12,38,-59.794412584177095,140.6977499694255,null
1818,51,15,91,43.05506987962099,63.82807999218815,null
1819,23,18,19,10.490463305360109,170.81075212567174,null
1820,83,12,14,-85.47354681726749,129.77333886100996,null
1821,60,16,71,83.42980755263915,-59.34635233462106,null
1822,14,17,54,57.78124635315686,9.074396534607047,null
1823,94,15,65,70.96298694129939,140.70301570161422,null
1824,86,15,23,-57.174840884180384,-30.55039395104717,null
1825,51,16,11,-28.451324923760737,6.465476141781579,null
1826,61,13,69,54.61798682671886,-97.7335259126835,null
1827,10,20,86,71.5257668557746,-136.04730753443067,null
1828,31,13,77,78.60997505058577,-42.74269728943102,null
1829,61,17,67,22.09239767330024,-29.31613322157051,null
1830,17,13,28,-66.21205488507486,-72.08022558643752,null
1831,34,16,68,84.11010770299981,146.54622688930903,null
1832,52,14,78,-31.50033736815712,-165.35542154812015,null
1833,47,19,13,-57.09861757896766,62.44261961449175,null
1834,65,12,22,48.39033861666212,-61.185118314656194,null
1835,57,17,83,-64.37852963266671,-100.79991673850962,null
1836,92,13,85,65.79765858337325,-177.83759853035926,null
1837,33,16,82,54.482979772314934,76.61494085730158,null
1838,19,14,66,76.33164820490623,71.11090976769518,null
1839,52,20,47,-35.44362799368933,157.68874187950667,null
1840,66,16,53,-44.553463747208426,-102.99044968532806,null
1841,68,19,63,-84.677296461853,-73.90052133054809,null
1842,85,16,57,75.0881297428954,-107.32724023503718,null
1843,90,13,15,18.80683607402274,-167.5841187920484,null
1844,100,19,91,-85.05093758904671,-34.44618572270761,null
1845,24,19,39,27.627748820854976,-103.2433437046399,null
1846,70,18,58,35.69909605825323,-26.003639442239717,null
1847,35,14,46,-43.48101448482792,-129.90983229296276,null
1848,100,12,19,69.96476627326055,50.14433873560952,null
1849,24,17,95,36.37430206934016,-75.1243418745054,null
1850,36,10,63,36.75740878625179,-37.3988721113287,null
1851,14,15,29,-13.26028543232269,177.02762785030689,null
1852,27,17,24,-80.3298315552344,79.88291195522743,null
1853,64,13,49,72.46033836068213,-33.35981525035422,null
1854,62,16,23,-73.50399461101323,76.63380901830686,null
1855,55,17,11,24.480913355119455,39.736585017281186,null
1856,82,13,24,-25.51394479786785,-155.94894304819064,null
1857,37,17,19,87.27743161687016,-81.27864171687561,null
1858,15,17,88,44.253656098934016,-140.17539489517796,null
1859,66,11,27,-75.60900492302987,-32.03354849864152,null
1860,31,19,23,16.533844966333845,114.03881167465892,null
1861,76,18,19,-64.35512823438928,157.20202519623928,null
1862,53,12,78,-70.3852387780477,-43.121847419880396,null
1863,37,11,46,-53.58459981904673,52.69068472333126,null
1864,17,11,59,-37.55503325102864,76.06167679004972,null
1865,30,18,27,55.15984526970084,-11.673192666491246,null
1866,13,12,33,-42.853526070107236,90.48405132936699,null
1867,36,14,75,-62.797316305628634,-153.09753757089732,null
1868,25,20,77,-77.19501902806786,44.18752443130501,null
1869,88,19,31,-3.1247032957480627,59.08124271243656,null
1870,36,13,52,35.36465829758339,143.99010099556875,null
1871,39,16,41,-33.22585669110637,125.86036309336492,null
1872,82,19,10,16.4833021069023,128.6231549920666,null
1873,50,18,80,52.99268195793266,97.6824597987736,null
1874,40,14,81,82.42926443082357,17.425803887961052,null
1875,31,10,28,-16.654870417646507,-97.24651926659995,null
1876,48,10,97,-67.4358468178395,-171.6737764388156,null
1877,100,11,35,-10.414499095046253,151.64046320378594,null
1878,13,14,82,3.753629013068931,40.30056906028972,null
1879,37,10,14,15.387936862757115,-60.25915081558574,null
1880,95,16,31,14.160172675176383,109.1739084521056,null
1881,41,15,35,-16.38709813041349,178.0273135222314,null
1882,67,17,34,69.31821750599164,119.02515027984606,null
1883,10,16,74,23.279446734313424,-178.43703955184208,null
1884,16,14,36,35.99238558843943,30.455335831510837,null
1885,23,12,72,-29.01674948918366,-69.07486806154677,null
1886,45,19,59,29.70500478630177,107.78515671013633,null
1887,18,15,59,63.301153065152874,-118.31293794322372,null
1888,12,11,55,33.37360856664007,101.270330896845,null
1889,18,11,19,-36.23870330644298,-22.119477664377428,null
1890,34,16,45,-0.3610462312656182,47.906540041001136,null
1891,67,20,96,46.26740332623595,77.49103565892574,null
1892,21,15,20,26.219959566999364,100.73392837058611,null
1893,29,20,77,11.023071059794958,-81.71938875167908,null
1894,51,20,51,-75.11247524889626,140.13890926264372,null
1895,34,17,89,18.95407608058956,-78.42453005739551,null
1896,90,10,26,-84.03813133401074,-117.63173664776735,null
1897,30,16,94,-77.26454458915363,-26.00966348153605,null
1898,60,14,62,-52.764089106673424,-152.35341072164422,null
1899,80,12,100,-12.284375117129002,-89.66687275824876,null
1900,77,11,70,-22.670778142896395,163.59724967306664,null
1901,88,12,47,51.045931865107065,83.62444042614476,null
1902,40,10,25,-75.36198370785851,-2.099716333142368,null
1903,49,17,26,49.4700979982602,161.97980462622286,null
1904,98,13,61,-18.640351354669136,-29.71317522762365,null
1905,63,12,11,26.299678653085138,169.58777354393675,null
1906,22,14,93,61.52648721966909,-73.18126950126599,null
1907,41,18,62,9.72622665406648,120.135390568829,null
1908,12,17,47,59.035559889950235,-98.70089885673484,null
1909,60,13,79,20.03497996988247,-178.47774824254574,null
1910,19,19,50,-65.32065262554319,-60.29061941629358,null
1911,78,16,47,71.27188649466495,174.10299005209419,null
1912,71,12,64,-36.70592017204815,-152.38791983643011,null
1913,79,20,19,19.93507237188649,166.8213876281119,null
1914,96,10,37,-45.3801800748508,-128.18487978968903,null
1915,63,10,57,-41.359576243435676,-142.87046182008976,null
1916,20,14,69,-77.69232245680536,-165.3805167917503,null
1917,63,18,16,-43.2408304705136,-171.69783237767382,null
1918,84,19,97,-72.20961456391551,138.55239900720125,null
1919,38,12,84,-57.829958296478424,-150.97785399343488,null
1920,65,14,73,25.018308063455677,76.52086134067366,null
1921,46,10,63,-6.313132802195753,169.1726924919398,null
1922,87,19,99,33.795983455905514,79.42136617607133,null
1923,100,20,16,9.529209138039008,0.30928521355315297,null
1924,97,11,67,76.09382755376188,-118.20060949547539,null
1925,97,19,63,-46.3121091985053,97.27110582316914,null
1926,56,16,43,77.3209126782177,178.03712819703765,null
1927,42,12,64,-71.29268645822349,88.48230170655131,null
1928,76,19,97,81.65248831352255,-126.57302327004504,null
1929,11,11,18,4.3531648216930705,-24.727602309971786,null
1930,80,20,83,19.72335540226939,-98.81067196792942,null
1931,13,11,16,-82.67883426232561,113.90405345834529,null
1932,38,11,17,-68.14653506435326,105.1412868216068,null
1933,74,16,85,-14.695931714444498,-62.96104011334273,null
1934,22,18,84,-64.18836613554691,-102.51881822869679,null
1935,27,13,30,-58.74197749938237,-129.04836535939933,null
1936,49,18,33,1.560937229656318,56.79709780024356,null
1937,61,18,90,69.01316579708475,-46.385090858616906,null
1938,60,10,57,-86.95048750964648,-118.6607390241627,null
1939,26,13,85,-25.33034241628748,-137.81358749783624,null
1940,49,17,82,39.107508053222546,43.746023048773736,null
1941,37,19,60,44.49057837639418,-25.87819852208645,null
1942,17,13,38,55.96101274606801,-137.5152121580258,null
1943,63,18,41,36.726646963794565,61.007950501603545,null
1944,48,19,65,-6.900410643907904,103.61074890748483,null
1945,20,15,10,67.80479591801355,-59.0299047353941,null
1946,18,15,96,32.41404098081652,165.437191599112,null
1947,82,10,36,-2.635202914493391,49.243041547222134,null
1948,38,18,58,-56.79931455616214,-23.988968502816448,null
1949,60,11,61,48.381332270369086,81.06116642839339,null
1950,34,20,77,59.98717375446711,-159.60203801093826,null
1951,88,20,32,-84.08701004272231,-69.72178311325368,null
1952,21,12,97,-57.2217403841107,92.55440161169724,null
1953,44,14,50,61.65156879035172,169.90989631459468,null
1954,44,18,68,53.84320787938219,-158.46337732122467,null
1955,46,15,10,27.132618404834886,-71.73290157767855,null
1956,70,18,90,-42.20926534818071,179.5869353725161,null
1957,90,11,17,62.95660458304397,-124.17435103649093,null
1958,86,20,34,40.26645094807617,-78.29687761550453,null
1959,82,10,98,45.35679003177009,130.5296603974519,null
1960,11,11,64,53.57460486631382,-106.52299274408111,null
1961,45,14,37,16.803204110943852,71.12875713987032,null
1962,23,10,23,32.16040765223545,-164.8770405722947,null
1963,38,11,72,26.44028871283092,33.25188485107378,null
1964,64,13,15,-5.521895054987809,-74.75495052911246,null
1965,98,18,20,11.590749431652938,72.60330179875166,null
1966,31,15,18,32.74008258830811,95.66089792028129,null
1967,99,19,17,53.21666690066431,150.6926938433939,null
1968,41,13,36,48.197874540472014,165.29116630912017,null
1969,42,10,65,-15.46915645619572,82.8457230388654,null
1970,14,15,12,5.972285799748619,62.388999561960674,null
1971,51,11,39,73.61470670720672,-158.74916372371268,null
1972,22,15,29,-32.951599045649644,86.56772301788772,null
1973,88,14,85,2.1542098997113897,108.49228382251687,null
1974,64,17,36,84.61656535866408,-4.769402906371823,null
1975,69,16,95,-47.9054970580786,-177.51018209257109,null
1976,94,11,29,-41.31332140866273,22.3834754113918,null
1977,83,18,21,55.44933960664474,166.3656940303888,null
1978,44,20,27,-6.318728734190117,61.53769656322365,null
1979,25,17,43,-32.26743115786421,71.21859832744485,null
1980,68,19,98,-32.769102857110695,-23.42755401035714,null
1981,71,14,45,-38.44018116602024,110.23617789268962,null
1982,26,10,52,-68.78012233195659,128.1941624739751,null
1983,73,19,52,59.23986683150801,-47.28317635655094,null
1984,12,10,82,29.367674501147718,25.2091087280412,null
1985,87,10,92,37.24329492950798,141.41051327838517,null
1986,74,18,70,76.98070171530745,-154.09401682142112,null
1987,47,19,36,66.5948222988703,-9.24488326360327,null
1988,34,11,76,-16.291653782733462,151.2631532627198,null
1989,81,13,74,42.62522733058222,4.255952665038905,null
1990,74,18,100,-23.30888249963529,-89.56656935153343,null
1991,46,19,43,16.890774601202082,-170.2747866461263,null
1992,41,17,71,20.634169972249026,109.70565895761735,null
1993,50,14,66,-79.28886617837111,-40.51088634913856,null
1994,83,15,52,-38.537124346397306,-101.97683237469836,null
1995,36,14,79,-6.847858396733869,-134.31143769422943,null
1996,79,11,97,67.02106760231914,-81.73798371996827,null
1997,24,20,14,41.200124408097366,179.81589354138578,null
1998,34,18,10,-50.054863686322236,135.33712769698923,null
1999,39,18,19,-51.1563352118715,90.94348157974315,null
2000,18,10,91,28.780777439352093,22.596021748782476,null
